time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1655202413502.3,218.1,22.2,-0.2,x
1655202413519.1,217.7,22,0.2,x
1655202413535.8,217.2,22.2,0.3,x
1655202413552.6,216.9,22.4,0.4,x
1655202413572.4,216.4,22.7,0.5,x
1655202413585.8,216,22.9,0.7,x
1655202413602.6,215.8,22.9,0.8,x
1655202413619.4,215.3,23.1,0.7,x
1655202413636,214.7,23.3,0.6,x
1655202413652.6,214.4,23.5,0.6,x
1655202413670.1,213.8,23.7,0.6,x
1655202413685.8,213.1,24,0.8,x
1655202413702.7,212.8,24.1,0.8,x
1655202413719.5,212.3,24.4,1,x
1655202413735.8,211.8,24.6,1.1,x
1655202413753.1,211.6,24.6,1.2,x
1655202413770,211.2,24.7,1.5,x
1655202413785.7,210.6,24.7,1.7,x
1655202413802.6,210.2,24.8,1.8,x
1655202413819.4,209.6,24.9,2.1,x
1655202413836,209.1,25,2.5,x
1655202413854.1,208.9,25.1,2.7,x
1655202413869.4,208.6,24.9,3,x
1655202413885.8,208.2,24.6,3.4,x
1655202413903.7,207.7,24.3,3.8,x
1655202413919.5,207.4,24,4.1,x
1655202413935.8,206.9,23.6,4.6,x
1655202413953.9,206.4,23.3,5.1,x
1655202413969.3,206.2,23.2,5.2,x
1655202413985.8,205.9,23,5.1,x
1655202414002.5,205.8,22.9,5,x
1655202414019.4,205.5,22.8,4.8,x
1655202414035.8,205.1,22.9,4.8,x
1655202414054.6,204.6,23,4.9,x
1655202414069.1,204.4,23.1,5,x
1655202414085.8,204,23.3,4.9,x
1655202414102.8,203.8,23.4,4.7,x
1655202414119.4,203.3,23.8,4.3,x
1655202414135.8,203,24,4,x
1655202414154.1,202.9,24.1,3.8,x
1655202414169.4,202.7,24.2,3.6,x
1655202414185.7,202.5,24.2,3.4,x
1655202414203.4,202.1,24.4,3.2,x
1655202414219.3,201.8,24.5,3.1,x
1655202414235.7,201.3,24.9,3,x
1655202414253.6,200.9,25.3,2.9,x
1655202414290.6,200.6,25.5,2.8,x
1655202414385.5,197.3,26.5,1.8,x
1655202414402.3,197,26.6,1.7,x
1655202414419.3,196.1,26.7,1.4,x
1655202414435.7,195.2,26.9,1.3,x
1655202414453.2,194.6,26.9,1.2,x
1655202414469.4,193.4,27,1.1,x
1655202414485.8,192.2,27,1,x
1655202414502.5,191.7,27.1,0.9,x
1655202414519.3,190.5,27.1,0.7,x
1655202414535.8,189.1,26.9,0.8,x
1655202414553.2,188.5,26.6,1,x
1655202414569.4,187.2,26.1,2,x
1655202414585.8,185.9,26.4,3.3,x
1655202414602.4,185.2,26.8,4,x
1655202414619.4,183.5,27.9,4.9,x
1655202414635.8,181.8,28.3,4.8,x
1655202414652.6,180.9,28,4.4,x
1655202414686,178.1,26,3.4,x
1655202414702.5,177.6,25.8,3.3,x
1655202414722.6,176.3,25.8,3.5,x
1655202414735.7,175,26,3.9,x
1655202414752.3,174.2,26.1,4.2,x
1655202414769.7,172.7,26.2,4.7,x
1655202414785.5,171.2,26.2,4.8,x
1655202414802.4,170.5,26.2,4.8,x
1655202414819.7,168.9,26.2,4.9,x
1655202414835.9,167.3,26.3,5.2,x
1655202414853.7,165.6,26.4,5.4,x
1655202414869.8,164.9,26.4,5.4,x
1655202414885.7,163.4,26.4,5.5,x
1655202414902.9,162.7,26.4,5.6,x
1655202414919.1,161.3,26.4,6,x
1655202414935.8,160,26.3,6.4,x
1655202414953.1,159.3,26.2,6.6,x
1655202414969.1,158.2,26,7,x
1655202414985.8,157.1,26,7.3,x
1655202415002.5,156.6,26.1,7.6,x
1655202415019.3,155.5,26.2,8.1,x
1655202415035.8,154.4,26.3,8.7,x
1655202415053.9,154,26.4,9.1,x
1655202415069.1,153.2,26.5,9.5,x
1655202415085.8,152.4,26.5,9.7,x
1655202415102.9,152.1,26.5,9.8,x
1655202415119.1,151.5,26.4,9.9,x
1655202415135.8,150.9,26.4,10.2,x
1655202415152.6,150.7,26.5,10.4,x
1655202415169.3,150.2,26.6,11.1,x
1655202415185.7,149.8,26.7,11.8,x
1655202415202.4,149.7,26.8,12.1,x
1655202415219.1,149.5,26.7,12.6,x
1655202415250.4,149.6,26.2,12.3,x
1655202415269.6,149.8,26,12.2,x
1655202415286.3,149.9,26.1,12.1,x
1655202415305.7,149.9,26.4,12.2,x
1655202415318.9,150,26.4,12,x
1655202415335.7,150.1,26.4,11.6,x
1655202415352.4,150.1,26.4,11.3,x
1655202415370.1,150.1,26.4,10.8,x
1655202415385.7,149.9,26.5,10.4,x
1655202415402.4,149.7,26.5,10.3,x
1655202415420.1,149.2,26.6,10.1,x
1655202415435.8,148.8,26.8,10,x
1655202415452.3,148.6,26.9,10,x
1655202415469,148.2,27.1,9.9,x
1655202415485.7,147.7,27.3,9.7,x
1655202415502.4,147.5,27.4,9.6,x
1655202415533.6,146.6,27.6,9.1,x
1655202415669.7,143.1,27.5,8.7,x
1655202415685.6,142.5,27.5,8.8,x
1655202415702.3,142.2,27.5,8.9,x
1655202415719.4,141.7,27.4,8.9,x
1655202415735.7,141.2,27.4,8.9,x
1655202415752.4,140.9,27.5,8.8,x
1655202415770.2,140.4,27.6,8.8,x
1655202415785.7,140.1,27.6,8.7,x
1655202415802.4,139.6,27.6,8.5,x
1655202415820.2,139.2,27.5,8.4,x
1655202415837.1,138.9,27.3,8.2,x
1655202415852.4,138.7,27.1,8.1,x
1655202415870,138.4,26.8,7.9,x
1655202415885.5,137.9,26.5,7.6,x
1655202415902.2,137.7,26.4,7.4,x
1655202415920.3,137.2,26.1,7.3,x
1655202415935.6,136.7,26,7.2,x
1655202415952.4,136.4,26,7.2,x
1655202415970.5,135.8,26.2,7.2,x
1655202415985.6,135.2,26.3,7.3,x
1655202416002.3,134.9,26.4,7.4,x
1655202416020.1,134.4,26.4,7.7,x
1655202416035.7,133.9,26.4,7.9,x
1655202416052.4,133.7,26.3,8,x
1655202416069.3,133.2,26.2,8.3,x
1655202416086,132.8,26.1,8.5,x
1655202416102.4,132.6,26.2,8.5,x
1655202416119.3,132.3,26.2,8.5,x
1655202416135.7,132,26.3,8.4,x
1655202416158.5,131.7,26.3,8.4,x
1655202416168.5,131.5,26.2,8.4,x
1655202416185.1,131.4,25.8,8.1,x
1655202416201.8,131.4,25.5,7.7,x
