time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397427163,36.4,48.43,-8.38,x
1653397427173,36.43,48.37,-8.4,x
1653397427183,36.46,48.35,-8.41,x
1653397427192,36.49,48.34,-8.43,x
1653397427203,36.52,48.34,-8.46,x
1653397427212,36.55,48.33,-8.5,x
1653397427223,36.58,48.32,-8.55,x
1653397427233,36.6,48.3,-8.59,x
1653397427242,36.63,48.28,-8.63,x
1653397427253,36.67,48.26,-8.67,x
1653397427262,36.72,48.24,-8.7,x
1653397427276,36.78,48.22,-8.75,x
1653397427283,36.85,48.21,-8.8,x
1653397427293,36.92,48.2,-8.86,x
1653397427304,36.98,48.2,-8.93,x
1653397427313,37.04,48.21,-9.02,x
1653397427323,37.1,48.23,-9.11,x
1653397427334,37.16,48.25,-9.22,x
1653397427344,37.23,48.28,-9.35,x
1653397427352,37.31,48.3,-9.49,x
1653397427364,37.39,48.33,-9.64,x
1653397427374,37.48,48.36,-9.8,x
1653397427397,37.57,48.39,-9.98,x
1653397427399,37.66,48.42,-10.18,x
1653397427405,37.76,48.45,-10.39,x
1653397427424,37.86,48.47,-10.61,x
1653397427430,37.98,48.48,-10.83,x
1653397427435,38.1,48.5,-11.05,x
1653397427443,38.23,48.51,-11.25,x
1653397427452,38.36,48.53,-11.46,x
1653397427463,38.52,48.56,-11.7,x
1653397427472,38.68,48.6,-11.94,x
1653397427482,38.86,48.64,-12.21,x
1653397427491,39.04,48.69,-12.49,x
1653397427502,39.24,48.74,-12.79,x
1653397427511,39.43,48.79,-13.09,x
1653397427522,39.62,48.83,-13.4,x
1653397427532,39.8,48.88,-13.68,x
1653397427542,39.97,48.91,-13.95,x
1653397427555,40.13,48.94,-14.2,x
1653397427563,40.27,48.97,-14.43,x
1653397427573,40.41,49,-14.65,x
1653397427583,40.55,49.03,-14.87,x
1653397427593,40.68,49.06,-15.08,x
1653397427603,40.81,49.07,-15.27,x
1653397427613,40.94,49.07,-15.45,x
1653397427623,41.05,49.07,-15.61,x
1653397427634,41.14,49.06,-15.74,x
1653397427646,41.22,49.04,-15.85,x
1653397427653,41.29,49.01,-15.97,x
1653397427663,41.36,48.99,-16.1,x
1653397427673,41.46,48.99,-16.27,x
1653397427682,41.59,49,-16.51,x
1653397427693,41.74,49.01,-16.8,x
1653397427703,41.9,49.02,-17.13,x
1653397427712,42.06,49.04,-17.48,x
1653397427725,42.21,49.05,-17.83,x
1653397427733,42.34,49.07,-18.17,x
1653397427743,42.46,49.08,-18.51,x
1653397427752,42.57,49.09,-18.82,x
1653397427766,42.67,49.09,-19.1,x
1653397427774,42.76,49.08,-19.35,x
1653397427783,42.86,49.08,-19.61,x
1653397427796,42.95,49.06,-19.86,x
1653397427805,43.03,49.03,-20.12,x
1653397427824,43.12,48.98,-20.35,x
1653397427830,43.2,48.93,-20.55,x
1653397427833,43.27,48.86,-20.71,x
1653397427842,43.34,48.79,-20.83,x
1653397427864,43.39,48.73,-20.91,x
1653397427870,43.43,48.68,-20.99,x
1653397427875,43.48,48.64,-21.07,x
1653397427883,43.52,48.62,-21.17,x
1653397427892,43.57,48.61,-21.26,x
1653397427902,43.6,48.6,-21.32,x
1653397427913,43.62,48.6,-21.36,x
1653397427925,43.62,48.62,-21.39,x
1653397427933,43.6,48.65,-21.41,x
1653397427944,43.57,48.7,-21.44,x
1653397427963,43.54,48.74,-21.49,x
1653397427965,43.53,48.79,-21.55,x
1653397427981,43.54,48.84,-21.61,x
1653397427990,43.55,48.89,-21.67,x
1653397427995,43.57,48.92,-21.72,x
1653397428005,43.59,48.95,-21.76,x
1653397428015,43.61,48.96,-21.77,x
1653397428023,43.61,48.96,-21.77,x
1653397428034,43.61,48.93,-21.74,x
1653397428047,43.61,48.88,-21.7,x
1653397428052,43.59,48.84,-21.68,x
1653397428064,43.57,48.84,-21.66,x
1653397428104,43.57,48.85,-21.68,x
1653397428106,43.59,48.88,-21.71,x
1653397428107,43.6,48.91,-21.77,x
1653397428110,43.62,48.94,-21.81,x
1653397428112,43.64,48.96,-21.85,x
1653397428128,43.66,48.97,-21.86,x
1653397428133,43.68,48.97,-21.86,x
1653397428145,43.68,48.97,-21.86,x
1653397428151,43.7,48.97,-21.8,x
1653397428162,43.71,48.98,-21.76,x
1653397428176,43.71,49,-21.73,x
1653397428183,43.73,49.03,-21.71,x
1653397428192,43.73,49.07,-21.69,x
1653397428204,43.71,49.11,-21.65,x
1653397428211,43.66,49.16,-21.59,x
1653397428223,43.59,49.21,-21.5,x
1653397428233,43.51,49.24,-21.39,x
1653397428243,43.44,49.27,-21.29,x
1653397428252,43.37,49.3,-21.18,x
1653397428262,43.3,49.33,-21.07,x
1653397428272,43.23,49.37,-20.95,x
1653397428288,43.15,49.42,-20.8,x
1653397428295,43.05,49.47,-20.63,x
1653397428312,42.93,49.52,-20.43,x
1653397428319,42.8,49.57,-20.21,x
1653397428323,42.64,49.63,-19.96,x
1653397428332,42.4,49.71,-19.6,x
1653397428342,42.13,49.8,-19.21,x
1653397428353,41.84,49.9,-18.8,x
1653397428364,41.55,49.99,-18.39,x
1653397428372,41.26,50.09,-17.95,x
1653397428382,40.97,50.21,-17.51,x
1653397428393,40.68,50.32,-17.04,x
1653397428402,40.38,50.44,-16.54,x
1653397428413,40.06,50.54,-15.99,x
1653397428423,39.7,50.65,-15.38,x
1653397428432,39.31,50.74,-14.73,x
1653397428445,38.88,50.82,-14.04,x
1653397428453,38.39,50.9,-13.31,x
1653397428463,37.85,50.96,-12.53,x
1653397428472,37.27,51.03,-11.72,x
1653397428485,36.66,51.1,-10.87,x
1653397428493,36.05,51.17,-10.03,x
1653397428517,35.45,51.24,-9.21,x
1653397428519,34.89,51.33,-8.46,x
1653397428526,34.36,51.42,-7.76,x
1653397428538,33.87,51.51,-7.11,x
1653397428544,33.41,51.59,-6.51,x
1653397428555,32.95,51.66,-5.91,x
1653397428563,32.49,51.69,-5.28,x
1653397428573,31.99,51.69,-4.59,x
1653397428583,31.44,51.67,-3.84,x
1653397428595,30.84,51.64,-3.05,x
1653397428604,30.21,51.63,-2.25,x
1653397428615,29.59,51.64,-1.51,x
1653397428624,28.99,51.68,-0.84,x
1653397428634,28.46,51.75,-0.27,x
1653397428643,28,51.84,0.19,x
1653397428653,27.6,51.95,0.54,x
1653397428667,27.26,52.07,0.82,x
1653397428676,26.95,52.18,1.04,x
1653397428684,26.66,52.28,1.22,x
1653397428694,26.41,52.37,1.38,x
1653397428703,26.2,52.42,1.5,x
1653397428713,26.07,52.46,1.54,x
1653397428724,26.01,52.46,1.48,x
1653397428735,26.02,52.45,1.32,x
1653397428744,26.06,52.46,1.11,x
1653397428754,26.09,52.51,0.91,x
1653397428763,26.06,52.59,0.74,x
1653397428776,25.95,52.7,0.62,x
1653397428784,25.79,52.78,0.57,x
1653397428793,25.62,52.83,0.55,x
1653397428829,25.46,52.85,0.54,x
1653397428834,25.36,52.84,0.5,x
1653397428837,25.31,52.81,0.41,x
1653397428838,25.33,52.77,0.23,x
1653397428845,25.4,52.74,0.02,x
1653397428855,25.45,52.72,-0.19,x
1653397428866,25.48,52.71,-0.35,x
1653397428875,25.48,52.7,-0.46,x
1653397428887,25.47,52.66,-0.53,x
1653397428896,25.44,52.59,-0.56,x
1653397428906,25.41,52.49,-0.56,x
1653397428913,25.38,52.4,-0.54,x
1653397428924,25.36,52.31,-0.52,x
1653397428934,25.35,52.24,-0.5,x
1653397428945,25.34,52.19,-0.48,x
1653397428955,25.33,52.16,-0.45,x
1653397428965,25.34,52.14,-0.44,x
1653397428976,25.35,52.11,-0.44,x
1653397428987,25.38,52.06,-0.43,x
1653397428995,25.41,52,-0.41,x
1653397429007,25.45,51.93,-0.38,x
1653397429014,25.48,51.89,-0.34,x
1653397429026,25.49,51.87,-0.29,x
1653397429033,25.48,51.89,-0.26,x
1653397429056,25.5,51.76,-0.32,x
1653397429064,25.61,51.63,-0.37,x
1653397429076,25.69,51.55,-0.36,x
1653397429079,25.63,51.53,-0.21,x
1653397429085,25.49,51.54,-0.05,x
1653397429094,25.33,51.6,0.11,x
1653397429102,25.14,51.69,0.29,x
1653397429114,25.04,51.71,0.36,x
1653397429123,25.02,51.66,0.32,x
