time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653401311683,109.55,14.57,3.3,x
1653401311688,109.53,14.57,3.32,x
1653401311696,109.52,14.57,3.33,x
1653401311698,109.51,14.57,3.34,x
1653401311704,109.5,14.57,3.35,x
1653401311708,109.49,14.56,3.36,x
1653401311719,109.47,14.55,3.37,x
1653401311721,109.46,14.55,3.39,x
1653401311723,109.45,14.54,3.4,x
1653401311726,109.44,14.53,3.41,x
1653401311732,109.44,14.52,3.42,x
1653401311737,109.43,14.52,3.43,x
1653401311740,109.42,14.52,3.44,x
1653401311745,109.42,14.51,3.45,x
1653401311754,109.41,14.51,3.45,x
1653401311756,109.41,14.51,3.46,x
1653401311759,109.4,14.51,3.47,x
1653401311764,109.4,14.51,3.47,x
1653401311768,109.4,14.51,3.48,x
1653401311773,109.4,14.51,3.48,x
1653401311779,109.4,14.52,3.49,x
1653401311783,109.4,14.52,3.49,x
1653401311789,109.4,14.52,3.5,x
1653401311793,109.4,14.53,3.5,x
1653401311798,109.41,14.53,3.5,x
1653401311802,109.41,14.53,3.5,x
1653401311807,109.41,14.53,3.5,x
1653401311812,109.42,14.53,3.5,x
1653401311818,109.43,14.53,3.5,x
1653401311821,109.43,14.52,3.5,x
1653401311826,109.44,14.51,3.5,x
1653401311832,109.44,14.5,3.5,x
1653401311836,109.45,14.49,3.5,x
1653401311841,109.45,14.48,3.5,x
1653401311844,109.46,14.47,3.5,x
1653401311850,109.47,14.46,3.49,x
1653401311855,109.48,14.45,3.49,x
1653401311859,109.49,14.44,3.49,x
1653401311865,109.49,14.43,3.48,x
1653401311871,109.5,14.43,3.48,x
1653401311874,109.51,14.43,3.47,x
1653401311878,109.52,14.43,3.46,x
1653401311884,109.53,14.44,3.45,x
1653401311888,109.54,14.44,3.45,x
1653401311893,109.55,14.45,3.44,x
1653401311900,109.56,14.45,3.43,x
1653401311904,109.57,14.46,3.42,x
1653401311908,109.58,14.46,3.42,x
1653401311913,109.58,14.46,3.41,x
1653401311920,109.59,14.47,3.4,x
1653401311925,109.6,14.47,3.39,x
1653401311929,109.6,14.47,3.38,x
1653401311933,109.61,14.47,3.37,x
1653401311937,109.62,14.48,3.36,x
1653401311941,109.63,14.48,3.34,x
1653401311947,109.64,14.48,3.33,x
1653401311951,109.65,14.49,3.31,x
1653401311956,109.66,14.49,3.3,x
1653401311961,109.67,14.5,3.28,x
1653401311966,109.69,14.51,3.25,x
1653401311970,109.7,14.52,3.23,x
1653401311975,109.71,14.53,3.2,x
1653401311989,109.72,14.53,3.18,x
1653401311990,109.73,14.54,3.15,x
1653401311992,109.74,14.54,3.12,x
1653401311996,109.75,14.54,3.08,x
1653401312001,109.76,14.53,3.05,x
1653401312005,109.77,14.53,3.02,x
1653401312014,109.79,14.53,2.97,x
1653401312014,109.78,14.53,2.99,x
1653401312027,109.81,14.52,2.94,x
1653401312027,109.8,14.5,2.91,x
1653401312029,109.82,14.48,2.89,x
1653401312033,109.82,14.47,2.87,x
1653401312038,109.83,14.45,2.85,x
1653401312041,109.84,14.44,2.82,x
1653401312050,109.85,14.42,2.8,x
1653401312055,109.85,14.41,2.77,x
1653401312057,109.86,14.39,2.75,x
1653401312061,109.86,14.36,2.73,x
1653401312068,109.87,14.33,2.71,x
1653401312071,109.87,14.3,2.69,x
1653401312076,109.87,14.26,2.67,x
1653401312083,109.87,14.22,2.66,x
1653401312094,109.87,14.17,2.65,x
1653401312096,109.87,14.13,2.63,x
1653401312097,109.87,14.07,2.63,x
1653401312104,109.86,14.02,2.62,x
1653401312105,109.86,13.96,2.62,x
1653401312110,109.85,13.9,2.62,x
1653401312117,109.84,13.84,2.61,x
1653401312121,109.84,13.78,2.58,x
1653401312125,109.83,13.71,2.55,x
1653401312128,109.82,13.64,2.53,x
1653401312135,109.81,13.56,2.5,x
1653401312138,109.8,13.48,2.48,x
1653401312146,109.79,13.39,2.45,x
1653401312149,109.77,13.29,2.41,x
1653401312152,109.75,13.2,2.37,x
1653401312159,109.73,13.11,2.33,x
1653401312162,109.7,13.04,2.3,x
1653401312169,109.68,12.97,2.27,x
1653401312174,109.67,12.92,2.24,x
1653401312179,109.65,12.87,2.23,x
1653401312183,109.63,12.84,2.25,x
1653401312187,109.61,12.82,2.29,x
1653401312193,109.6,12.79,2.31,x
1653401312197,109.57,12.77,2.32,x
1653401312201,109.54,12.77,2.35,x
1653401312206,109.5,12.77,2.39,x
1653401312218,109.44,12.74,2.43,x
1653401312220,109.36,12.73,2.46,x
1653401312222,109.26,12.75,2.48,x
1653401312227,109.14,12.8,2.48,x
1653401312231,109.03,12.87,2.46,x
1653401312234,108.91,12.96,2.42,x
1653401312240,108.81,13.07,2.35,x
1653401312254,108.71,13.18,2.27,x
1653401312255,108.63,13.29,2.2,x
1653401312257,108.56,13.39,2.13,x
1653401312262,108.51,13.49,2.08,x
1653401312265,108.46,13.58,2.05,x
1653401312272,108.43,13.67,2.03,x
1653401312274,108.4,13.75,2.02,x
1653401312280,108.4,13.82,2.03,x
1653401312283,108.4,13.89,2.05,x
1653401312289,108.41,13.96,2.08,x
1653401312293,108.42,14.01,2.12,x
1653401312297,108.45,14.05,2.16,x
1653401312303,108.47,14.09,2.21,x
1653401312307,108.5,14.12,2.25,x
1653401312312,108.54,14.15,2.29,x
1653401312317,108.57,14.17,2.32,x
1653401312321,108.6,14.19,2.35,x
1653401312325,108.63,14.21,2.37,x
1653401312330,108.65,14.25,2.39,x
1653401312335,108.67,14.3,2.41,x
1653401312342,108.68,14.36,2.44,x
1653401312344,108.69,14.44,2.47,x
1653401312350,108.7,14.51,2.5,x
1653401312355,108.71,14.58,2.52,x
1653401312359,108.72,14.65,2.54,x
1653401312365,108.72,14.7,2.54,x
1653401312369,108.72,14.75,2.54,x
1653401312374,108.73,14.78,2.52,x
1653401312379,108.73,14.81,2.49,x
1653401312383,108.73,14.83,2.44,x
1653401312388,108.74,14.84,2.38,x
1653401312393,108.74,14.83,2.32,x
1653401312398,108.74,14.8,2.25,x
1653401312404,108.73,14.76,2.18,x
1653401312408,108.72,14.73,2.12,x
1653401312412,108.72,14.69,2.06,x
1653401312422,108.71,14.65,2,x
1653401312424,108.71,14.61,1.93,x
1653401312428,108.72,14.57,1.86,x
1653401312433,108.73,14.53,1.79,x
1653401312440,108.75,14.49,1.71,x
1653401312441,108.77,14.46,1.63,x
1653401312446,108.8,14.42,1.54,x
1653401312452,108.83,14.39,1.45,x
1653401312456,108.86,14.35,1.36,x
1653401312460,108.89,14.3,1.28,x
1653401312466,108.92,14.25,1.21,x
1653401312471,108.94,14.2,1.14,x
1653401312475,108.96,14.15,1.08,x
1653401312480,108.98,14.11,1.02,x
1653401312485,109,14.07,0.96,x
1653401312489,109.02,14.03,0.89,x
1653401312494,109.04,13.99,0.81,x
1653401312499,109.07,13.95,0.73,x
1653401312505,109.09,13.91,0.64,x
1653401312509,109.12,13.87,0.54,x
1653401312522,109.13,13.83,0.44,x
1653401312523,109.15,13.8,0.34,x
1653401312526,109.15,13.77,0.25,x
1653401312530,109.15,13.74,0.17,x
1653401312535,109.15,13.72,0.11,x
1653401312540,109.14,13.72,0.06,x
1653401312543,109.13,13.72,0.04,x
1653401312552,109.11,13.73,0.03,x
1653401312555,109.09,13.75,0.04,x
1653401312557,109.07,13.77,0.06,x
1653401312562,109.05,13.79,0.09,x
1653401312570,109.03,13.8,0.11,x
1653401312571,109.01,13.82,0.12,x
1653401312574,108.99,13.83,0.12,x
1653401312580,108.98,13.83,0.1,x
1653401312585,108.96,13.83,0.07,x
1653401312592,108.95,13.82,0.02,x
1653401312595,108.93,13.81,-0.04,x
1653401312600,108.92,13.81,-0.11,x
1653401312604,108.92,13.8,-0.18,x
1653401312609,108.92,13.8,-0.25,x
1653401312613,108.93,13.8,-0.32,x
1653401312619,108.94,13.8,-0.39,x
1653401312624,108.96,13.82,-0.46,x
1653401312628,108.99,13.84,-0.54,x
1653401312633,109.02,13.86,-0.61,x
1653401312638,109.05,13.9,-0.68,x
1653401312642,109.09,13.94,-0.75,x
1653401312652,109.12,13.99,-0.8,x
1653401312655,109.16,14.05,-0.84,x
1653401312659,109.2,14.12,-0.85,x
1653401312662,109.24,14.2,-0.84,x
1653401312667,109.3,14.26,-0.83,x
1653401312675,109.36,14.32,-0.83,x
1653401312677,109.42,14.35,-0.83,x
1653401312682,109.47,14.36,-0.84,x
1653401312688,109.5,14.35,-0.83,x
1653401312694,109.51,14.33,-0.82,x
1653401312697,109.51,14.31,-0.8,x
1653401312701,109.5,14.29,-0.76,x
1653401312705,109.48,14.28,-0.72,x
1653401312710,109.46,14.27,-0.67,x
1653401312715,109.44,14.26,-0.61,x
1653401312723,109.42,14.27,-0.54,x
1653401312726,109.42,14.29,-0.47,x
1653401312730,109.42,14.31,-0.39,x
1653401312735,109.43,14.33,-0.31,x
1653401312739,109.44,14.36,-0.23,x
1653401312743,109.45,14.39,-0.15,x
1653401312749,109.46,14.43,-0.07,x
1653401312753,109.46,14.48,0,x
1653401312758,109.46,14.53,0.07,x
1653401312763,109.45,14.6,0.14,x
1653401312768,109.44,14.66,0.21,x
1653401312773,109.41,14.72,0.26,x
1653401312781,109.38,14.77,0.31,x
1653401312791,109.28,14.86,0.36,x
1653401312791,109.34,14.82,0.4,x
1653401312793,109.21,14.9,0.45,x
1653401312799,109.14,14.94,0.5,x
1653401312803,109.05,14.98,0.55,x
1653401312807,108.96,15.01,0.61,x
1653401312814,108.86,15.05,0.67,x
1653401312818,108.76,15.1,0.73,x
1653401312828,108.51,15.19,0.88,x
1653401312828,108.64,15.14,0.8,x
1653401312830,108.38,15.25,0.97,x
1653401312836,108.24,15.32,1.07,x
1653401312842,108.11,15.41,1.21,x
1653401312845,108,15.49,1.31,x
1653401312855,107.84,15.62,1.43,x
1653401312855,107.91,15.56,1.38,x
1653401312859,107.78,15.67,1.46,x
1653401312863,107.74,15.71,1.48,x
1653401312869,107.69,15.74,1.48,x
1653401312873,107.64,15.76,1.45,x
1653401312878,107.58,15.78,1.45,x
1653401312883,107.51,15.82,1.46,x
1653401312889,107.44,15.87,1.47,x
1653401312893,107.37,15.92,1.5,x
1653401312900,107.29,15.97,1.54,x
1653401312903,107.21,16.02,1.61,x
1653401312909,107.13,16.06,1.7,x
1653401312914,107.05,16.09,1.81,x
1653401312917,106.96,16.12,1.93,x
1653401312920,106.86,16.14,2.07,x
1653401312928,106.77,16.16,2.22,x
1653401312932,106.68,16.18,2.39,x
1653401312946,106.59,16.2,2.56,x
1653401312948,106.51,16.23,2.94,x
1653401312948,106.44,16.26,2.73,x
1653401312953,106.4,16.29,3.13,x
1653401312958,106.38,16.29,3.27,x
1653401312960,106.38,16.27,3.39,x
1653401312966,106.38,16.24,3.5,x
1653401312973,106.39,16.22,3.58,x
1653401312977,106.41,16.2,3.65,x
1653401312981,106.43,16.2,3.7,x
1653401312986,106.47,16.2,3.73,x
1653401312989,106.51,16.22,3.75,x
1653401312993,106.55,16.23,3.76,x
1653401312998,106.6,16.25,3.75,x
1653401313003,106.65,16.28,3.73,x
1653401313007,106.69,16.3,3.71,x
1653401313012,106.74,16.33,3.69,x
1653401313019,106.78,16.35,3.67,x
1653401313024,106.81,16.38,3.66,x
1653401313030,106.83,16.41,3.68,x
1653401313033,106.84,16.45,3.71,x
1653401313039,106.85,16.49,3.76,x
1653401313042,106.86,16.53,3.83,x
1653401313056,106.86,16.58,3.9,x
1653401313056,106.86,16.62,3.99,x
1653401313060,106.86,16.65,4.08,x
1653401313069,106.86,16.69,4.18,x
1653401313071,106.86,16.72,4.26,x
1653401313075,106.86,16.74,4.34,x
1653401313077,106.88,16.77,4.41,x
1653401313083,106.9,16.79,4.45,x
1653401313088,106.93,16.81,4.48,x
1653401313093,106.97,16.83,4.49,x
1653401313095,107.01,16.86,4.49,x
1653401313099,107.06,16.89,4.46,x
1653401313103,107.12,16.92,4.41,x
1653401313108,107.19,16.95,4.35,x
1653401313114,107.25,16.99,4.26,x
1653401313119,107.31,17.04,4.17,x
1653401313123,107.37,17.08,4.07,x
1653401313128,107.44,17.13,3.96,x
1653401313133,107.49,17.17,3.86,x
1653401313137,107.54,17.21,3.75,x
1653401313146,107.59,17.24,3.66,x
1653401313149,107.63,17.27,3.57,x
1653401313153,107.66,17.29,3.5,x
1653401313159,107.68,17.31,3.44,x
1653401313163,107.69,17.32,3.39,x
1653401313166,107.7,17.32,3.36,x
1653401313173,107.7,17.32,3.35,x
1653401313178,107.7,17.31,3.34,x
1653401313183,107.7,17.3,3.33,x
1653401313187,107.7,17.29,3.33,x
1653401313190,107.7,17.27,3.33,x
1653401313196,107.7,17.26,3.33,x
1653401313200,107.7,17.24,3.32,x
1653401313205,107.7,17.22,3.3,x
1653401313210,107.7,17.2,3.28,x
1653401313215,107.71,17.19,3.25,x
1653401313224,107.71,17.18,3.21,x
1653401313226,107.71,17.17,3.17,x
1653401313233,107.72,17.16,3.13,x
1653401313240,107.72,17.15,3.07,x
1653401313241,107.73,17.15,3.01,x
1653401313250,107.74,17.14,2.95,x
1653401313251,107.74,17.13,2.89,x
1653401313254,107.74,17.12,2.84,x
1653401313258,107.74,17.1,2.79,x
1653401313263,107.74,17.08,2.75,x
1653401313268,107.73,17.06,2.72,x
1653401313272,107.72,17.04,2.7,x
1653401313278,107.71,17.02,2.69,x
1653401313283,107.7,17,2.68,x
1653401313287,107.68,16.98,2.69,x
1653401313292,107.67,16.96,2.7,x
1653401313296,107.65,16.94,2.71,x
1653401313301,107.64,16.93,2.72,x
1653401313306,107.63,16.91,2.74,x
1653401313311,107.63,16.9,2.74,x
1653401313327,107.63,16.88,2.74,x
1653401313331,107.67,16.87,2.73,x
1653401313331,107.65,16.87,2.7,x
1653401313331,107.64,16.86,2.72,x
1653401313338,107.68,16.85,2.67,x
1653401313341,107.7,16.85,2.64,x
1653401313346,107.72,16.84,2.61,x
1653401313351,107.75,16.83,2.57,x
1653401313358,107.76,16.82,2.52,x
1653401313361,107.78,16.82,2.48,x
1653401313365,107.8,16.81,2.44,x
1653401313368,107.81,16.8,2.4,x
1653401313373,107.82,16.8,2.37,x
1653401313377,107.83,16.79,2.34,x
1653401313382,107.83,16.78,2.31,x
1653401313388,107.84,16.77,2.29,x
1653401313392,107.85,16.76,2.27,x
1653401313397,107.86,16.75,2.26,x
1653401313403,107.87,16.74,2.25,x
1653401313407,107.88,16.72,2.25,x
1653401313414,107.9,16.71,2.26,x
1653401313419,107.91,16.7,2.26,x
1653401313421,107.93,16.68,2.27,x
1653401313426,107.96,16.67,2.28,x
1653401313430,107.98,16.66,2.28,x
1653401313436,108.01,16.65,2.29,x
1653401313441,108.04,16.64,2.3,x
1653401313444,108.06,16.64,2.3,x
1653401313453,108.09,16.63,2.3,x
1653401313456,108.11,16.63,2.29,x
1653401313461,108.14,16.63,2.28,x
1653401313466,108.16,16.64,2.26,x
1653401313470,108.18,16.64,2.23,x
1653401313474,108.2,16.64,2.2,x
1653401313479,108.23,16.64,2.16,x
1653401313484,108.25,16.64,2.12,x
1653401313488,108.28,16.64,2.08,x
1653401313495,108.3,16.63,2.04,x
1653401313499,108.33,16.62,2,x
1653401313503,108.35,16.62,1.97,x
1653401313509,108.38,16.61,1.94,x
1653401313515,108.4,16.59,1.92,x
1653401313518,108.42,16.58,1.9,x
1653401313522,108.43,16.57,1.9,x
1653401313532,108.44,16.56,1.9,x
1653401313545,108.45,16.55,1.9,x
1653401313546,108.46,16.53,1.92,x
1653401313546,108.46,16.54,1.94,x
1653401313548,108.46,16.52,1.96,x
1653401313552,108.46,16.52,1.98,x
1653401313556,108.45,16.51,2.01,x
1653401313562,108.45,16.51,2.03,x
1653401313565,108.44,16.5,2.05,x
1653401313570,108.43,16.5,2.06,x
1653401313576,108.43,16.5,2.08,x
1653401313582,108.42,16.5,2.1,x
1653401313594,108.41,16.49,2.11,x
1653401313597,108.4,16.49,2.13,x
1653401313599,108.39,16.49,2.15,x
1653401313601,108.38,16.48,2.17,x
1653401313608,108.37,16.47,2.19,x
1653401313612,108.37,16.46,2.22,x
1653401313615,108.36,16.45,2.24,x
1653401313619,108.36,16.44,2.25,x
1653401313626,108.36,16.44,2.27,x
1653401313633,108.37,16.44,2.28,x
1653401313634,108.38,16.43,2.29,x
1653401313638,108.38,16.43,2.3,x
1653401313642,108.39,16.43,2.31,x
1653401313648,108.41,16.44,2.31,x
1653401313654,108.42,16.44,2.31,x
1653401313659,108.43,16.44,2.32,x
1653401313662,108.44,16.45,2.32,x
1653401313666,108.44,16.45,2.32,x
1653401313674,108.45,16.45,2.32,x
1653401313676,108.46,16.45,2.31,x
1653401313681,108.47,16.45,2.31,x
1653401313686,108.48,16.45,2.31,x
1653401313695,108.49,16.44,2.32,x
1653401313699,108.49,16.43,2.32,x
1653401313708,108.5,16.42,2.33,x
1653401313709,108.5,16.42,2.34,x
1653401313712,108.5,16.41,2.35,x
1653401313716,108.49,16.4,2.36,x
1653401313720,108.49,16.4,2.37,x
1653401313729,108.49,16.39,2.38,x
1653401313731,108.48,16.39,2.39,x
1653401313734,108.48,16.38,2.39,x
1653401313737,108.48,16.38,2.4,x
1653401313742,108.48,16.38,2.41,x
1653401313748,108.48,16.38,2.41,x
1653401313753,108.49,16.38,2.41,x
1653401313759,108.5,16.37,2.41,x
1653401313762,108.51,16.37,2.4,x
1653401313771,108.52,16.37,2.4,x
1653401313773,108.54,16.36,2.39,x
1653401313777,108.56,16.35,2.37,x
1653401313781,108.57,16.34,2.36,x
1653401313786,108.59,16.34,2.34,x
1653401313792,108.61,16.32,2.32,x
1653401313797,108.62,16.31,2.3,x
1653401313801,108.63,16.3,2.28,x
1653401313804,108.64,16.29,2.26,x
1653401313809,108.64,16.28,2.24,x
1653401313815,108.64,16.27,2.23,x
1653401313821,108.64,16.26,2.21,x
1653401313824,108.63,16.26,2.2,x
1653401313829,108.63,16.26,2.2,x
1653401313834,108.62,16.26,2.2,x
1653401313839,108.62,16.27,2.2,x
1653401313845,108.61,16.27,2.2,x
1653401313849,108.61,16.28,2.2,x
1653401313860,108.6,16.28,2.2,x
1653401313861,108.6,16.29,2.2,x
1653401313865,108.6,16.29,2.21,x
1653401313873,108.6,16.29,2.21,x
1653401313875,108.6,16.29,2.21,x
1653401313881,108.6,16.29,2.22,x
1653401313883,108.6,16.28,2.22,x
1653401313894,108.6,16.27,2.23,x
1653401313895,108.6,16.26,2.23,x
1653401313898,108.6,16.24,2.23,x
1653401313902,108.61,16.23,2.23,x
1653401313906,108.61,16.22,2.23,x
1653401313915,108.61,16.21,2.22,x
1653401313917,108.6,16.2,2.22,x
1653401313924,108.6,16.2,2.22,x
1653401313927,108.59,16.19,2.21,x
1653401313930,108.58,16.19,2.21,x
1653401313935,108.57,16.2,2.21,x
1653401313941,108.56,16.2,2.2,x
1653401313945,108.55,16.2,2.2,x
1653401313950,108.54,16.21,2.19,x
1653401313955,108.54,16.21,2.19,x
1653401313962,108.54,16.22,2.19,x
1653401313966,108.54,16.22,2.18,x
1653401313970,108.54,16.22,2.18,x
1653401313974,108.55,16.21,2.17,x
1653401313978,108.55,16.21,2.16,x
1653401313984,108.56,16.21,2.15,x
1653401313988,108.56,16.2,2.15,x
1653401313993,108.57,16.2,2.14,x
1653401313999,108.57,16.19,2.12,x
1653401314004,108.58,16.18,2.11,x
1653401314008,108.58,16.18,2.09,x
1653401314014,108.58,16.17,2.07,x
1653401314020,108.58,16.16,2.05,x
1653401314022,108.58,16.16,2.03,x
1653401314026,108.58,16.16,2.01,x
1653401314032,108.58,16.16,2,x
1653401314036,108.58,16.16,1.98,x
1653401314046,108.58,16.16,1.97,x
1653401314047,108.57,16.16,1.96,x
1653401314052,108.57,16.16,1.95,x
1653401314055,108.57,16.16,1.95,x
1653401314061,108.57,16.15,1.94,x
1653401314066,108.57,16.15,1.94,x
1653401314070,108.57,16.14,1.94,x
1653401314075,108.57,16.12,1.95,x
1653401314081,108.57,16.11,1.95,x
1653401314089,108.56,16.09,1.96,x
1653401314090,108.55,16.08,1.97,x
1653401314094,108.54,16.07,1.99,x
1653401314102,108.53,16.06,2.01,x
1653401314105,108.51,16.06,2.04,x
1653401314111,108.5,16.06,2.06,x
1653401314114,108.48,16.06,2.09,x
1653401314134,108.47,16.07,2.11,x
1653401314136,108.44,16.09,2.14,x
1653401314136,108.45,16.08,2.13,x
1653401314136,108.46,16.1,2.15,x
1653401314143,108.43,16.11,2.16,x
1653401314147,108.42,16.12,2.17,x
1653401314150,108.42,16.13,2.17,x
1653401314154,108.42,16.14,2.17,x
1653401314158,108.41,16.15,2.17,x
1653401314166,108.4,16.15,2.17,x
1653401314169,108.4,16.15,2.18,x
1653401314171,108.39,16.15,2.19,x
1653401314175,108.38,16.15,2.2,x
1653401314181,108.37,16.14,2.22,x
1653401314186,108.37,16.13,2.23,x
1653401314191,108.36,16.12,2.25,x
1653401314197,108.36,16.12,2.26,x
1653401314201,108.36,16.11,2.27,x
1653401314204,108.36,16.1,2.28,x
1653401314209,108.37,16.09,2.29,x
1653401314214,108.38,16.09,2.3,x
1653401314219,108.39,16.08,2.3,x
1653401314227,108.4,16.09,2.31,x
1653401314230,108.41,16.09,2.31,x
1653401314233,108.42,16.09,2.31,x
1653401314238,108.42,16.1,2.31,x
1653401314242,108.43,16.11,2.32,x
1653401314249,108.44,16.12,2.33,x
1653401314257,108.44,16.13,2.35,x
1653401314260,108.44,16.14,2.36,x
1653401314262,108.45,16.16,2.37,x
1653401314267,108.45,16.17,2.38,x
1653401314273,108.46,16.18,2.39,x
1653401314276,108.47,16.19,2.4,x
1653401314280,108.48,16.2,2.41,x
1653401314286,108.49,16.2,2.41,x
1653401314294,108.5,16.2,2.4,x
1653401314295,108.5,16.2,2.4,x
1653401314301,108.51,16.2,2.39,x
1653401314305,108.51,16.2,2.39,x
1653401314310,108.52,16.2,2.38,x
1653401314315,108.52,16.2,2.37,x
1653401314320,108.52,16.19,2.37,x
1653401314325,108.52,16.19,2.36,x
1653401314329,108.52,16.19,2.36,x
1653401314334,108.52,16.19,2.36,x
1653401314339,108.51,16.19,2.36,x
1653401314343,108.51,16.19,2.37,x
1653401314349,108.5,16.2,2.38,x
1653401314354,108.5,16.2,2.39,x
1653401314358,108.49,16.21,2.41,x
1653401314363,108.49,16.22,2.42,x
1653401314369,108.49,16.23,2.43,x
1653401314372,108.49,16.24,2.45,x
1653401314378,108.49,16.24,2.46,x
1653401314382,108.49,16.25,2.47,x
1653401314397,108.49,16.26,2.49,x
1653401314397,108.49,16.26,2.48,x
1653401314399,108.49,16.27,2.49,x
1653401314406,108.49,16.27,2.5,x
1653401314409,108.48,16.27,2.51,x
1653401314411,108.48,16.27,2.51,x
1653401314418,108.48,16.27,2.52,x
1653401314423,108.48,16.27,2.53,x
1653401314426,108.47,16.27,2.54,x
1653401314430,108.48,16.27,2.56,x
1653401314438,108.48,16.27,2.57,x
1653401314442,108.48,16.27,2.58,x
1653401314445,108.49,16.27,2.58,x
1653401314450,108.5,16.27,2.59,x
1653401314454,108.5,16.27,2.59,x
1653401314459,108.51,16.27,2.59,x
1653401314463,108.52,16.27,2.59,x
1653401314468,108.52,16.27,2.59,x
1653401314474,108.53,16.28,2.6,x
1653401314479,108.53,16.28,2.6,x
1653401314483,108.53,16.29,2.6,x
1653401314488,108.53,16.29,2.61,x
1653401314498,108.54,16.29,2.61,x
1653401314503,108.54,16.29,2.61,x
1653401314507,108.54,16.29,2.61,x
1653401314512,108.54,16.29,2.6,x
1653401314515,108.54,16.29,2.6,x
1653401314518,108.54,16.29,2.59,x
1653401314522,108.54,16.29,2.59,x
1653401314529,108.55,16.29,2.58,x
1653401314532,108.55,16.29,2.58,x
1653401314535,108.55,16.29,2.57,x
1653401314540,108.55,16.29,2.56,x
1653401314545,108.55,16.29,2.56,x
1653401314550,108.55,16.29,2.56,x
1653401314554,108.55,16.29,2.55,x
1653401314561,108.55,16.29,2.55,x
1653401314565,108.55,16.29,2.55,x
1653401314569,108.55,16.3,2.55,x
1653401314574,108.55,16.3,2.56,x
1653401314580,108.54,16.3,2.56,x
1653401314585,108.54,16.31,2.57,x
1653401314590,108.54,16.31,2.57,x
1653401314595,108.54,16.31,2.57,x
1653401314599,108.54,16.31,2.57,x
1653401314603,108.54,16.31,2.58,x
1653401314608,108.54,16.31,2.58,x
1653401314613,108.54,16.3,2.58,x
1653401314620,108.54,16.29,2.58,x
1653401314623,108.54,16.28,2.58,x
1653401314628,108.54,16.28,2.59,x
1653401314633,108.54,16.27,2.59,x
1653401314638,108.53,16.27,2.6,x
1653401314642,108.53,16.27,2.61,x
1653401314647,108.52,16.27,2.62,x
1653401314661,108.51,16.28,2.63,x
1653401314662,108.5,16.28,2.63,x
1653401314664,108.5,16.29,2.64,x
1653401314671,108.49,16.3,2.64,x
1653401314683,108.49,16.31,2.64,x
1653401314686,108.49,16.32,2.64,x
1653401314688,108.49,16.33,2.64,x
1653401314690,108.49,16.33,2.64,x
1653401314692,108.5,16.34,2.64,x
1653401314697,108.5,16.34,2.64,x
1653401314702,108.51,16.34,2.64,x
1653401314706,108.51,16.33,2.64,x
1653401314709,108.51,16.33,2.64,x
1653401314713,108.52,16.33,2.64,x
1653401314718,108.52,16.32,2.64,x
1653401314725,108.51,16.32,2.64,x
1653401314728,108.51,16.32,2.64,x
1653401314732,108.51,16.31,2.64,x
1653401314738,108.51,16.31,2.64,x
1653401314743,108.5,16.31,2.63,x
1653401314748,108.5,16.3,2.62,x
1653401314755,108.5,16.3,2.62,x
1653401314759,108.5,16.3,2.61,x
1653401314762,108.5,16.3,2.59,x
1653401314767,108.5,16.29,2.58,x
1653401314772,108.51,16.29,2.57,x
1653401314775,108.51,16.28,2.55,x
1653401314780,108.51,16.27,2.54,x
1653401314785,108.5,16.26,2.53,x
1653401314791,108.5,16.25,2.52,x
1653401314795,108.5,16.24,2.52,x
1653401314801,108.49,16.22,2.51,x
1653401314805,108.49,16.21,2.51,x
1653401314809,108.48,16.19,2.51,x
1653401314814,108.48,16.17,2.51,x
1653401314821,108.47,16.15,2.5,x
1653401314824,108.47,16.13,2.5,x
1653401314834,108.46,16.11,2.5,x
1653401314836,108.46,16.1,2.5,x
1653401314840,108.46,16.08,2.49,x
1653401314844,108.45,16.06,2.49,x
1653401314850,108.45,16.04,2.49,x
1653401314853,108.45,16.03,2.49,x
1653401314858,108.44,16.01,2.49,x
1653401314863,108.44,16,2.5,x
1653401314867,108.44,15.99,2.5,x
1653401314873,108.44,15.97,2.5,x
1653401314883,108.44,15.95,2.5,x
1653401314886,108.44,15.94,2.5,x
1653401314888,108.44,15.93,2.5,x
1653401314891,108.45,15.91,2.5,x
1653401314896,108.45,15.9,2.5,x
1653401314902,108.45,15.9,2.5,x
1653401314905,108.45,15.9,2.51,x
1653401314909,108.46,15.89,2.51,x
1653401314917,108.46,15.9,2.51,x
1653401314926,108.47,15.9,2.51,x
1653401314927,108.47,15.91,2.51,x
1653401314930,108.48,15.92,2.5,x
1653401314937,108.48,15.92,2.5,x
1653401314940,108.49,15.93,2.5,x
1653401314947,108.48,15.93,2.51,x
1653401314951,108.48,15.93,2.51,x
1653401314954,108.49,15.93,2.51,x
1653401314958,108.49,15.92,2.5,x
1653401314963,108.49,15.9,2.5,x
1653401314968,108.49,15.89,2.5,x
1653401314975,108.49,15.87,2.5,x
1653401314979,108.48,15.85,2.5,x
1653401314984,108.48,15.84,2.5,x
1653401314988,108.48,15.82,2.51,x
1653401314994,108.48,15.81,2.51,x
1653401315000,108.47,15.8,2.51,x
1653401315002,108.47,15.79,2.52,x
1653401315011,108.47,15.79,2.52,x
1653401315014,108.47,15.79,2.52,x
1653401315016,108.46,15.78,2.52,x
1653401315021,108.46,15.78,2.52,x
