time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1655202363062.8,282.4,17.8,0.7,x
1655202363079.7,282.1,17.3,1,x
1655202363096.3,281.9,16.7,1.6,x
1655202363113,281.8,16.5,2,x
1655202363129.8,281.8,16.1,2.7,x
1655202363146.3,281.8,16.4,3,x
1655202363164.4,281.8,16.6,3,x
1655202363179.8,281.7,16.9,3.2,x
1655202363196.3,281.7,17.2,3.4,x
1655202363213.3,281.7,17.3,3.6,x
1655202363229.6,281.9,17.4,4,x
1655202363246.4,282.2,17.3,4.4,x
1655202363262.9,282.4,17.3,4.6,x
1655202363279.8,282.7,17.1,4.8,x
1655202363296.2,283,17.1,4.9,x
1655202363313.1,283.1,17.2,4.9,x
1655202363329.7,283.2,17.5,4.8,x
1655202363346.2,283.1,17.8,4.4,x
1655202363363.1,283.1,18,4.1,x
1655202363379.8,283,18.3,3.5,x
1655202363396.2,282.8,18.5,3.1,x
1655202363413.1,282.6,18.6,3,x
1655202363429.8,282.2,18.9,3,x
1655202363446.3,281.8,19.1,3.3,x
1655202363463.1,281.7,19.2,3.4,x
1655202363479.7,281.5,19.4,3.5,x
1655202363496.2,281.2,19.5,3.6,x
1655202363513.1,281.1,19.6,3.7,x
1655202363529.7,280.8,19.8,4,x
1655202363546.2,280.7,19.9,4.3,x
1655202363563,280.7,20.1,4.4,x
1655202363579.7,280.8,20.4,4.4,x
1655202363596.2,281,20.6,4.4,x
1655202363613.1,281.2,20.6,4.3,x
1655202363629.4,281.6,20.2,4.2,x
1655202363646.1,282,19.5,4.1,x
1655202363662.9,282.2,19.2,4,x
1655202363679.7,282.4,18.8,4.1,x
1655202363696.1,282.8,18.7,3.9,x
1655202363713.7,283.1,18.8,3.7,x
1655202363729.8,284,18.7,2.7,x
1655202363746.5,284.9,18.5,1.5,x
1655202363762.9,285.3,18.4,1,x
1655202363779.7,285.8,18.7,0.1,x
1655202363796.2,286.2,19.3,-0.3,x
1655202363813.9,286.4,19.8,-0.3,x
1655202363829.6,286.7,20.6,-0.4,x
1655202363852.9,286.9,21.2,-0.5,x
1655202363862.5,287.1,21.3,-0.7,x
1655202363879.2,287.4,21.3,-0.9,x
1655202363898.7,287.9,21,-1.1,x
1655202363913,288.1,20.8,-1.1,x
1655202363937.5,288.4,20.3,-1.1,x
1655202363962.5,288.4,20.4,-1.2,x
1655202363979.1,288.3,20.6,-1.2,x
1655202363995.8,288.2,20.9,-1.1,x
1655202364029.5,288.1,21,-1,x
1655202364046.1,287.9,21.1,-1,x
1655202364062.9,287.8,21.1,-1,x
1655202364079.6,287.6,21.3,-1.1,x
1655202364096.1,287.5,21.4,-1.1,x
1655202364113.3,287.5,21.5,-1.2,x
1655202364146.4,287.5,21.3,-1.4,x
1655202364179.8,287.4,21.2,-1.6,x
1655202364196.2,287.2,21.2,-1.7,x
1655202364229.4,287,21.4,-1.9,x
1655202364246.3,286.9,21.3,-1.9,x
1655202364262.8,286.7,21.1,-1.8,x
1655202364279.7,286.4,20.7,-1.6,x
1655202364296.1,286.4,20.3,-1.3,x
1655202364312.9,286.5,20.1,-1.2,x
1655202364329.9,286.7,19.9,-1.2,x
1655202364346.4,286.6,19.9,-1.4,x
1655202364362.9,286.5,20,-1.5,x
1655202364379.9,286.2,20.4,-1.8,x
1655202364396.4,285.9,20.7,-1.8,x
1655202364412.9,285.6,20.8,-1.6,x
1655202364429.8,285.1,20.9,-0.8,x
1655202364446.4,284.8,20.7,0.1,x
1655202364462.8,284.7,20.5,0.5,x
1655202364479.5,284.7,20.2,0.9,x
1655202364496.2,284.9,20.2,0.9,x
1655202364529.8,285.1,20.5,0.5,x
1655202364546.1,285.1,20.7,0.4,x
1655202364579.9,285.3,20.8,0.5,x
1655202364596.4,285.3,20.9,0.7,x
1655202364614,285.2,20.9,0.8,x
1655202364729.2,285.8,21.4,2.3,x
1655202364746.2,286.2,21.3,2.6,x
1655202364762.7,286.4,21.3,2.7,x
1655202364806.6,287.8,21.7,3.3,x
1655202364829.1,288.3,21.9,3.4,x
1655202364845.9,289,22,3.4,x
1655202364862.6,289.3,22,3.3,x
1655202364879.3,289.9,21.7,3.3,x
1655202364895.9,290.5,21.4,3.5,x
1655202364913.6,291.1,21,3.8,x
1655202364930.8,291.4,20.9,4,x
1655202364946.4,292.2,20.5,4.3,x
1655202364962.7,293,20.3,4.3,x
1655202364979.4,293.3,20.4,4.2,x
1655202364995.9,293.9,21.1,3.9,x
1655202365014.4,294.5,21.9,3.7,x
1655202365029.3,294.9,22.3,3.6,x
1655202365045.9,295.7,22.9,3.4,x
1655202365062.8,296.2,23,3.2,x
1655202365079.1,297.3,22.8,2.7,x
1655202365095.8,298.5,22.2,2.3,x
1655202365112.4,299.7,21.6,2.1,x
1655202365129.1,300.2,21.3,2,x
1655202365145.8,301.1,21.2,1.9,x
1655202365163.3,301.8,21.4,1.6,x
1655202365179.6,302.1,21.6,1.4,x
1655202365196,302.8,22,0.9,x
1655202365212.9,303.1,22.3,0.7,x
1655202365229.7,303.7,22.7,0.3,x
1655202365246,304.3,23.2,-0.1,x
1655202365262.6,304.6,23.4,-0.2,x
1655202365279.1,305.3,23.8,-0.5,x
1655202365295.9,305.9,24.1,-0.8,x
1655202365313.2,306.6,24.3,-1.3,x
1655202365329.5,306.9,24.5,-1.6,x
1655202365346.2,307.6,24.6,-2,x
1655202365362.8,307.9,24.7,-2.3,x
1655202365379.7,308.6,24.8,-2.6,x
1655202365396.2,309.1,24.8,-3,x
1655202365413.9,309.7,24.7,-3.4,x
1655202365429.9,310.1,24.5,-3.6,x
1655202365446.1,310.9,24,-4,x
1655202365462.7,311.3,23.6,-4.2,x
1655202365479.4,311.9,22.9,-4.4,x
1655202365496.2,312.1,22.6,-4.5,x
1655202365512.9,312.2,22.1,-4.7,x
1655202365529.6,312.1,21.6,-4.9,x
1655202365546.1,312,20.8,-5,x
1655202365563.2,312,20.5,-4.9,x
1655202365579.5,312,20.1,-4.7,x
1655202365596.2,312,20.6,-4.3,x
1655202365613.1,312,20.9,-4.1,x
1655202365629.7,312,21.8,-3.7,x
1655202365646.2,312.5,22.3,-3.5,x
1655202365662.7,312.9,22.6,-3.5,x
1655202365679.7,314,22.9,-3.8,x
1655202365696.2,315.3,23.3,-4.3,x
1655202365713.6,316.1,23.5,-4.6,x
1655202365750.3,319.6,24.7,-5.7,x
1655202365779.1,322.6,25.1,-6.2,x
1655202365796,324.9,25.3,-6.4,x
1655202365813.7,327.4,25.5,-6.6,x
1655202365829.4,328.7,25.5,-6.5,x
1655202365846.1,331.6,25.5,-6.4,x
1655202365863.2,333.1,25.4,-6.3,x
1655202365879.7,336.5,25.2,-6.2,x
1655202365896.1,340.1,25,-6.2,x
1655202365913,342,24.9,-6.3,x
1655202365929.7,346.2,24.8,-6.4,x
1655202365946.1,350.6,24.6,-6.7,x
1655202365962.7,352.7,24.5,-6.9,x
1655202365979.7,356.6,24.4,-7,x
1655202365996.4,358.5,24.4,-7.1,x
1655202366013.2,0.4,24.4,-7.1,x
1655202366112.6,19.5,22.2,-6.6,x
1655202366129.4,22.8,21.7,-6.2,x
1655202366145.8,26,21.2,-5.7,x
1655202366162.5,27.7,21,-5.4,x
1655202366179.8,31,20.7,-4.7,x
1655202366196.1,34.4,20.6,-3.8,x
1655202366212.9,36,20.7,-3.3,x
1655202366229.6,39.3,20.7,-2.5,x
1655202366246.1,42.8,20.4,-1.9,x
1655202366263.2,44.6,20.1,-1.8,x
1655202366279.6,48.1,19.1,-1.7,x
1655202366296.1,51.5,17.8,-1.9,x
1655202366313.3,54.6,16.5,-2.2,x
1655202366333.4,56,15.9,-2.3,x
1655202366346.2,57.3,15.3,-2.4,x
1655202366362.6,59.6,14.5,-2.3,x
1655202366379.4,61.7,14,-2.1,x
1655202366396.4,63.7,14,-1.7,x
1655202366413,64.7,14.2,-1.4,x
1655202366429.7,66.8,14.7,-0.7,x
1655202366447.5,67.9,15,-0.5,x
1655202366462.7,70.2,15.5,0,x
1655202366483.8,72.7,15.8,0.3,x
1655202366495.9,75.5,15.9,0.2,x
1655202366512.7,76.9,15.8,0.1,x
1655202366529.6,79.8,15.7,-0.2,x
1655202366546.1,82.6,15.5,-0.5,x
1655202366562.7,83.9,15.5,-0.6,x
1655202366579.7,86.5,15.5,-0.9,x
1655202366596.1,88.9,15.5,-1.2,x
1655202366612.9,90,15.5,-1.3,x
1655202366629.5,92,15.5,-1.5,x
1655202366646.1,93.7,15.5,-1.7,x
1655202366662.7,94.5,15.5,-1.8,x
1655202366718.4,98.6,16.1,-2.4,x
1655202366730.3,99.2,16.2,-2.4,x
1655202366745.9,100.2,16.3,-2.4,x
1655202366762.5,100.6,16.3,-2.5,x
1655202366779.3,101.4,16.2,-2.7,x
1655202366796.8,102.1,15.9,-3.1,x
1655202366815.2,102.7,15.7,-3.5,x
1655202366829.1,103,15.6,-3.7,x
1655202366846.5,103.3,15.5,-3.9,x
1655202366879.4,103.2,15.5,-4.3,x
1655202366896,103.1,15.5,-4.5,x
1655202366913.8,103,15.5,-4.5,x
1655202366929.6,102.9,15.6,-4.4,x
1655202366946,102.9,15.8,-4.3,x
1655202366962.8,102.9,16,-4.2,x
1655202366979.3,103,16.6,-4.2,x
1655202366996.1,103.2,17.4,-4.1,x
1655202367013.4,103.4,17.9,-4.1,x
1655202367029.7,103.6,18.7,-3.9,x
1655202367046.3,103.8,19.2,-3.7,x
1655202367062.9,104,19.4,-3.6,x
1655202367079.4,104.4,19.7,-3.5,x
1655202367096,104.9,20,-3.5,x
1655202367112.9,105.1,20.1,-3.5,x
1655202367150.4,106,20.8,-3.9,x
1655202367162.4,106.1,20.9,-4,x
1655202367178.9,106.5,20.9,-4.2,x
1655202367195.7,106.8,20.9,-4.4,x
1655202367229.7,107.2,20.7,-4.5,x
1655202367245.9,107.4,20.5,-4.7,x
1655202367262.9,107.6,20.3,-4.7,x
1655202367280.7,107.8,20,-4.9,x
1655202367296.3,108,19.7,-4.9,x
1655202367312.8,108.2,19.4,-4.9,x
1655202367329.6,108.4,19,-4.9,x
1655202367346.3,108.8,18.6,-4.8,x
1655202367362.7,109,18.4,-4.8,x
1655202367379.5,109.6,18.3,-4.8,x
1655202367396.4,110.1,18.2,-4.7,x
1655202367412.9,110.3,18.2,-4.6,x
1655202367429.7,110.7,18,-4.4,x
1655202367446.2,111.1,17.8,-4.3,x
1655202367463.3,111.3,17.7,-4.2,x
1655202367479.5,111.7,17.5,-4,x
1655202367496,112,17.3,-3.6,x
1655202367512.9,112.2,17.3,-3.4,x
1655202367529.6,112.4,17.1,-2.9,x
1655202367546.1,112.5,16.7,-2.6,x
1655202367562.7,112.6,16.4,-2.5,x
1655202367579.5,112.8,15.7,-2.4,x
1655202367596.3,113,15.4,-2.4,x
1655202367613.2,113.4,14.8,-2.3,x
1655202367629.1,113.5,14.7,-2.2,x
1655202367645.6,114,14.9,-1.8,x
1655202367665.7,114.2,16,-1.6,x
1655202367679.1,114.4,16.6,-1.5,x
1655202367695.7,115,17.8,-1.5,x
1655202367713.2,115.8,18.7,-1.6,x
1655202367729.3,116.3,19,-1.7,x
1655202367746,117.6,19.1,-1.8,x
1655202367765.4,118.8,18.7,-1.9,x
1655202367779.6,119.3,18.4,-1.9,x
1655202367796,120.4,17.7,-2,x
1655202367814.2,120.9,17.5,-2,x
1655202367829.3,121.8,17.2,-2,x
1655202367846.1,122.7,17,-1.9,x
1655202367862.7,123.1,16.9,-1.8,x
1655202367881.6,124,16.7,-1.7,x
1655202367995.8,128.9,15.8,-1.8,x
1655202368012.6,129.3,15.7,-1.9,x
1655202368029.5,129.9,15.5,-2.1,x
1655202368046,130.5,15.2,-2.5,x
1655202368062.7,130.7,15.1,-2.7,x
1655202368079.3,130.9,15,-3.1,x
1655202368096,131,15.1,-3.4,x
1655202368112.9,131,15.2,-3.6,x
1655202368130.1,131.1,15.2,-3.9,x
1655202368146,131.1,15,-4.2,x
1655202368179.8,131,14.6,-4.5,x
1655202368196.1,131.1,14.6,-4.7,x
1655202368212.9,131.2,14.9,-5,x
1655202368229.7,131.4,15.4,-4.8,x
1655202368245.9,131.6,15.8,-4.3,x
1655202368262.6,131.9,15.8,-4.1,x
1655202368279.2,132.6,15.6,-3.8,x
1655202368296.3,133.5,15.4,-3.9,x
1655202368312.4,134.6,15.4,-4.1,x
1655202368334,135.7,15.4,-4.3,x
1655202368346.1,136.2,15.5,-4.4,x
1655202368362.7,136.8,15.6,-4.5,x
1655202368379.5,137.8,15.7,-4.6,x
1655202368396,138.9,15.9,-4.6,x
1655202368413.1,139.4,16,-4.5,x
1655202368429.4,140.5,15.9,-4.2,x
1655202368446,141.7,15.8,-3.9,x
1655202368463.1,142.4,15.6,-3.8,x
1655202368479.4,143.8,15.4,-3.6,x
1655202368496.1,145.3,15.1,-3.6,x
1655202368513.1,146.1,15,-3.5,x
1655202368529.6,147.7,14.9,-3.5,x
1655202368546.1,149.2,15,-3.5,x
1655202368563.1,150,15,-3.5,x
1655202368579.5,151.5,15.1,-3.5,x
1655202368623.4,155.4,15,-3.7,x
1655202368645.7,157,14.9,-3.9,x
1655202368664.9,158.5,14.8,-4.1,x
1655202368679.1,159.2,14.7,-4.2,x
1655202368696,160.6,14.5,-4.2,x
1655202368713.2,161.2,14.5,-4.2,x
1655202368729.1,161.8,14.4,-4.2,x
1655202368745.7,163.3,14,-4,x
1655202368762.8,163.7,13.9,-4,x
1655202368779.4,164.5,13.9,-3.9,x
1655202368796,165.1,14.1,-3.6,x
1655202368812.8,165.3,14.2,-3.4,x
1655202368830.9,165.7,14.5,-3,x
1655202368845.8,166.1,15,-2.6,x
1655202368862.5,166.3,15.3,-2.4,x
1655202368879.4,167.1,15.8,-2.1,x
1655202368900.8,168.2,16.1,-1.9,x
1655202368912.8,168.9,16,-1.8,x
1655202368929.6,170.6,15.4,-1.8,x
1655202368945.9,172.5,14.8,-1.8,x
1655202368962.6,173.4,14.6,-1.8,x
1655202368979.2,175.2,14.1,-1.5,x
1655202368996,176.9,13.7,-1.3,x
1655202369013.2,177.8,13.6,-1.3,x
1655202369029.5,179.5,13.8,-1.1,x
1655202369046,181.3,14.1,-0.9,x
1655202369062.6,182.1,14.2,-0.7,x
1655202369079.5,183.8,14.3,-0.2,x
1655202369096,185.7,14,0.1,x
1655202369112.8,186.6,13.9,0.1,x
1655202369129.6,188.6,13.7,0.1,x
1655202369146,190.6,13.7,-0.1,x
1655202369163.4,191.6,13.8,-0.1,x
1655202369179.3,193.7,13.7,-0.3,x
1655202369196,195.7,13.5,-0.5,x
1655202369212.8,196.6,13.3,-0.7,x
1655202369229.5,198.4,13.1,-0.8,x
1655202369246.2,199.9,13,-0.7,x
1655202369262.6,200.6,12.9,-0.7,x
1655202369279.5,202,12.9,-0.5,x
1655202369296,203.5,12.9,-0.5,x
1655202369313.1,204.3,12.9,-0.5,x
1655202369359.3,205.1,12.9,-0.6,x
1655202369445.6,216.2,13.7,-0.9,x
1655202369462.4,218.3,13.9,0.3,x
1655202369479.3,219.4,14.3,1.6,x
1655202369495.8,221.8,15.2,3.8,x
1655202369513.7,224.1,15.7,4.6,x
1655202369530.5,225.2,15.6,4.5,x
1655202369546,227.3,14.8,3.9,x
1655202369582.9,230.1,13.7,3.4,x
1655202369595.7,230.9,13.7,3.3,x
1655202369613.9,232.9,14,3.2,x
1655202369631,233.6,14.1,3.1,x
1655202369645.9,235.2,14.5,2.9,x
1655202369662.4,237.2,15.1,2.6,x
1655202369679.5,238.3,15.5,2.4,x
1655202369695.9,240.3,16.4,2,x
1655202369712.7,241.2,16.9,1.8,x
1655202369729.6,243.1,17.9,1.5,x
1655202369754.3,246,19,1.1,x
1655202369763,247,19.1,1,x
1655202369779.5,248,19.2,0.9,x
1655202369796,249.9,19.2,0.7,x
1655202369813.5,252,19,0.5,x
1655202369829.3,253,18.9,0.4,x
1655202369845.9,255,18.7,0.1,x
1655202369862.5,256.1,18.5,0,x
1655202369879.5,258,18.2,-0.1,x
1655202369895.9,259.8,17.7,-0.2,x
1655202369913.3,261.5,17.3,-0.5,x
1655202369930.3,262.4,17.2,-0.6,x
1655202369945.9,263.8,17.2,-0.7,x
1655202369963.3,265.2,17.4,-0.7,x
1655202369979.3,265.9,17.4,-0.7,x
1655202369996,267.4,17.4,-0.8,x
1655202370014,268.9,17.3,-1,x
1655202370029.5,269.6,17.2,-1.1,x
1655202370045.9,270.9,17,-1.1,x
1655202370063.8,272.2,16.8,-1.1,x
1655202370080.6,272.8,16.7,-1,x
1655202370095.9,274,16.8,-0.9,x
1655202370114.1,275.1,17.1,-0.9,x
1655202370129.5,275.6,17.4,-0.9,x
1655202370146,276.7,17.8,-1,x
1655202370162.8,277.2,17.9,-1,x
1655202370179.5,278,17.9,-0.8,x
1655202370196,278.6,17.3,-0.5,x
1655202370230,279.7,15.5,0,x
1655202370245.9,280.7,14.8,-0.1,x
1655202370262.3,281.5,15.1,-0.2,x
1655202370279.9,282,15.5,0,x
1655202370303.4,283.6,16.2,0.7,x
1655202370329.1,285.3,16.2,0.8,x
1655202370345.9,287.2,16,0.6,x
1655202370362.5,288.1,15.9,0.4,x
1655202370379.1,289.9,15.8,0.3,x
1655202370395.9,291.7,16.1,0.4,x
1655202370422.7,294.2,16.7,0.4,x
1655202370445.7,295.8,17.2,0.4,x
1655202370462.5,296.6,17.4,0.4,x
1655202370479.4,298.2,17.8,0.5,x
1655202370496,299.8,18.1,0.5,x
1655202370541.4,302.8,18.3,0.4,x
1655202370548.7,303.5,18.3,0.3,x
1655202370562.4,304.2,18.4,0.2,x
1655202370579,305.6,18.4,-0.1,x
1655202370595.8,306.9,18.4,-0.3,x
1655202370613.4,308,18.5,-0.5,x
1655202370630.4,308.5,18.6,-0.6,x
1655202370645.9,309.4,18.7,-0.8,x
1655202370662.6,309.9,18.8,-0.9,x
1655202370680.3,310.7,18.9,-1.1,x
1655202370695.9,311.5,19.2,-1.3,x
1655202370712.9,311.9,19.3,-1.4,x
1655202370730.7,312.5,19.5,-1.5,x
1655202370746,313.3,19.7,-1.8,x
1655202370762.6,313.8,19.9,-2,x
1655202370779.5,315,20.1,-2.2,x
1655202370795.9,316.1,20.1,-2.3,x
1655202370812.7,316.7,20,-2.4,x
1655202370829.5,317.9,19.7,-2.5,x
1655202370845.9,319.1,19.8,-2.7,x
1655202370862.5,319.7,20.2,-2.8,x
1655202370879.5,320.6,21.1,-2.6,x
1655202370896,321.5,22.1,-2,x
1655202370912.8,322,22.4,-1.8,x
1655202370929.4,323.2,22.8,-1.4,x
1655202370945.9,324.8,22.7,-1.4,x
1655202370962.6,325.6,22.5,-1.4,x
1655202370980.1,327.4,22.3,-1.7,x
1655202370995.9,329.2,22.3,-1.9,x
1655202371012.6,330.1,22.4,-2,x
1655202371029.8,331.8,22.5,-2.1,x
1655202371045.7,333.4,22.6,-2.3,x
1655202371062.3,335,22.6,-2.4,x
1655202371079.7,335.9,22.6,-2.5,x
1655202371096.2,337.6,22.5,-2.5,x
1655202371112.9,339.5,22.2,-2.5,x
1655202371128.9,340.4,22.1,-2.5,x
1655202371145.6,342.3,21.8,-2.6,x
1655202371162.2,344.2,21.7,-2.6,x
1655202371179,345.1,21.7,-2.6,x
1655202371195.8,347.2,21.7,-2.6,x
1655202371212.3,349.3,21.7,-2.8,x
1655202371230.9,350.4,21.7,-3,x
1655202371245.8,352.6,21.9,-3.2,x
1655202371263.4,354.7,22.2,-3.4,x
1655202371279,355.8,22.3,-3.5,x
1655202371295.6,357.8,22.4,-3.5,x
1655202371312.2,359.9,22.3,-3.5,x
1655202371329.1,0.9,22.2,-3.6,x
1655202371345.8,2.8,22.1,-3.6,x
1655202371362.4,3.8,22,-3.6,x
1655202371470.6,10.8,20.4,-2.1,x
1655202371478.9,11.3,20.3,-1.9,x
1655202371495.5,12.6,20,-2,x
1655202371512.7,14.2,19.9,-2.2,x
1655202371529,15,20,-2.2,x
1655202371545.8,16.6,20.1,-2.2,x
1655202371562.6,17.4,20,-2.2,x
1655202371579.5,19.3,19.8,-2.3,x
1655202371597,21.6,19.5,-2.6,x
1655202371612.6,24.1,19.4,-2.9,x
1655202371629,25.5,19.4,-3,x
1655202371645.9,28.2,19.2,-3,x
1655202371663.6,31.1,19.1,-3,x
1655202371679.4,32.6,19,-3.1,x
1655202371695.8,35.7,18.8,-3.3,x
1655202371713.4,38.8,18.9,-3.6,x
1655202371729.2,40.4,19,-3.7,x
1655202371746.1,43.6,19.2,-3.9,x
1655202371762.5,45.2,19.3,-4,x
1655202371779.7,48.4,19.5,-4.3,x
1655202371795.8,51.7,19.4,-4.7,x
1655202371812.8,53.3,19.2,-4.9,x
1655202371831,56.4,18.8,-5.3,x
1655202371846.6,59.4,18.4,-5.7,x
1655202371862.5,60.8,18.2,-5.9,x
1655202371879.6,63.5,17.9,-6.3,x
1655202371895.9,65.9,17.8,-6.7,x
1655202371913,68.1,17.8,-6.9,x
1655202371929.7,69.2,17.9,-7,x
1655202371945.9,71.1,17.9,-7.2,x
1655202371963.6,72.9,17.9,-7.7,x
1655202371980.2,73.8,18,-7.9,x
1655202371995.9,75.4,18.1,-8.4,x
1655202372012.7,76.1,18,-8.6,x
1655202372029.2,77.6,17.9,-9.1,x
1655202372045.8,79.1,17.9,-9.3,x
1655202372062.5,79.8,17.9,-9.3,x
1655202372079.3,81,18.1,-9.5,x
1655202372095.9,81.9,18.4,-9.5,x
1655202372112.8,82.7,18.8,-9.3,x
1655202372129.6,83.1,19,-9.3,x
1655202372146.1,84.2,19.7,-9.1,x
1655202372162.5,84.7,20.1,-8.8,x
1655202372179.5,85.7,21,-8,x
1655202372195.9,86.7,21.4,-7.2,x
1655202372213,87.2,21.5,-6.8,x
1655202372229.6,88.2,21.5,-6,x
1655202372245.9,89.3,21,-5.4,x
1655202372262.5,89.9,20.7,-5.1,x
1655202372279.5,91.2,20,-4.7,x
1655202372295.7,92.5,19.9,-4.3,x
1655202372313.2,93.1,20,-4.1,x
1655202372329.4,94,20.2,-3.6,x
1655202372345.7,94.8,20.4,-3.1,x
1655202372363.4,95.6,20.4,-2.6,x
1655202372379.5,96,20.4,-2.5,x
1655202372415,97.5,21.1,-2,x
1655202372445.6,98.3,21.8,-1.3,x
1655202372463.9,99,22.4,-0.8,x
1655202372479.2,99.4,22.6,-0.5,x
1655202372495.7,100.2,23.1,0.1,x
1655202372512.6,101.1,23.3,0.4,x
1655202372529.5,101.6,23.3,0.5,x
1655202372545.8,102.6,23.1,0.4,x
1655202372562.6,103.1,22.9,0.3,x
1655202372579.6,104,22.8,0.1,x
1655202372596.1,104.8,22.6,-0.3,x
1655202372612.6,105.4,22.4,-0.6,x
1655202372629.6,105.7,22.3,-0.7,x
1655202372645.9,106.2,22.1,-0.9,x
1655202372662.4,106.4,21.9,-1.2,x
1655202372679.5,106.5,21.5,-2,x
1655202372695.8,106.3,21.3,-2.6,x
1655202372713.1,106.1,21.2,-2.8,x
1655202372729.5,105.9,20.8,-2.8,x
1655202372746.3,106.2,20.3,-2.6,x
1655202372762.5,106.3,20,-2.7,x
1655202372779.5,106.2,19.3,-2.6,x
1655202372795.7,105.9,18.9,-2.1,x
1655202372813.1,105.7,18.8,-1.9,x
1655202372830.4,105.5,18.9,-1.1,x
1655202372845.8,105.5,19.3,-0.2,x
1655202372862.7,105.6,19.5,0.3,x
1655202372881.4,105.8,20,1,x
1655202372900.1,106.3,20.3,1.3,x
1655202372913,107.1,20.4,1.5,x
1655202372930.2,107.6,20.4,1.5,x
1655202372945.8,108.5,20.4,1.5,x
1655202372963.1,109.2,20.5,1.6,x
1655202372979.2,109.4,20.5,1.5,x
1655202373004.8,109.8,20.3,1.3,x
1655202373013,109.9,20.3,1.5,x
1655202373029.2,110.1,20.2,1.6,x
1655202373045.8,110.3,20.2,2,x
1655202373063.1,110.4,20.1,2.1,x
1655202373079.4,110.6,19.9,2,x
1655202373096,110.7,19.7,1.9,x
1655202373112.6,110.7,19.6,1.8,x
1655202373129.5,111,19.4,1.8,x
1655202373146,111.4,19.1,1.8,x
1655202373179.3,111.8,18.9,1.5,x
1655202373217.8,112.3,18.1,1.3,x
1655202373230.8,112.5,17.8,1.2,x
1655202373245.5,112.9,17,0.8,x
1655202373265.3,113.2,16.4,0.2,x
1655202373279.1,113.3,16.1,0,x
1655202373297.3,113.6,15.7,-0.2,x
1655202373312.6,113.8,15.5,-0.1,x
1655202373329.4,114,15.1,0.2,x
1655202373357,113.7,14.4,0.5,x
1655202373397.8,113,13.1,0.2,x
1655202373430,112.6,13.9,-0.1,x
1655202373446.3,112.1,14.9,0.4,x
1655202373462.3,111.4,15.7,1.1,x
1655202373479.4,111,16,1.5,x
1655202373495.6,110.5,16.4,1.9,x
1655202373516.6,110.3,16.7,2,x
1655202373529.3,110.3,16.9,2,x
1655202373546.7,110.2,17.3,1.9,x
1655202373562.4,110,17.7,2,x
1655202373579.5,109.9,17.9,2,x
1655202373596.1,109.6,18.3,2.1,x
1655202373612.6,109.4,18.4,2.1,x
1655202373629.4,109.1,18.4,1.9,x
1655202373645.8,108.8,18.4,1.8,x
1655202373662.4,108.7,18.4,1.9,x
1655202373695.7,108.6,18.5,1.7,x
1655202373712.6,108.6,18.5,1.1,x
1655202373742.4,108.6,18.6,0.5,x
1655202373845.6,107.9,17.1,-3.3,x
1655202373865.2,108.2,17.4,-2.9,x
1655202373880.2,108.4,17.6,-2.7,x
1655202373896.1,108.8,18.1,-2.5,x
1655202373912.4,109,18.5,-2.2,x
1655202373929.4,109,18.8,-1.9,x
1655202373946.1,108.9,19.2,-0.9,x
1655202373962.4,108.9,19.2,0.1,x
1655202373979.1,109,19.1,0.6,x
1655202373998.9,109.7,18.8,1.2,x
1655202374012.3,110.9,19,1.2,x
1655202374028.9,111.5,19.3,1,x
1655202374045.6,112.5,20.5,1.1,x
1655202374062.4,112.8,21.2,1.3,x
1655202374079.4,113,22.6,1.9,x
1655202374096,113.5,23.4,2.1,x
1655202374113.2,113.8,23.6,2,x
1655202374129.3,114.5,23.7,1.2,x
1655202374146.1,115,23.3,0.6,x
1655202374162.4,115.1,23,0.5,x
1655202374179.4,115.5,22.5,0.7,x
1655202374196,116,22.2,1.1,x
1655202374212.3,116.6,22,1.1,x
1655202374229.4,116.9,21.9,1,x
1655202374248.1,117.3,21.8,0.4,x
1655202374262.4,117.4,21.8,0,x
1655202374279,117.5,21.9,-0.5,x
1655202374295.5,117.6,22.1,-0.5,x
1655202374312.2,117.7,22.2,-0.4,x
1655202374344,117.9,22.3,-0.5,x
1655202374363.3,118,22.3,-0.6,x
1655202374378.8,118,22.3,-0.9,x
1655202374398.4,117.8,22.4,-1.3,x
1655202374412.3,117.8,22.4,-1.5,x
1655202374429.3,117.6,22.5,-1.9,x
1655202374445.7,117.4,22.6,-2.3,x
1655202374462.3,117.3,22.7,-2.5,x
1655202374478.9,117,22.9,-3,x
1655202374496.1,116.7,23.2,-3.3,x
1655202374512.3,116.3,23.6,-3.2,x
1655202374529.8,116.1,23.8,-3.1,x
1655202374546.1,115.9,23.9,-2.6,x
1655202374562.4,115.9,23.8,-2.3,x
1655202374579.3,115.9,22.9,-2,x
1655202374595.7,115.7,21.9,-2.3,x
1655202374612.3,115.2,21.6,-2.8,x
1655202374629.2,114.9,21.8,-3.1,x
1655202374645.8,114.1,22.7,-3.3,x
1655202374662.4,113.7,23.3,-3.2,x
1655202374679.1,113.1,24.4,-2.3,x
1655202374695.8,112.6,25,-1.2,x
1655202374712.8,112.4,25.2,-0.8,x
1655202374729.3,112.3,25.2,-0.3,x
1655202374745.9,112.2,25.1,-0.2,x
1655202374762.4,112.1,25,0,x
1655202374779,112.1,25,0.1,x
1655202374795.8,112,25.1,0.1,x
