time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653397459116,21.15,5.55,0.25,x
1653397459122,21.16,5.55,0.26,x
1653397459133,21.19,5.54,0.26,x
1653397459142,21.22,5.54,0.26,x
1653397459153,21.24,5.54,0.25,x
1653397459164,21.26,5.53,0.24,x
1653397459172,21.27,5.52,0.24,x
1653397459182,21.27,5.51,0.25,x
1653397459193,21.28,5.5,0.27,x
1653397459202,21.31,5.47,0.29,x
1653397459213,21.34,5.45,0.28,x
1653397459226,21.37,5.45,0.26,x
1653397459237,21.39,5.47,0.24,x
1653397459246,21.39,5.5,0.21,x
1653397459269,21.39,5.52,0.2,x
1653397459271,21.38,5.53,0.2,x
1653397459284,21.38,5.51,0.21,x
1653397459291,21.39,5.49,0.23,x
1653397459299,21.4,5.46,0.24,x
1653397459307,21.41,5.45,0.24,x
1653397459314,21.41,5.45,0.23,x
1653397459325,21.41,5.47,0.21,x
1653397459332,21.39,5.5,0.2,x
1653397459344,21.37,5.52,0.2,x
1653397459352,21.37,5.54,0.22,x
1653397459362,21.37,5.56,0.25,x
1653397459374,21.37,5.57,0.29,x
1653397459383,21.38,5.58,0.31,x
1653397459393,21.37,5.58,0.31,x
1653397459404,21.37,5.57,0.3,x
1653397459413,21.36,5.56,0.29,x
1653397459424,21.34,5.55,0.29,x
1653397459436,21.33,5.53,0.29,x
1653397459444,21.33,5.49,0.3,x
1653397459458,21.34,5.45,0.3,x
1653397459465,21.34,5.39,0.3,x
1653397459474,21.34,5.33,0.3,x
1653397459484,21.33,5.29,0.3,x
1653397459493,21.3,5.26,0.3,x
1653397459504,21.28,5.26,0.3,x
1653397459514,21.27,5.26,0.3,x
1653397459524,21.27,5.27,0.29,x
1653397459535,21.28,5.28,0.28,x
1653397459543,21.27,5.27,0.28,x
1653397459555,21.27,5.25,0.27,x
1653397459566,21.26,5.2,0.27,x
1653397459574,21.26,5.14,0.27,x
1653397459585,21.26,5.08,0.29,x
1653397459597,21.27,5.03,0.29,x
1653397459604,21.29,5,0.3,x
1653397459613,21.3,4.98,0.31,x
1653397459625,21.3,4.96,0.31,x
1653397459674,21.29,4.94,0.3,x
1653397459678,21.28,4.92,0.28,x
1653397459680,21.26,4.9,0.27,x
1653397459681,21.25,4.87,0.26,x
1653397459684,21.25,4.83,0.26,x
1653397459695,21.26,4.8,0.25,x
1653397459702,21.26,4.76,0.24,x
1653397459705,21.26,4.74,0.22,x
1653397459713,21.24,4.74,0.21,x
1653397459724,21.21,4.74,0.2,x
1653397459735,21.19,4.74,0.21,x
1653397459743,21.18,4.74,0.25,x
1653397459756,21.17,4.74,0.34,x
1653397459765,21.17,4.74,0.48,x
1653397459774,21.18,4.74,0.67,x
1653397459784,21.2,4.73,0.89,x
1653397459794,21.23,4.74,1.12,x
1653397459805,21.28,4.76,1.35,x
1653397459814,21.34,4.82,1.56,x
1653397459824,21.41,4.88,1.74,x
1653397459833,21.48,4.94,1.88,x
1653397459843,21.54,5,1.99,x
1653397459857,21.6,5.05,2.1,x
1653397459878,21.63,5.08,2.2,x
1653397459879,21.65,5.07,2.25,x
1653397459884,21.69,5.04,2.24,x
1653397459892,21.73,4.98,2.19,x
1653397459903,21.75,4.91,2.12,x
1653397459912,21.75,4.82,2.05,x
1653397459924,21.73,4.73,1.94,x
1653397459934,21.71,4.64,1.81,x
1653397459944,21.7,4.57,1.69,x
1653397459953,21.71,4.49,1.52,x
1653397459966,21.74,4.44,1.36,x
1653397459978,21.8,4.42,1.27,x
1653397459987,21.87,4.43,1.23,x
1653397459996,21.92,4.47,1.18,x
1653397460014,21.95,4.52,1.12,x
1653397460027,21.93,4.57,1.06,x
1653397460028,21.88,4.59,1.03,x
1653397460035,21.81,4.54,1.04,x
1653397460042,21.75,4.44,1.07,x
1653397460053,21.71,4.28,1.12,x
1653397460064,21.69,4.1,1.16,x
1653397460072,21.67,3.93,1.21,x
1653397460086,21.65,3.82,1.25,x
1653397460092,21.62,3.76,1.29,x
1653397460102,21.6,3.75,1.31,x
1653397460117,21.59,3.77,1.31,x
1653397460123,21.59,3.81,1.32,x
1653397460133,21.59,3.85,1.34,x
1653397460142,21.59,3.88,1.37,x
1653397460153,21.6,3.9,1.39,x
1653397460163,21.61,3.91,1.42,x
1653397460172,21.63,3.93,1.45,x
1653397460183,21.65,3.94,1.46,x
1653397460193,21.67,3.95,1.46,x
1653397460206,21.68,3.96,1.46,x
1653397460220,21.69,3.97,1.44,x
1653397460230,21.7,3.99,1.43,x
1653397460235,21.72,4.02,1.42,x
1653397460244,21.75,4.07,1.42,x
1653397460253,21.78,4.13,1.42,x
1653397460263,21.83,4.2,1.43,x
1653397460274,21.88,4.25,1.45,x
1653397460283,21.92,4.29,1.46,x
1653397460293,21.95,4.3,1.48,x
1653397460304,21.97,4.29,1.5,x
1653397460313,21.97,4.28,1.53,x
1653397460323,21.96,4.25,1.57,x
1653397460334,21.97,4.21,1.6,x
1653397460343,21.98,4.18,1.62,x
1653397460353,22,4.16,1.63,x
1653397460364,22.01,4.16,1.63,x
1653397460374,22.03,4.17,1.64,x
1653397460383,22.04,4.18,1.63,x
1653397460394,22.05,4.18,1.64,x
1653397460403,22.07,4.18,1.66,x
1653397460415,22.08,4.17,1.67,x
1653397460424,22.1,4.17,1.67,x
1653397460435,22.12,4.17,1.65,x
1653397460444,22.14,4.18,1.63,x
1653397460454,22.19,4.2,1.61,x
1653397460464,22.24,4.23,1.61,x
1653397460473,22.29,4.28,1.61,x
1653397460488,22.33,4.33,1.61,x
1653397460495,22.36,4.38,1.6,x
1653397460508,22.38,4.45,1.59,x
1653397460514,22.39,4.52,1.55,x
1653397460527,22.42,4.58,1.5,x
1653397460543,22.45,4.63,1.45,x
1653397460545,22.5,4.68,1.41,x
1653397460556,22.55,4.71,1.38,x
1653397460563,22.57,4.75,1.37,x
1653397460573,22.58,4.77,1.4,x
1653397460582,22.58,4.78,1.44,x
1653397460594,22.58,4.8,1.47,x
1653397460604,22.6,4.83,1.46,x
1653397460614,22.62,4.89,1.45,x
1653397460624,22.63,4.97,1.42,x
1653397460633,22.64,5.04,1.38,x
1653397460661,22.64,5.1,1.36,x
1653397460663,22.62,5.1,1.37,x
1653397460667,22.59,5.03,1.31,x
1653397460676,22.57,4.92,1.25,x
1653397460685,22.56,4.79,1.18,x
1653397460694,22.55,4.68,1.1,x
1653397460703,22.53,4.55,0.97,x
1653397460713,22.5,4.43,0.78,x
1653397460731,22.46,4.29,0.55,x
1653397460735,22.39,4.08,0.27,x
1653397460745,22.29,3.86,0,x
1653397460757,22.16,3.65,-0.23,x
1653397460769,22.04,3.46,-0.48,x
1653397460776,21.95,3.3,-0.78,x
1653397460787,21.89,3.18,-1.08,x
1653397460793,21.84,3.15,-1.38,x
1653397460803,21.79,3.18,-1.66,x
1653397460813,21.72,3.28,-1.97,x
1653397460824,21.65,3.42,-2.31,x
1653397460832,21.57,3.59,-2.69,x
1653397460844,21.49,3.77,-3.12,x
1653397460853,21.4,3.93,-3.59,x
1653397460863,21.32,4.07,-4.1,x
1653397460874,21.23,4.18,-4.62,x
1653397460884,21.16,4.28,-5.12,x
1653397460894,21.07,4.37,-5.6,x
1653397460911,20.95,4.47,-6.05,x
1653397460913,20.79,4.63,-6.47,x
1653397460924,20.58,4.83,-6.9,x
1653397460934,20.34,5.07,-7.39,x
1653397460944,20.1,5.28,-7.95,x
1653397460954,19.88,5.44,-8.47,x
1653397460964,19.68,5.56,-8.93,x
1653397460975,19.49,5.65,-9.29,x
1653397460984,19.32,5.73,-9.56,x
1653397460993,19.15,5.8,-9.75,x
1653397461004,18.97,5.88,-9.93,x
1653397461014,18.77,5.96,-10.14,x
1653397461025,18.56,6.07,-10.34,x
1653397461035,18.36,6.22,-10.43,x
1653397461044,18.22,6.43,-10.39,x
1653397461054,18.16,6.64,-10.25,x
1653397461064,18.2,6.82,-10.11,x
1653397461075,18.22,6.95,-10.33,x
1653397461085,18.18,7.1,-10.57,x
1653397461094,18.09,7.25,-10.56,x
1653397461104,17.96,7.36,-10.24,x
1653397461114,17.8,7.46,-9.73,x
1653397461124,17.61,7.54,-9.13,x
1653397461133,17.37,7.61,-8.48,x
1653397461144,17.14,7.69,-7.82,x
1653397461154,16.93,7.78,-7.22,x
1653397461164,16.78,7.86,-6.7,x
1653397461174,16.73,7.96,-6.31,x
1653397461184,16.77,8.11,-6.01,x
1653397461193,16.89,8.33,-5.77,x
1653397461204,17.08,8.62,-5.56,x
1653397461213,17.32,8.96,-5.39,x
1653397461224,17.58,9.34,-5.26,x
1653397461234,17.86,9.75,-5.03,x
1653397461249,18.13,10.18,-4.64,x
1653397461258,18.4,10.65,-4.07,x
1653397461271,18.62,11.13,-3.32,x
1653397461276,18.77,11.6,-2.41,x
1653397461284,18.84,12.03,-1.47,x
1653397461294,18.87,12.43,-0.63,x
1653397461303,18.86,12.81,0.12,x
1653397461314,18.82,13.18,0.78,x
1653397461333,18.79,13.53,1.34,x
1653397461335,18.79,13.85,1.84,x
1653397461345,18.83,14.14,2.26,x
1653397461353,18.92,14.38,2.57,x
1653397461364,19.07,14.57,2.78,x
1653397461373,19.25,14.73,2.89,x
1653397461384,19.45,14.89,2.94,x
1653397461395,19.61,15.06,2.94,x
1653397461404,19.73,15.24,2.88,x
1653397461414,19.79,15.43,2.75,x
1653397461424,19.78,15.61,2.55,x
1653397461434,19.72,15.77,2.32,x
1653397461446,19.63,15.91,2.02,x
1653397461455,19.56,16,1.71,x
1653397461463,19.52,16.07,1.37,x
1653397461473,19.53,16.12,1.05,x
1653397461485,19.55,16.15,0.75,x
1653397461495,19.58,16.2,0.52,x
1653397461505,19.59,16.29,0.35,x
1653397461513,19.59,16.43,0.18,x
1653397461525,19.6,16.63,0.01,x
1653397461536,19.61,16.89,-0.2,x
1653397461544,19.63,17.19,-0.45,x
1653397461555,19.67,17.51,-0.73,x
1653397461564,19.71,17.84,-1.03,x
1653397461576,19.75,18.15,-1.36,x
1653397461584,19.77,18.45,-1.69,x
1653397461594,19.78,18.73,-2.02,x
1653397461610,19.75,18.99,-2.33,x
1653397461615,19.71,19.26,-2.6,x
1653397461625,19.64,19.55,-2.87,x
1653397461635,19.54,19.86,-3.11,x
1653397461646,19.44,20.18,-3.33,x
1653397461655,19.36,20.5,-3.51,x
1653397461665,19.33,20.79,-3.62,x
1653397461675,19.37,21.03,-3.66,x
1653397461684,19.47,21.22,-3.61,x
1653397461695,19.62,21.33,-3.48,x
1653397461710,19.77,21.38,-3.28,x
1653397461715,19.88,21.36,-2.98,x
1653397461725,19.94,21.27,-2.58,x
1653397461735,19.94,21.12,-2.11,x
1653397461745,19.9,20.9,-1.61,x
1653397461753,19.84,20.63,-1.12,x
1653397461764,19.79,20.33,-0.63,x
1653397461775,19.74,20.03,-0.15,x
1653397461787,19.71,19.78,0.33,x
1653397461797,19.69,19.59,0.84,x
1653397461808,19.69,19.46,1.35,x
1653397461818,19.69,19.36,1.87,x
1653397461825,19.7,19.25,2.39,x
1653397461834,19.69,19.12,2.88,x
1653397461844,19.65,18.96,3.34,x
1653397461856,19.6,18.77,3.73,x
1653397461868,19.56,18.59,4.06,x
1653397461891,19.55,18.45,4.33,x
1653397461893,19.54,18.33,4.57,x
1653397461899,19.53,18.26,4.79,x
1653397461915,19.5,18.21,5,x
1653397461924,19.47,18.18,5.21,x
1653397461928,19.42,18.13,5.4,x
1653397461934,19.37,18.07,5.57,x
1653397461944,19.32,18,5.74,x
1653397461955,19.27,17.93,5.9,x
1653397461964,19.2,17.86,6.06,x
1653397461974,19.14,17.8,6.21,x
1653397461985,19.09,17.75,6.37,x
1653397461995,19.04,17.71,6.5,x
1653397462004,19,17.67,6.61,x
1653397462015,18.95,17.62,6.68,x
1653397462025,18.88,17.56,6.76,x
1653397462036,18.79,17.51,6.85,x
1653397462047,18.68,17.45,6.98,x
1653397462054,18.57,17.39,7.12,x
1653397462065,18.5,17.33,7.26,x
1653397462075,18.46,17.25,7.36,x
1653397462086,18.46,17.17,7.4,x
1653397462095,18.47,17.09,7.38,x
1653397462106,18.47,17,7.33,x
1653397462115,18.46,16.9,7.28,x
1653397462125,18.42,16.79,7.27,x
1653397462136,18.37,16.67,7.29,x
1653397462145,18.31,16.55,7.34,x
1653397462155,18.28,16.42,7.39,x
1653397462165,18.28,16.29,7.46,x
1653397462176,18.29,16.16,7.53,x
1653397462186,18.33,16.04,7.61,x
1653397462210,18.38,15.92,7.67,x
1653397462212,18.42,15.8,7.7,x
1653397462217,18.47,15.67,7.71,x
1653397462231,18.5,15.52,7.69,x
1653397462238,18.53,15.39,7.68,x
1653397462246,18.54,15.27,7.69,x
1653397462255,18.56,15.17,7.74,x
1653397462266,18.58,15.06,7.82,x
1653397462276,18.62,14.94,7.91,x
1653397462286,18.66,14.82,8.02,x
1653397462296,18.71,14.7,8.12,x
1653397462308,18.75,14.56,8.2,x
1653397462314,18.76,14.43,8.27,x
1653397462326,18.76,14.32,8.36,x
1653397462336,18.78,14.21,8.45,x
1653397462346,18.81,14.12,8.54,x
1653397462357,18.86,14.04,8.62,x
1653397462366,18.91,13.98,8.71,x
1653397462376,18.95,13.94,8.79,x
1653397462384,18.98,13.93,8.88,x
1653397462397,19.03,13.91,8.97,x
1653397462408,19.1,13.87,9.04,x
1653397462415,19.2,13.82,9.1,x
1653397462425,19.34,13.76,9.11,x
1653397462449,19.48,13.73,9.09,x
1653397462450,19.61,13.73,9.05,x
1653397462455,19.73,13.8,9,x
1653397462468,19.84,13.89,8.99,x
1653397462486,19.97,13.83,9,x
1653397462493,20.17,13.7,8.89,x
1653397462495,20.4,13.58,8.72,x
1653397462505,20.58,13.49,8.51,x
1653397462516,20.69,13.48,8.3,x
1653397462526,20.72,13.53,8.14,x
1653397462534,20.7,13.58,8.07,x
1653397462546,20.7,13.55,8.03,x
1653397462556,20.74,13.43,8,x
1653397462608,20.84,13.2,7.97,x
1653397462609,20.96,12.93,7.95,x
1653397462610,21.08,12.65,7.93,x
1653397462611,21.18,12.39,7.91,x
1653397462611,21.28,12.16,7.88,x
1653397462616,21.38,11.95,7.8,x
1653397462624,21.49,11.78,7.68,x
1653397462636,21.59,11.64,7.54,x
1653397462645,21.68,11.54,7.4,x
1653397462655,21.76,11.46,7.28,x
1653397462668,21.86,11.39,7.17,x
1653397462685,21.99,11.34,7.08,x
1653397462688,22.12,11.29,7.02,x
1653397462695,22.25,11.24,7.01,x
1653397462706,22.36,11.2,7.02,x
1653397462715,22.47,11.14,7.05,x
1653397462725,22.56,11.08,7.07,x
1653397462736,22.66,10.99,7.07,x
1653397462746,22.76,10.88,7.03,x
1653397462756,22.87,10.75,6.97,x
1653397462766,22.96,10.63,6.92,x
1653397462776,23.05,10.51,6.88,x
1653397462785,23.13,10.42,6.88,x
1653397462796,23.22,10.32,6.92,x
1653397462805,23.31,10.22,6.95,x
1653397462817,23.4,10.09,6.98,x
1653397462831,23.49,9.95,7,x
1653397462840,23.58,9.8,7.01,x
1653397462844,23.69,9.63,7.02,x
1653397462855,23.79,9.45,7.02,x
1653397462866,23.91,9.28,7.01,x
1653397462880,24.04,9.12,6.98,x
1653397462886,24.19,8.98,6.93,x
1653397462895,24.34,8.83,6.87,x
1653397462905,24.49,8.68,6.82,x
1653397462917,24.62,8.54,6.79,x
1653397462924,24.73,8.41,6.78,x
1653397462935,24.82,8.3,6.8,x
1653397462945,24.92,8.2,6.82,x
1653397462955,25.01,8.11,6.82,x
1653397462965,25.11,8.01,6.78,x
1653397462974,25.2,7.9,6.72,x
1653397462989,25.28,7.78,6.66,x
1653397463010,25.37,7.64,6.58,x
1653397463017,25.45,7.5,6.52,x
1653397463023,25.54,7.36,6.45,x
1653397463026,25.64,7.22,6.35,x
1653397463036,25.73,7.1,6.23,x
1653397463045,25.81,6.98,6.1,x
1653397463063,25.87,6.84,5.99,x
1653397463069,25.91,6.7,5.88,x
1653397463076,25.94,6.56,5.8,x
1653397463087,25.98,6.41,5.73,x
1653397463096,26.02,6.26,5.66,x
1653397463106,26.07,6.11,5.57,x
1653397463115,26.12,5.94,5.44,x
1653397463126,26.15,5.74,5.28,x
1653397463136,26.17,5.53,5.11,x
1653397463145,26.17,5.31,4.95,x
1653397463158,26.14,5.1,4.83,x
1653397463166,26.08,4.92,4.76,x
1653397463176,26.03,4.77,4.71,x
1653397463186,26.03,4.66,4.65,x
1653397463195,26.07,4.57,4.57,x
1653397463206,26.15,4.5,4.47,x
1653397463217,26.25,4.42,4.36,x
1653397463225,26.33,4.32,4.23,x
1653397463237,26.39,4.21,4.11,x
1653397463246,26.43,4.08,3.98,x
1653397463256,26.47,3.93,3.85,x
1653397463266,26.52,3.75,3.71,x
1653397463276,26.57,3.56,3.55,x
1653397463289,26.63,3.34,3.39,x
1653397463296,26.68,3.09,3.2,x
1653397463309,26.72,2.85,3.04,x
1653397463316,26.75,2.63,2.91,x
1653397463326,26.77,2.43,2.83,x
1653397463336,26.8,2.28,2.76,x
1653397463347,26.85,2.19,2.71,x
1653397463355,26.93,2.13,2.65,x
1653397463367,27.02,2.1,2.59,x
1653397463378,27.12,2.07,2.51,x
1653397463385,27.22,2.04,2.42,x
1653397463397,27.3,2,2.31,x
1653397463408,27.34,1.94,2.2,x
1653397463419,27.34,1.88,2.09,x
1653397463426,27.33,1.78,1.97,x
1653397463441,27.34,1.67,1.84,x
1653397463447,27.36,1.54,1.69,x
1653397463461,27.41,1.41,1.55,x
1653397463468,27.45,1.3,1.45,x
1653397463476,27.49,1.2,1.39,x
1653397463487,27.52,1.12,1.35,x
1653397463496,27.56,1.04,1.33,x
1653397463506,27.6,0.97,1.33,x
1653397463517,27.64,0.89,1.33,x
1653397463527,27.68,0.79,1.33,x
1653397463537,27.71,0.65,1.33,x
1653397463553,27.72,0.48,1.31,x
1653397463559,27.71,0.28,1.28,x
1653397463576,27.69,0.08,1.22,x
1653397463585,27.67,-0.11,1.13,x
1653397463593,27.68,-0.28,1.01,x
1653397463597,27.72,-0.42,0.88,x
1653397463606,27.79,-0.55,0.74,x
1653397463618,27.88,-0.65,0.61,x
1653397463625,27.97,-0.76,0.5,x
1653397463637,28.06,-0.86,0.41,x
1653397463647,28.16,-0.99,0.33,x
1653397463656,28.29,-1.18,0.24,x
1653397463666,28.41,-1.41,0.17,x
1653397463677,28.5,-1.68,0.09,x
1653397463687,28.55,-1.98,-0.01,x
1653397463698,28.59,-2.3,-0.13,x
1653397463706,28.61,-2.61,-0.27,x
1653397463716,28.62,-2.93,-0.43,x
1653397463728,28.62,-3.25,-0.57,x
1653397463736,28.63,-3.55,-0.66,x
1653397463746,28.64,-3.83,-0.74,x
1653397463755,28.65,-4.08,-0.82,x
1653397463765,28.65,-4.29,-0.9,x
1653397463776,28.66,-4.48,-0.98,x
1653397463787,28.66,-4.62,-1.07,x
1653397463797,28.68,-4.73,-1.16,x
1653397463807,28.72,-4.82,-1.25,x
1653397463817,28.77,-4.89,-1.31,x
1653397463826,28.82,-4.96,-1.36,x
1653397463836,28.88,-5.03,-1.39,x
1653397463847,28.91,-5.1,-1.44,x
1653397463856,28.94,-5.16,-1.5,x
1653397463878,28.97,-5.23,-1.56,x
1653397463884,28.99,-5.29,-1.62,x
1653397463889,29.03,-5.35,-1.65,x
1653397463902,29.05,-5.42,-1.66,x
1653397463909,29.07,-5.5,-1.64,x
1653397463917,29.1,-5.58,-1.63,x
1653397463926,29.15,-5.66,-1.63,x
1653397463936,29.2,-5.75,-1.65,x
1653397463946,29.27,-5.84,-1.69,x
1653397463955,29.35,-5.92,-1.76,x
1653397463967,29.43,-6.01,-1.78,x
1653397463978,29.5,-6.08,-1.79,x
1653397463987,29.56,-6.15,-1.78,x
1653397463996,29.64,-6.2,-1.73,x
1653397464005,29.72,-6.25,-1.66,x
1653397464017,29.82,-6.3,-1.59,x
1653397464027,29.93,-6.34,-1.55,x
1653397464036,30.05,-6.39,-1.54,x
1653397464046,30.17,-6.43,-1.54,x
1653397464057,30.3,-6.46,-1.56,x
1653397464067,30.41,-6.5,-1.6,x
1653397464077,30.53,-6.54,-1.64,x
1653397464088,30.63,-6.57,-1.68,x
1653397464097,30.72,-6.6,-1.7,x
1653397464118,30.8,-6.63,-1.71,x
1653397464120,30.88,-6.67,-1.7,x
1653397464132,30.96,-6.72,-1.68,x
1653397464142,31.06,-6.77,-1.67,x
1653397464147,31.18,-6.83,-1.68,x
1653397464157,31.3,-6.88,-1.69,x
1653397464165,31.41,-6.92,-1.72,x
1653397464178,31.51,-6.94,-1.73,x
1653397464187,31.6,-6.94,-1.75,x
1653397464196,31.66,-6.9,-1.75,x
1653397464207,31.72,-6.84,-1.73,x
1653397464217,31.8,-6.74,-1.71,x
1653397464228,31.91,-6.62,-1.71,x
1653397464236,32.04,-6.47,-1.72,x
1653397464248,32.19,-6.3,-1.71,x
1653397464256,32.34,-6.13,-1.68,x
1653397464267,32.48,-5.94,-1.62,x
1653397464281,32.59,-5.73,-1.5,x
1653397464287,32.69,-5.53,-1.36,x
1653397464296,32.79,-5.35,-1.3,x
1653397464306,32.89,-5.19,-1.32,x
1653397464317,33,-5.05,-1.35,x
1653397464326,33.11,-4.94,-1.37,x
1653397464347,33.21,-4.84,-1.35,x
1653397464349,33.32,-4.76,-1.32,x
1653397464365,33.42,-4.68,-1.29,x
1653397464370,33.52,-4.6,-1.26,x
1653397464376,33.62,-4.52,-1.24,x
1653397464388,33.73,-4.44,-1.25,x
1653397464396,33.83,-4.35,-1.26,x
1653397464414,33.93,-4.25,-1.28,x
1653397464423,34.03,-4.14,-1.29,x
1653397464440,34.12,-4.01,-1.28,x
1653397464454,34.21,-3.86,-1.23,x
1653397464457,34.3,-3.69,-1.17,x
1653397464461,34.39,-3.51,-1.09,x
1653397464467,34.49,-3.33,-1,x
1653397464478,34.6,-3.16,-0.93,x
1653397464488,34.71,-3.02,-0.9,x
1653397464496,34.81,-2.91,-0.89,x
1653397464507,34.89,-2.82,-0.9,x
1653397464516,34.95,-2.77,-0.9,x
1653397464526,35,-2.77,-0.89,x
1653397464536,35.03,-2.81,-0.87,x
1653397464545,35.07,-2.9,-0.87,x
1653397464559,35.1,-3.01,-0.87,x
1653397464566,35.12,-3.13,-0.89,x
1653397464576,35.12,-3.26,-0.92,x
1653397464587,35.12,-3.37,-0.96,x
1653397464596,35.11,-3.46,-1,x
1653397464609,35.12,-3.52,-1.01,x
1653397464616,35.13,-3.55,-1.01,x
1653397464626,35.16,-3.55,-1.01,x
1653397464640,35.19,-3.54,-1.02,x
1653397464646,35.23,-3.52,-1.03,x
1653397464656,35.27,-3.49,-1.04,x
1653397464677,35.3,-3.46,-1.04,x
1653397464680,35.32,-3.44,-1.04,x
1653397464692,35.34,-3.43,-1.04,x
1653397464696,35.35,-3.43,-1.05,x
1653397464707,35.36,-3.45,-1.1,x
1653397464717,35.34,-3.49,-1.15,x
1653397464725,35.3,-3.53,-1.21,x
1653397464738,35.25,-3.58,-1.28,x
1653397464748,35.2,-3.64,-1.37,x
1653397464757,35.16,-3.69,-1.46,x
1653397464766,35.13,-3.72,-1.54,x
1653397464776,35.1,-3.75,-1.62,x
1653397464786,35.09,-3.76,-1.7,x
1653397464797,35.08,-3.75,-1.79,x
1653397464807,35.07,-3.74,-1.88,x
1653397464816,35.06,-3.71,-1.95,x
1653397464827,35.04,-3.66,-2.01,x
1653397464840,35.03,-3.6,-2.04,x
1653397464847,35.03,-3.53,-2.06,x
1653397464858,35.02,-3.45,-2.08,x
1653397464869,35.02,-3.37,-2.09,x
1653397464877,35.02,-3.28,-2.1,x
1653397464886,35.02,-3.19,-2.1,x
1653397464896,35.01,-3.1,-2.09,x
1653397464908,35.01,-3.01,-2.06,x
1653397464916,35.01,-2.92,-2.04,x
1653397464927,35,-2.84,-2.03,x
1653397464936,34.99,-2.76,-2.04,x
1653397464947,34.99,-2.66,-2.06,x
1653397464962,34.99,-2.54,-2.06,x
1653397464966,34.98,-2.39,-1.97,x
1653397464977,34.97,-2.21,-1.93,x
1653397464986,34.95,-2.03,-1.95,x
1653397464997,34.93,-1.87,-2,x
1653397465008,34.91,-1.75,-2.05,x
1653397465017,34.89,-1.69,-2.11,x
1653397465026,34.85,-1.69,-2.17,x
1653397465037,34.78,-1.72,-2.15,x
1653397465055,34.7,-1.75,-2.05,x
1653397465061,34.6,-1.76,-1.95,x
1653397465076,34.5,-1.76,-1.88,x
1653397465081,34.43,-1.78,-1.87,x
1653397465088,34.39,-1.81,-1.91,x
1653397465097,34.35,-1.85,-1.96,x
1653397465109,34.28,-1.89,-1.97,x
1653397465121,34.2,-1.94,-1.96,x
1653397465126,34.11,-2,-1.93,x
1653397465141,34.04,-2.07,-1.9,x
1653397465147,33.98,-2.14,-1.87,x
1653397465157,33.94,-2.2,-1.86,x
1653397465167,33.91,-2.25,-1.86,x
1653397465177,33.87,-2.28,-1.86,x
1653397465186,33.83,-2.29,-1.85,x
1653397465196,33.78,-2.31,-1.84,x
1653397465206,33.72,-2.33,-1.83,x
1653397465216,33.65,-2.37,-1.83,x
1653397465227,33.55,-2.42,-1.84,x
1653397465236,33.44,-2.49,-1.86,x
1653397465245,33.3,-2.58,-1.94,x
1653397465256,33.13,-2.68,-2.1,x
1653397465267,32.92,-2.79,-2.33,x
1653397465277,32.68,-2.93,-2.66,x
1653397465287,32.4,-3.09,-3.07,x
1653397465297,32.11,-3.23,-3.57,x
1653397465306,31.83,-3.36,-4.14,x
1653397465317,31.55,-3.47,-4.8,x
1653397465327,31.27,-3.57,-5.51,x
1653397465337,30.99,-3.7,-6.26,x
1653397465348,30.72,-3.86,-7.04,x
1653397465358,30.44,-4.1,-7.85,x
1653397465366,30.14,-4.38,-8.65,x
1653397465377,29.81,-4.68,-9.42,x
1653397465386,29.44,-4.95,-10.07,x
1653397465397,29.08,-5.15,-10.55,x
1653397465407,28.77,-5.26,-10.85,x
1653397465417,28.55,-5.23,-11,x
1653397465426,28.42,-5.08,-11.08,x
1653397465437,28.39,-4.81,-11.11,x
1653397465447,28.41,-4.41,-11.12,x
1653397465457,28.45,-3.89,-11.13,x
1653397465469,28.45,-3.23,-11.13,x
1653397465476,28.39,-2.46,-11.13,x
1653397465487,28.28,-1.57,-11.13,x
1653397465498,28.14,-0.6,-11.13,x
1653397465507,28.03,0.38,-11.13,x
1653397465517,28.03,1.32,-11.14,x
1653397465528,28.23,2.11,-11.14,x
1653397465539,28.59,2.75,-11.03,x
1653397465549,29.04,3.24,-10.75,x
1653397465568,29.49,3.61,-10.24,x
1653397465570,29.89,3.88,-9.51,x
1653397465578,30.19,4.07,-8.53,x
1653397465590,30.46,4.19,-7.39,x
1653397465597,30.71,4.23,-6.17,x
1653397465607,30.98,4.22,-4.91,x
1653397465616,31.27,4.18,-3.67,x
1653397465630,31.57,4.16,-2.53,x
1653397465637,31.87,4.16,-1.5,x
1653397465648,32.17,4.2,-0.63,x
1653397465658,32.46,4.3,0.13,x
1653397465666,32.72,4.46,0.81,x
1653397465677,32.94,4.69,1.47,x
1653397465687,33.09,4.98,2.12,x
1653397465698,33.19,5.28,2.77,x
1653397465708,33.26,5.59,3.45,x
1653397465718,33.31,5.91,4.17,x
1653397465726,33.33,6.23,4.97,x
1653397465736,33.36,6.57,5.84,x
1653397465747,33.38,6.94,6.79,x
1653397465757,33.41,7.36,7.76,x
1653397465768,33.45,7.81,8.69,x
1653397465786,33.51,8.28,9.53,x
1653397465788,33.57,8.72,10.26,x
1653397465801,33.65,9.14,10.89,x
1653397465807,33.71,9.51,11.48,x
1653397465817,33.75,9.86,12.05,x
1653397465827,33.78,10.17,12.64,x
1653397465837,33.79,10.46,13.24,x
1653397465848,33.8,10.72,13.84,x
1653397465856,33.84,10.95,14.43,x
1653397465879,33.93,11,15.08,x
