time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402754364,0.44,-1.05,0.45,1.6,3.31,8.59,23.4,-25.18,25.36
1653402754369,0.3,-0.98,-0.17,1.49,3.44,8.13,18.99,-21.36,22.91
1653402754373,0.16,-0.86,-0.68,1.41,3.58,7.86,14.47,-19.3,21.55
1653402754378,0.02,-0.69,-1.07,1.26,3.77,7.59,5.06,-18.74,19.41
1653402754382,-0.14,-0.5,-1.34,1.22,3.97,7.38,-3.9,-19.79,18.05
1653402754387,-0.22,-0.32,-1.52,1.22,4.12,7.24,-13.32,-21.64,16.61
1653402754392,-0.25,-0.15,-1.67,1.24,4.22,7.14,-23.23,-24.02,15.21
1653402754397,-0.25,-0.01,-1.79,1.3,4.25,7.09,-32.96,-27.1,13.43
1653402754402,-0.23,0.08,-1.87,1.34,4.27,7.15,-42.65,-30.4,11.71
1653402754407,-0.22,0.15,-1.86,1.35,4.24,7.27,-49.97,-32.81,10.1
1653402754412,-0.21,0.16,-1.76,1.35,4.18,7.42,-58.86,-35.3,7.83
1653402754417,-0.25,0.17,-1.64,1.37,4.08,7.57,-66.66,-35.93,5.2
1653402754422,-0.27,0.16,-1.51,1.45,3.89,7.8,-73.73,-34.6,1.39
1653402754426,-0.24,0.06,-1.32,1.63,3.62,8.07,-76.74,-31.41,-2.22
1653402754431,-0.11,-0.14,-1.07,1.87,3.3,8.27,-77.65,-26.19,-6.28
1653402754435,0.1,-0.38,-0.88,2.03,3.06,8.36,-76.21,-18.77,-10.44
1653402754440,0.32,-0.65,-0.74,2.19,2.7,8.43,-72.54,-9.36,-14.92
1653402754445,0.46,-0.9,-0.68,2.2,2.51,8.34,-67.74,2.72,-19.05
1653402754450,0.53,-1.07,-0.74,2.15,2.37,8.27,-63.44,12.66,-21.92
1653402754455,0.52,-1.2,-0.87,1.96,2.19,8.21,-56.62,26.38,-25.35
1653402754459,0.43,-1.33,-0.94,1.79,2.07,8.08,-46.61,42.16,-28.78
1653402754464,0.29,-1.42,-1.04,1.62,2,7.9,-37.96,53.19,-30.11
1653402754470,0.15,-1.49,-1.27,1.33,1.94,7.51,-31.35,60.78,-30.39
1653402754474,-0.01,-1.53,-1.57,1.09,1.92,7.19,-20.5,71.31,-29.9
1653402754479,-0.21,-1.55,-1.9,0.82,1.92,6.89,-12.66,77.23,-28.47
1653402754483,-0.39,-1.55,-2.22,0.66,1.94,6.76,-9.09,79.26,-27.7
1653402754488,-0.61,-1.52,-2.5,0.39,1.96,6.48,-5.72,80.45,-26.79
1653402754494,-0.8,-1.5,-2.78,0.15,2.01,6.13,4.11,79.05,-23.18
1653402754498,-0.93,-1.46,-3.05,-0.03,2.11,5.74,9.29,73.83,-20.31
1653402754503,-1,-1.4,-3.36,-0.26,2.22,5.54,12.34,67.74,-17.79
1653402754508,-1.14,-1.31,-3.59,-0.48,2.35,5.38,14.61,60.54,-15.1
1653402754512,-1.33,-1.2,-3.76,-0.57,2.44,5.31,16.08,54.73,-12.96
1653402754517,-1.45,-1.09,-3.86,-0.65,2.52,5.3,17.97,43.77,-9.6
1653402754522,-1.49,-1.02,-3.88,-0.61,2.58,5.38,19.37,34.39,-7.15
1653402754527,-1.44,-0.97,-3.81,-0.57,2.59,5.45,20.7,25.15,-4.6
1653402754531,-1.38,-0.96,-3.71,-0.46,2.58,5.53,21.96,16.16,-2.29
1653402754537,-1.29,-0.99,-3.64,-0.4,2.55,5.57,22.7,10.07,-0.99
1653402754541,-1.2,-1.03,-3.55,-0.27,2.48,5.71,23.19,0.65,1.07
1653402754546,-1.07,-1.1,-3.41,-0.06,2.44,5.97,22.84,-6.21,2.79
1653402754550,-0.92,-1.16,-3.2,0.08,2.44,6.23,22.52,-10.97,3.98
1653402754556,-0.77,-1.19,-2.94,0.12,2.48,6.42,21.61,-16.99,6.46
1653402754560,-0.71,-1.16,-2.67,0.16,2.54,6.74,21.19,-19.44,8.11
1653402754566,-0.69,-1.11,-2.34,0.26,2.61,7.11,20.53,-20.56,10.8
1653402754570,-0.62,-1.05,-1.97,0.49,2.65,7.52,20.42,-19.4,12.27
1653402754575,-0.41,-1.03,-1.55,0.9,2.61,8.23,20.56,-17.02,13.29
1653402754580,-0.13,-1.04,-1,1.26,2.42,8.73,21.86,-13.14,12.41
1653402754584,0.22,-1.21,-0.44,1.57,2.15,9.02,23.15,-10.16,10.77
1653402754589,0.54,-1.46,-0.07,1.74,1.89,9.18,25.53,-4.42,6.92
1653402754594,0.77,-1.74,0.14,1.79,1.72,9.27,26.76,-0.57,3.14
1653402754599,0.87,-1.97,0.27,1.73,1.68,9.33,27.46,1.32,-0.12
1653402754604,0.82,-2.07,0.36,1.49,1.85,9.32,26.83,1.18,-2.08
1653402754609,0.66,-1.99,0.38,1.27,2.06,9.24,23.71,-1.03,-3.83
1653402754614,0.39,-1.76,0.3,0.9,2.49,9.1,20.53,-2.92,-3.72
1653402754618,0.09,-1.45,0.19,0.7,2.82,9.06,13.6,-7.12,-1.97
1653402754623,-0.2,-1.03,0.12,0.48,3.25,9.08,7.23,-10.62,0.97
1653402754628,-0.44,-0.6,0.13,0.3,3.62,9.17,1.35,-14.68,4.57
1653402754632,-0.63,-0.23,0.21,0.23,3.88,9.33,-3.94,-19.23,8.67
1653402754637,-0.73,0.05,0.36,0.43,4.07,9.6,-7.89,-23.71,12.55
1653402754642,-0.63,0.25,0.56,0.65,4.14,9.82,-10.28,-27.98,15.14
1653402754647,-0.41,0.35,0.83,1.13,4.17,10.25,-11.4,-32.15,16.75
1653402754651,-0.07,0.4,1.16,1.6,4.14,10.67,-10.8,-35.37,16.68
1653402754657,0.32,0.4,1.54,2.07,4.11,10.99,-8.91,-37.71,15.18
1653402754661,0.78,0.37,1.92,2.43,4.06,11.18,-5.97,-38.52,12.03
1653402754667,1.14,0.32,2.16,2.65,4.07,11.3,-2.22,-37.64,8.46
1653402754671,1.39,0.31,2.3,2.72,4.13,11.31,1.07,-34.98,3.98
1653402754676,1.51,0.36,2.34,2.66,4.23,11.3,3.62,-31.69,0.83
1653402754681,1.43,0.45,2.33,2.44,4.38,11.13,6.35,-23.5,-4.42
1653402754686,1.22,0.6,2.19,2.12,4.56,10.95,7.58,-15.66,-7.92
1653402754691,0.9,0.76,2,1.78,4.72,10.79,7.75,-8.06,-10.69
1653402754695,0.57,0.91,1.83,1.51,4.86,10.63,6.98,-1.1,-12.58
1653402754700,0.28,1.04,1.67,1.33,4.89,10.48,4.88,3.66,-13.24
1653402754704,0.11,1.08,1.52,1.37,4.86,10.46,1.56,5.1,-13.1
1653402754710,0.09,1.06,1.47,1.62,4.83,10.65,-3.41,2.33,-12.19
1653402754714,0.28,1.04,1.58,1.93,4.93,11,-10.21,-5.23,-10.76
1653402754719,0.57,1.09,1.87,2.1,5.07,11.28,-19.06,-16.22,-10.02
1653402754724,0.81,1.28,2.23,2.23,5.36,11.67,-26.76,-24.79,-10.09
1653402754729,0.93,1.52,2.54,2.21,5.48,12.01,-40.24,-36.77,-12.12
1653402754733,0.91,1.72,2.85,2.24,5.48,12.33,-50.67,-43.52,-15.69
1653402754739,0.9,1.79,3.23,2.49,5.36,12.98,-60.12,-47.97,-20.94
1653402754743,1.04,1.78,3.71,2.62,5.02,13.51,-67.67,-49.72,-27.63
1653402754748,1.18,1.56,4.2,2.66,4.64,14.06,-73.55,-49.12,-35.08
1653402754752,1.21,1.24,4.74,2.64,4.3,14.42,-77.3,-45.45,-42.89
1653402754758,1.19,0.86,5.2,2.56,3.79,14.92,-78.21,-41,-48.1
1653402754762,1.12,0.5,5.59,2.47,3.41,15.18,-76.49,-30.71,-55.03
1653402754767,1.03,0.16,5.88,2.42,3.23,15.27,-73.45,-23.08,-57.83
1653402754772,0.95,-0.16,6.03,2.29,2.68,15.2,-65.64,-8.1,-59.97
1653402754777,0.88,-0.48,5.98,2.21,2.43,15.02,-57.46,5.66,-59.79
1653402754781,0.79,-0.8,5.74,1.98,2.01,14.66,-48.18,19.2,-58.29
1653402754786,0.66,-1.12,5.44,1.8,1.8,14.42,-37.89,31.77,-55.31
1653402754791,0.48,-1.39,5.1,1.47,1.64,13.95,-27.78,41.85,-51.32
1653402754796,0.28,-1.52,4.72,1.3,1.55,13.61,-19.94,47.48,-47.65
1653402754801,0.08,-1.63,4.27,1.16,1.44,13.07,-9.68,52.31,-42.4
1653402754805,-0.01,-1.74,3.72,1.06,1.35,12.24,2.15,54.66,-35.57
1653402754811,-0.06,-1.82,3.07,1.05,1.3,11.59,10.73,53.78,-30.22
1653402754815,-0.05,-1.89,2.4,1.14,1.24,10.92,18.22,50.42,-24.9
1653402754820,0.05,-1.96,1.74,1.25,1.17,10.33,22.42,45.8,-21.05
1653402754825,0.19,-2.06,1.12,1.35,1.12,9.78,27.95,35.79,-14.71
1653402754830,0.33,-2.12,0.56,1.41,1.12,9.31,29.52,28.41,-11.42
1653402754834,0.41,-2.17,0.06,1.47,1.21,8.95,29.87,13.74,-6.24
1653402754840,0.47,-2.14,-0.34,1.59,1.37,8.66,28.23,0.86,-3.2
1653402754844,0.57,-2.02,-0.64,1.72,1.6,8.41,25.29,-12.02,-0.89
1653402754849,0.68,-1.83,-0.89,1.76,1.89,8.22,21.65,-24.13,0.41
1653402754854,0.72,-1.57,-1.1,1.78,2.12,8.12,18.78,-32.43,1
1653402754859,0.72,-1.27,-1.23,1.77,2.41,8.05,13.56,-44.22,0.93
1653402754863,0.68,-1.03,-1.3,1.77,2.52,8.04,9.15,-51.96,-0.15
1653402754868,0.63,-0.87,-1.32,1.77,2.51,8.05,4.78,-57.17,-2.15
1653402754873,0.59,-0.84,-1.3,1.75,2.49,8.06,0.26,-60.01,-4.84
1653402754877,0.52,-0.87,-1.28,1.73,2.32,8.08,-3.76,-60.18,-8.24
1653402754882,0.45,-0.99,-1.25,1.75,2.19,8.08,-6.25,-58.92,-11.21
1653402754887,0.43,-1.14,-1.24,1.79,2.05,8.02,-9.58,-52.83,-16.64
1653402754892,0.44,-1.28,-1.28,1.82,1.92,7.89,-10.84,-45.52,-21.08
1653402754897,0.43,-1.37,-1.37,1.78,1.85,7.64,-11.54,-36.84,-25.6
1653402754902,0.4,-1.45,-1.57,1.7,1.77,7.34,-11.36,-26.72,-29.94
1653402754907,0.34,-1.52,-1.85,1.58,1.68,6.97,-10.91,-18.56,-33.02
1653402754912,0.23,-1.59,-2.19,1.42,1.64,6.59,-9.79,-4.46,-37.18
1653402754916,0.1,-1.65,-2.56,1.28,1.58,6.27,-8.49,6.57,-39.77
1653402754921,-0.06,-1.71,-2.97,1.06,1.54,5.71,-7.09,17.38,-41.31
1653402754926,-0.2,-1.75,-3.41,0.8,1.53,5.29,-5.69,27.43,-42.19
1653402754930,-0.4,-1.75,-3.85,0.52,1.54,4.94,-4.53,36.04,-41.8
1653402754935,-0.62,-1.76,-4.23,0.22,1.58,4.63,-3.8,42.79,-40.72
1653402754940,-0.86,-1.72,-4.54,-0.08,1.67,4.32,-3.34,46.64,-39.53
1653402754945,-1.11,-1.65,-4.85,-0.39,1.77,4.08,-2.85,51.3,-36.38
1653402754949,-1.38,-1.55,-5.11,-0.65,1.87,3.9,-2.57,53.22,-34.28
1653402754954,-1.6,-1.45,-5.31,-0.83,2,3.8,-2.43,54.13,-30.25
1653402754960,-1.75,-1.32,-5.44,-0.95,2.08,3.79,-2.33,53.4,-26.54
1653402754965,-1.87,-1.21,-5.47,-1.05,2.21,3.85,-2.19,50.32,-22.94
1653402754969,-1.93,-1.08,-5.42,-1.06,2.31,4.02,-2.05,47.06,-20.49
1653402754974,-1.91,-0.98,-5.25,-1.05,2.43,4.28,-0.89,39.82,-16.88
1653402754979,-1.87,-0.88,-5.02,-1.02,2.53,4.49,0.51,33.1,-14.54
1653402754984,-1.82,-0.78,-4.81,-1,2.61,4.64,2.57,26.03,-12.54
1653402754989,-1.77,-0.68,-4.61,-1,2.71,4.9,4.53,18.47,-10.93
1653402754993,-1.75,-0.6,-4.4,-1.01,2.8,5.12,6.35,10.59,-9.39
1653402754998,-1.74,-0.52,-4.16,-1.01,2.89,5.25,7.47,4.64,-8.1
1653402755002,-1.74,-0.42,-3.97,-1.02,2.99,5.4,8.45,-4.63,-5.89
1653402755007,-1.76,-0.33,-3.82,-1.03,3.09,5.49,8.35,-10.62,-3.62
1653402755012,-1.77,-0.25,-3.71,-1.05,3.18,5.55,7.75,-14.92,-0.78
1653402755017,-1.79,-0.16,-3.64,-1.08,3.29,5.63,6.7,-17.79,2.19
1653402755022,-1.84,-0.06,-3.56,-1.01,3.35,5.8,4.85,-19.16,5.31
1653402755027,-1.81,0.03,-3.4,-0.83,3.44,6.03,2.68,-19.3,8.25
1653402755032,-1.7,0.1,-3.2,-0.62,3.48,6.22,0.37,-18.11,10.7
1653402755036,-1.45,0.16,-2.93,-0.22,3.47,6.58,-2.01,-15.27,12.66
1653402755042,-1.17,0.16,-2.65,0.07,3.49,6.89,-3.55,-12.26,13.53
1653402755046,-0.85,0.18,-2.36,0.22,3.56,7.31,-5.79,-6.49,14.37
1653402755051,-0.65,0.23,-1.97,0.34,3.66,7.71,-7.09,-2.53,14.55
1653402755056,-0.51,0.35,-1.47,0.49,3.86,8.53,-7.23,-0.75,13.71
1653402755060,-0.39,0.51,-0.84,0.52,3.95,8.86,-6.91,-1.34,12.76
1653402755065,-0.31,0.7,-0.18,0.55,4.19,9.52,-5.23,-6.14,10.77
1653402755070,-0.3,0.89,0.34,0.39,4.41,10.01,-3.1,-12.82,8.39
1653402755075,-0.43,1.07,0.75,0.25,4.62,10.27,-0.93,-20.94,6.46
1653402755079,-0.59,1.25,1.06,0.17,4.77,10.45,1.45,-28.86,5.06
1653402755084,-0.73,1.43,1.27,0.19,4.84,10.56,3.03,-36.03,4.82
1653402755089,-0.77,1.54,1.42,0.32,4.83,10.55,4.53,-41.81,5.24
1653402755094,-0.7,1.54,1.46,0.49,4.72,10.37,4.92,-44.15,5.94
1653402755099,-0.59,1.46,1.35,0.61,4.63,10.19,4.74,-42.3,8.14
1653402755104,-0.45,1.33,1.11,0.85,4.34,10,3.48,-34.28,10.77
1653402755108,-0.29,1.12,0.93,1.07,4.12,10.04,0.72,-17.51,15.25
1653402755113,-0.03,0.85,0.92,1.58,3.83,10.44,-1.91,-1.62,19.48
1653402755118,0.35,0.6,1.17,1.89,3.63,11.13,-4.08,12.45,23.86
1653402755123,0.72,0.39,1.74,1.95,3.63,11.64,-5.83,22.84,28.51
1653402755127,0.89,0.32,2.36,1.87,3.76,11.83,-6.28,29.42,31.8
1653402755132,0.87,0.41,2.63,1.77,4.02,12,-6.25,38.49,36.81
1653402755137,0.77,0.7,2.82,1.6,4.46,12.48,-5.41,42.16,40.62
1653402755142,0.65,1.06,3.16,1.52,4.81,12.81,-3.8,41.74,43.95
1653402755147,0.56,1.41,3.54,1.54,5.03,12.92,-1.28,39.36,45.98
1653402755151,0.57,1.72,3.71,1.59,5.22,12.96,2.01,35.16,46.85
1653402755157,0.63,1.92,3.77,1.68,5.25,13.04,5.06,31.35,46.5
1653402755161,0.7,1.98,3.82,1.74,5.2,13.07,10.38,24.03,44.19
1653402755166,0.78,1.91,3.86,1.89,4.99,13.15,14.54,18.01,41.08
1653402755171,0.89,1.75,3.92,2.05,4.79,13.13,18.57,12.83,36.98
1653402755176,1.03,1.55,3.94,2.16,4.69,13.06,21.72,8.6,32.54
1653402755181,1.18,1.36,3.86,2.27,4.62,12.72,24.38,6.6,27.99
1653402755185,1.29,1.27,3.63,2.26,4.65,12.49,26.23,7.79,23.75
1653402755190,1.31,1.26,3.33,2.32,4.71,12.21,27.42,11.08,19.94
1653402755194,1.36,1.3,3.05,2.39,4.69,11.87,28.23,15.56,15.84
1653402755199,1.43,1.28,2.7,2.42,4.59,11.23,28.68,22.35,12.2
1653402755204,1.48,1.16,2.12,2.37,4.49,10.68,28.72,26.24,10.49
1653402755209,1.45,1.01,1.38,2.19,4.39,9.64,27.67,41.11,6.32
1653402755214,1.35,0.92,0.7,2.1,4.34,9.16,25.78,50.7,4.5
1653402755218,1.29,0.84,0.13,1.93,4.31,8.9,22.56,57.46,3.8
1653402755224,1.22,0.78,-0.2,1.62,4.35,8.77,17.97,61.13,4.08
1653402755229,0.99,0.78,-0.39,1.26,4.45,8.81,12.3,61.48,4.85
1653402755234,0.69,0.86,-0.41,1.02,4.58,8.88,5.55,57.63,6.22
1653402755238,0.38,1,-0.32,0.68,4.82,9.01,0.09,53.43,7.58
1653402755243,0.13,1.2,-0.23,0.51,4.94,9.17,-8.88,43.56,9.96
1653402755248,-0.07,1.38,-0.06,0.39,5.03,9.31,-15.39,35.44,11.64
1653402755253,-0.19,1.49,0.08,0.25,5.02,9.48,-21.55,27.57,13.04
1653402755257,-0.28,1.53,0.2,0.14,4.98,9.64,-25.4,22.28,14.23
1653402755262,-0.41,1.49,0.38,-0.06,4.79,10.14,-30.68,13.6,16.4
1653402755267,-0.57,1.41,0.72,-0.15,4.59,10.65,-33.06,7.65,17.77
1653402755271,-0.7,1.18,1.31,-0.17,4.2,11.57,-35.2,-4.6,20.71
1653402755276,-0.77,0.91,2.03,-0.09,3.95,12.27,-34.81,-15.48,23.47
1653402755281,-0.73,0.66,2.74,0.11,3.71,12.85,-32.08,-27.1,26.48
1653402755286,-0.62,0.44,3.35,0.37,3.35,13.29,-28.72,-35.23,28.65
1653402755291,-0.41,0.14,3.84,0.7,3.01,13.5,-19.66,-46.5,31.94
1653402755296,-0.16,-0.19,4.13,1.08,2.66,13.49,-12.97,-50.77,32.99
1653402755301,0.14,-0.55,4.19,1.37,2.45,13.46,-0.09,-53.85,33.94
1653402755306,0.49,-0.85,4.15,1.79,2.18,13.37,11.01,-53.67,33.62
1653402755310,0.79,-1.09,4.09,1.97,2.07,13.23,22.17,-51.29,32.36
1653402755315,1.01,-1.28,3.94,2.17,1.9,13.02,32.18,-47.48,30.51
1653402755320,1.15,-1.45,3.77,2.2,1.89,12.87,41.18,-43.98,28.09
1653402755324,1.17,-1.52,3.61,2.18,1.89,12.54,48.18,-40.34,25.64
1653402755329,1.13,-1.57,3.37,2.08,1.89,12.09,53.32,-36.7,23.09
1653402755334,1.03,-1.6,3,2.02,1.92,11.65,55.77,-33.16,21.48
1653402755339,0.9,-1.61,2.47,1.89,1.95,10.97,57.42,-26.79,19.1
1653402755343,0.78,-1.62,1.94,1.78,1.94,10.38,56.16,-21.89,17.56
1653402755349,0.66,-1.66,1.39,1.66,1.94,9.81,52.97,-17.27,16.61
1653402755353,0.52,-1.7,0.82,1.56,1.96,9.22,48.18,-12.47,16.16
1653402755358,0.39,-1.71,0.25,1.42,1.96,8.68,42.26,-7.68,16.12
1653402755363,0.25,-1.73,-0.29,1.35,2.02,8.11,35.51,-3.3,16.44
1653402755368,0.16,-1.71,-0.84,1.28,2.08,7.56,27.98,0.86,17
1653402755373,0.07,-1.67,-1.4,1.27,2.15,7.1,20.14,4.01,17.59
1653402755377,0.06,-1.61,-1.89,1.19,2.14,6.72,11.64,5.76,17.7
1653402755382,0,-1.58,-2.29,1.11,2.1,6.46,3.13,6.78,17.38
1653402755387,-0.09,-1.62,-2.63,0.96,2.04,6.05,-2.71,7.34,16.82
1653402755391,-0.22,-1.65,-2.97,0.85,2.04,5.81,-12.03,8.7,16.26
1653402755397,-0.32,-1.65,-3.25,0.78,2.02,5.71,-18.36,9.26,16.19
1653402755401,-0.42,-1.65,-3.41,0.76,2.04,5.73,-24.07,8.81,16.82
1653402755407,-0.45,-1.62,-3.42,0.82,2.05,5.75,-28.93,7.41,17.45
1653402755411,-0.42,-1.58,-3.41,0.94,2.01,5.76,-32.47,6.5,18.01
1653402755415,-0.32,-1.56,-3.41,1.07,1.96,5.8,-34.11,5.55,18.19
1653402755420,-0.17,-1.59,-3.37,1.27,1.9,5.81,-35.16,5.13,17.8
1653402755425,0.01,-1.61,-3.35,1.35,1.88,5.78,-34.81,5.48,16.51
1653402755430,0.11,-1.62,-3.38,1.34,1.88,5.74,-32.78,7.16,15.14
1653402755435,0.13,-1.59,-3.43,1.3,1.93,5.7,-29.63,9.65,13.92
1653402755440,0.11,-1.53,-3.48,1.33,1.99,5.68,-25.82,11.68,12.62
1653402755445,0.11,-1.46,-3.49,1.31,2.01,5.67,-21.2,13.81,11.05
1653402755449,0.11,-1.4,-3.51,1.29,2.06,5.62,-17.49,15.04,10.17
1653402755454,0.12,-1.36,-3.54,1.24,2.12,5.54,-11.4,16.47,8.53
1653402755459,0.08,-1.29,-3.6,1.19,2.2,5.36,-6.84,17.66,7.27
1653402755464,0.05,-1.21,-3.74,1.11,2.3,5.19,-2.85,18.61,6.11
1653402755468,-0.01,-1.12,-3.91,0.97,2.39,4.97,0.26,20.32,4.99
1653402755474,-0.1,-1.02,-4.11,0.87,2.46,4.81,2.01,21.97,4.33
1653402755478,-0.23,-0.93,-4.32,0.74,2.62,4.64,3.76,24.73,3.17
1653402755483,-0.32,-0.81,-4.46,0.67,2.71,4.57,3.97,26.38,2.65
1653402755488,-0.4,-0.69,-4.56,0.48,2.87,4.55,3.52,27.71,2.4
1653402755493,-0.55,-0.54,-4.59,0.22,3.05,4.49,2.29,28.97,2.61
1653402755498,-0.73,-0.38,-4.63,0.16,3.13,4.47,0.65,30.16,3.1
1653402755502,-0.84,-0.26,-4.66,0.06,3.22,4.44,-1.21,31.66,3.8
1653402755507,-0.9,-0.16,-4.68,0.05,3.35,4.43,-3.31,33.66,4.36
1653402755512,-0.9,-0.06,-4.7,-0.01,3.44,4.4,-5.16,36.67,5.17
1653402755517,-0.91,0.04,-4.71,-0.11,3.59,4.47,-6.63,39.12,5.73
1653402755521,-0.97,0.16,-4.68,-0.24,3.72,4.71,-8.81,42.76,6.71
1653402755527,-1.05,0.31,-4.51,-0.39,3.86,4.99,-10.7,44.75,7.93
1653402755531,-1.16,0.47,-4.23,-0.51,4.01,5.29,-12.55,46.29,9.65
1653402755536,-1.25,0.62,-3.94,-0.62,4.12,5.61,-14.37,46.47,11.4
1653402755540,-1.33,0.76,-3.63,-0.65,4.27,5.95,-16.16,45.52,13.53
1653402755546,-1.35,0.9,-3.3,-0.66,4.36,6.27,-17.45,43.42,16.12
1653402755551,-1.35,1.05,-2.91,-0.62,4.53,6.85,-18.36,39.29,18.82
1653402755555,-1.31,1.19,-2.46,-0.61,4.64,7.23,-18.57,35.02,20.81
1653402755560,-1.26,1.35,-1.97,-0.48,4.74,7.86,-18.68,25.36,24.03
1653402755565,-1.17,1.46,-1.45,-0.34,4.79,8.25,-18.5,18.89,25.64
1653402755570,-1,1.54,-0.95,-0.04,4.86,8.92,-17.28,7.37,27.67
1653402755575,-0.79,1.61,-0.42,0.22,4.9,9.41,-15.98,-2.04,28.76
1653402755579,-0.53,1.67,0.09,0.57,4.85,9.75,-14.44,-8.38,28.86
1653402755584,-0.24,1.65,0.48,0.91,4.78,10.14,-11.12,-17.09,28.34
1653402755589,0.09,1.6,0.83,1.21,4.81,10.54,-7.68,-22.69,26.9
1653402755593,0.37,1.59,1.23,1.42,4.85,10.96,-4.01,-28.12,24.38
1653402755599,0.59,1.64,1.64,1.55,4.92,11.39,-0.4,-33.69,21.86
1653402755603,0.72,1.68,2.07,1.59,4.99,11.72,3.03,-39.25,18.68
1653402755608,0.76,1.76,2.45,1.55,4.97,11.9,6.28,-43.63,15.21
1653402755613,0.7,1.75,2.69,1.54,4.92,11.99,9.05,-46.81,11.29
1653402755618,0.63,1.72,2.81,1.6,4.85,12.04,10.73,-48.07,6.95
1653402755622,0.63,1.64,2.87,1.67,4.77,12.12,11.53,-48.67,2.51
1653402755627,0.66,1.53,2.96,1.86,4.58,12.1,11.39,-48.25,-1.87
1653402755632,0.77,1.37,2.98,1.95,4.42,11.93,9.85,-46.18,-5.72
1653402755637,0.86,1.21,2.87,2.02,4.34,11.75,7.12,-42.09,-9.15
1653402755641,0.93,1.07,2.64,2.14,4.21,11.47,2.33,-34.42,-12.02
1653402755646,1,0.97,2.41,2.2,4.13,11.34,-0.86,-28.75,-13.38
1653402755652,1.06,0.86,2.22,2.25,4.08,11.2,-5.9,-21.01,-13.94
1653402755656,1.1,0.81,2.07,2.29,4.09,11.17,-11.4,-13.49,-14.12
1653402755660,1.14,0.81,2.01,2.23,4.14,11.28,-16.72,-6.87,-13.7
1653402755666,1.12,0.87,2.07,2.17,4.22,11.42,-21.76,-2.22,-13.38
1653402755670,1.04,0.97,2.23,2,4.34,11.69,-26.06,0.62,-12.96
1653402755676,0.91,1.09,2.42,1.87,4.43,11.89,-28.34,1.77,-13.21
1653402755680,0.76,1.21,2.66,1.69,4.5,12.27,-30.19,1.98,-13.87
1653402755685,0.61,1.31,2.94,1.68,4.58,12.51,-29.88,0.9,-16.18
1653402755690,0.55,1.37,3.2,1.72,4.72,12.71,-26.83,-0.68,-20.59
1653402755694,0.59,1.52,3.41,1.81,4.86,12.79,-20.43,-3.79,-28.89
1653402755699,0.68,1.69,3.53,2.09,5.2,12.7,-17.63,-5.79,-32.84
1653402755704,0.88,1.94,3.5,2.29,5.56,12.49,-12.34,-10.16,-42.96
1653402755709,1.15,2.36,3.27,2.64,6.21,11.82,-12.03,-11.81,-49.99
1653402755713,1.44,2.9,2.76,2.81,6.37,11.25,-14.93,-11.53,-55.66
1653402755719,1.65,3.21,2.18,2.89,6.15,10.96,-19.83,-10.62,-60.6
1653402755723,1.77,3.12,1.75,2.8,5.6,10.94,-25.68,-10.86,-64.8
1653402755728,1.76,2.7,1.64,2.54,4.97,11.12,-31.87,-12.68,-68.54
1653402755733,1.57,2.12,1.73,2.21,4.58,11.45,-36.35,-15.76,-70.43
1653402755738,1.17,1.58,2.08,1.5,4.2,12.09,-41.67,-23.85,-70.71
1653402755742,0.64,1.24,2.58,0.8,4.06,12.54,-44.86,-30.85,-68.58
1653402755747,-0.04,1.1,3.04,0.39,4.02,12.89,-46.29,-35.65,-65.57
1653402755752,-0.65,1.04,3.48,0.19,3.95,13.11,-46.4,-41.21,-60.46
1653402755757,-1.06,0.9,3.89,-0.14,3.37,13.7,-44.54,-46.01,-53.6
1653402755762,-1.28,0.59,4.22,-0.14,2.83,13.95,-40.97,-47.97,-48.77
1653402755767,-1.34,0.14,4.47,0.05,2.32,14.11,-35.9,-48.74,-45.69
1653402755771,-1.25,-0.38,4.66,0.32,1.92,14.08,-29.28,-47.62,-43.97
1653402755776,-1.03,-0.81,4.71,0.62,1.71,13.9,-21.72,-44.26,-43.1
1653402755781,-0.75,-1.09,4.56,0.91,1.48,13.53,-15.39,-40.3,-42.75
1653402755786,-0.48,-1.29,4.27,1.22,1.33,13.02,-3.9,-30.82,-41.94
1653402755791,-0.18,-1.47,3.81,1.42,1.2,12.47,5.23,-21.29,-41.17
1653402755795,0.06,-1.63,3.26,1.5,1.11,11.88,14.16,-11.11,-39.74
1653402755800,0.2,-1.74,2.68,1.43,1.01,11.37,21.75,-1.31,-37.92
1653402755806,0.2,-1.86,2.14,1.29,0.97,10.96,28.12,6.36,-35.4
1653402755810,0.1,-1.95,1.7,1.17,0.97,10.6,33.06,11.19,-32.32
1653402755815,-0.03,-2,1.32,1.08,1.02,10.29,36.14,13.15,-28.92
1653402755820,-0.11,-1.98,1,1.07,1.06,10,37.85,11.99,-25.56
1653402755824,-0.13,-1.98,0.72,1.06,1.13,9.71,37.82,8.46,-22.69
1653402755829,-0.13,-1.94,0.44,1.03,1.23,9.48,36.56,3.31,-20.35
1653402755834,-0.16,-1.86,0.15,0.98,1.43,9.16,33.83,-2.85,-18.25
1653402755839,-0.21,-1.73,-0.12,1.02,1.58,8.98,30.22,-10.27,-16.67
