time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1652785757421.9,74.4,20.9,2.7,x
1652785757439.4,74.4,20.8,2.6,x
1652785757488.5,74.4,20.8,2.5,x
1652785757573.2,74.5,20.9,2.6,x
1652785757589.3,74.5,20.9,2.5,x
1652785757623.4,74.6,21,2.5,x
1652785757655.3,74.7,21,2.3,x
1652785757673.4,74.8,20.9,2.1,x
1652785757689.4,74.9,20.9,2,x
1652785757706.2,75,20.9,1.6,x
1652785757722,75,21,1.5,x
1652785757738.5,75,21.1,1.4,x
1652785757771.9,75,21.2,1.4,x
1652785757822.7,75,21.1,1.5,x
1652785757838.6,75,21,1.5,x
1652785757872.6,75,21,1.3,x
1652785757888.6,75,21.1,1.3,x
1652785757905.2,75,20.9,1.4,x
1652785757923.2,75.1,20.7,1.5,x
1652785757971.8,75.2,20.8,1.6,x
1652785757988.4,75.3,20.8,1.7,x
1652785758021.9,75.3,20.7,1.9,x
1652785758038.5,75.4,20.7,2,x
1652785758071.9,75.4,20.8,1.8,x
1652785758088.5,75.4,21.1,1.7,x
1652785758105.1,75.4,21.1,1.6,x
1652785758121.8,75.3,21.2,1.5,x
1652785758138.5,75.3,21.3,1.6,x
1652785758155.1,75.2,21.2,1.7,x
1652785758188.9,75.2,21.2,2,x
1652785758205.2,75.2,21.1,2.1,x
1652785758222.3,75.1,21.1,2.2,x
1652785758255.2,75.1,21.2,2.2,x
1652785758271.9,75,21.2,2.2,x
1652785758322.6,75.1,21.1,2.2,x
1652785758355.2,75.2,21,2.1,x
1652785758405.3,75.2,20.9,2,x
1652785758456.4,75.2,20.8,2,x
1652785758488.4,75.2,20.6,2.1,x
1652785758521.8,75.3,20.5,2,x
1652785758538.5,75.4,20.5,2,x
1652785758571.8,75.4,20.5,1.8,x
1652785758623.9,75.4,20.7,1.8,x
1652785758705.5,75.6,20.9,1.7,x
1652785758739.5,75.7,20.9,1.6,x
1652785758755.6,75.7,20.9,1.5,x
1652785758771.9,75.8,20.9,1.3,x
1652785758789.1,75.9,20.9,1.2,x
1652785758805.2,75.9,20.9,1.1,x
1652785758822.2,76,20.9,1,x
1652785758905.2,75.8,21,1.1,x
1652785758955.2,75.6,21,1.1,x
1652785758988.5,75.5,20.9,1.1,x
1652785759022.2,75.3,21,1.2,x
1652785759071.8,75.1,21.1,1.3,x
1652785759090,74.9,21.1,1.5,x
1652785759105.6,74.9,21.2,1.6,x
1652785759122.1,74.8,21.2,1.6,x
1652785759138.5,74.7,21.3,1.7,x
1652785759188.4,74.5,21.3,1.7,x
1652785759255.2,74.4,21.3,1.9,x
1652785759305.1,74.3,21.2,2,x
1652785759322.6,74.3,21.1,2,x
1652785759372.3,74.3,21,2,x
1652785759389.4,74.3,21,2.1,x
1652785759405.5,74.2,21,2.2,x
1652785759421.8,74.2,21,2.3,x
1652785759455.6,74.1,21,2.2,x
1652785759488.7,74.1,21.1,2.2,x
1652785759506,74.1,21.2,2.1,x
1652785759538.5,74.1,21.4,2.1,x
1652785759555.8,74.1,21.4,2.2,x
1652785759572.7,74.1,21.6,2.2,x
1652785759589.3,74.2,21.7,2.2,x
1652785759605.6,74.2,21.8,2.1,x
1652785759622.6,74.3,22,2.1,x
1652785759639.2,74.3,22.1,2.1,x
1652785759656,74.4,22.2,2.1,x
1652785759673.2,74.4,22.2,2.2,x
1652785759721.8,74.6,22.1,2.2,x
1652785759738.5,74.7,22.1,2.1,x
1652785759755.9,74.8,22,2,x
1652785759772.2,74.9,21.8,1.9,x
1652785759805.3,75,21.7,1.8,x
1652785759821.9,75,21.6,1.8,x
1652785759872.5,74.9,21.5,1.9,x
1652785759906.5,74.8,21.4,2,x
1652785759922.5,74.8,21.4,2.1,x
1652785759938.5,74.8,21.3,2.2,x
1652785759972.9,74.8,21.1,2.3,x
1652785760005.1,74.9,21,2.3,x
1652785760055.8,75,20.9,2.2,x
1652785760074,75.1,20.9,2.2,x
1652785760155.9,75.1,20.9,2.1,x
1652785760172.1,75.2,20.8,2,x
1652785760306.4,75,20.8,2,x
1652785760339.2,75,20.8,2.1,x
1652785760455.9,75,20.8,2,x
1652785760489.2,75,20.9,2,x
1652785760622.5,75,20.8,2,x
1652785760673.9,75.1,20.7,2,x
1652785760706.4,75.1,20.7,2.1,x
1652785760772.1,75.3,20.7,2.1,x
1652785760805.9,75.4,20.6,2.1,x
1652785760855.8,75.6,20.5,2.1,x
1652785760872.6,75.6,20.4,2,x
1652785760907,75.8,20.4,1.8,x
1652785760923.4,75.9,20.3,1.8,x
1652785761006.1,76.1,20.3,1.7,x
1652785761039.3,76.1,20.3,1.6,x
1652785761089.7,76.2,20.3,1.5,x
1652785761121.7,76.3,20.2,1.3,x
1652785761155.6,76.4,20.2,0.9,x
1652785761171.8,76.4,20.2,0.6,x
1652785761189.3,76.5,20.3,0.4,x
1652785761205.7,76.5,20.3,0.2,x
1652785761222.3,76.5,20.4,0.1,x
1652785761238.4,76.5,20.4,0,x
1652785761275.6,76.5,20.3,-0.1,x
1652785761288.5,76.6,20.3,-0.3,x
1652785761306.2,76.8,20.2,-0.5,x
1652785761322.3,76.8,20.2,-0.7,x
1652785761339.3,77,20.2,-0.9,x
1652785761355.2,77,20.2,-1.1,x
1652785761371.8,77.2,20.1,-1.4,x
1652785761388.3,77.3,20.1,-1.8,x
1652785761405,77.2,20,-2.1,x
1652785761421.6,77.1,19.9,-2,x
1652785761438.5,77,19.8,-1.8,x
