time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653401316822,0.03,0.07,-0.12,-0.4,2.49,9.34,0.47,-1.94,2.79
1653401316828,0.04,0.07,-0.08,-0.37,2.47,9.36,0.44,-1.87,2.86
1653401316832,0.1,0.07,-0.06,-0.35,2.47,9.37,0.23,-1.94,2.79
1653401316837,0.11,0.07,-0.04,-0.35,2.46,9.4,0.09,-1.8,2.26
1653401316841,0.12,0.05,-0.03,-0.34,2.43,9.41,-0.16,-1.62,2.33
1653401316847,0.12,0.02,-0.01,-0.35,2.43,9.4,-0.4,-1.52,2.26
1653401316851,0.11,0.02,-0.01,-0.32,2.42,9.44,-0.68,-0.96,2.05
1653401316856,0.12,0.01,0.01,-0.32,2.42,9.46,-0.96,-0.61,2.12
1653401316861,0.14,0.02,0.04,-0.32,2.4,9.47,-1.03,-0.15,1.91
1653401316866,0.13,0.01,0.05,-0.29,2.4,9.46,-1.31,0.34,1.91
1653401316870,0.16,-0.01,0.05,-0.28,2.39,9.48,-1.38,0.83,1.81
1653401316875,0.17,0,0.05,-0.26,2.41,9.5,-1.28,1.07,1.42
1653401316880,0.18,0,0.06,-0.28,2.41,9.49,-1.03,1,1.25
1653401316885,0.18,0,0.08,-0.3,2.41,9.5,-0.68,0.72,0.97
1653401316890,0.16,0,0.08,-0.32,2.42,9.51,-0.37,0.27,0.9
1653401316895,0.14,0.01,0.09,-0.32,2.42,9.49,-0.02,0.13,0.62
1653401316900,0.13,0.02,0.08,-0.35,2.43,9.48,0.02,-0.29,0.62
1653401316904,0.11,0.02,0.05,-0.35,2.45,9.46,0.19,-0.57,0.44
1653401316909,0.1,0.05,0.04,-0.38,2.46,9.47,0.12,-0.78,0.41
1653401316914,0.07,0.05,0.04,-0.35,2.43,9.49,0.09,-1.06,0.51
1653401316918,0.08,0.05,0.05,-0.35,2.42,9.5,0.19,-1.24,0.27
1653401316924,0.09,0.01,0.06,-0.35,2.4,9.49,0.23,-1.41,0.27
1653401316928,0.09,0,0.07,-0.32,2.38,9.5,0.37,-1.41,0.23
1653401316933,0.11,-0.02,0.07,-0.3,2.35,9.53,0.4,-1.27,0.06
1653401316938,0.13,-0.05,0.09,-0.27,2.34,9.52,0.51,-1.2,-0.05
1653401316942,0.15,-0.05,0.09,-0.28,2.34,9.53,0.54,-0.92,-0.22
1653401316947,0.16,-0.06,0.1,-0.29,2.34,9.56,0.72,-0.33,-0.75
1653401316952,0.14,-0.06,0.12,-0.26,2.32,9.58,1,0.09,-0.89
1653401316957,0.16,-0.07,0.14,-0.28,2.33,9.57,1.59,0.58,-1.1
1653401316961,0.15,-0.08,0.14,-0.31,2.35,9.55,1.91,1.14,-1.34
1653401316967,0.12,-0.07,0.12,-0.34,2.33,9.53,2.43,1.28,-1.45
1653401316972,0.09,-0.07,0.1,-0.36,2.35,9.48,2.75,1.39,-1.41
1653401316976,0.07,-0.06,0.06,-0.37,2.34,9.42,2.96,1.11,-1.1
1653401316981,0.07,-0.07,0.01,-0.39,2.32,9.4,2.99,0.79,-0.99
1653401316986,0.04,-0.08,-0.03,-0.4,2.33,9.35,2.89,0.3,-0.68
1653401316991,0.02,-0.09,-0.08,-0.46,2.36,9.31,2.82,-0.29,-0.5
1653401316995,-0.02,-0.07,-0.11,-0.44,2.36,9.28,2.4,-0.68,-0.29
1653401317001,-0.02,-0.05,-0.13,-0.47,2.38,9.27,2.22,-0.99,-0.19
1653401317005,-0.03,-0.04,-0.15,-0.43,2.39,9.27,1.91,-1.06,-0.01
1653401317010,-0.02,-0.04,-0.16,-0.41,2.39,9.26,1.77,-0.92,-0.12
1653401317015,0.01,-0.03,-0.16,-0.38,2.41,9.27,1.66,-0.78,-0.19
1653401317020,0.03,-0.03,-0.16,-0.35,2.41,9.27,1.42,-0.43,-0.33
1653401317025,0.07,-0.02,-0.15,-0.35,2.4,9.27,1.42,-0.12,-0.4
1653401317029,0.09,-0.04,-0.14,-0.33,2.39,9.26,0.89,0.13,-0.68
1653401317034,0.09,-0.03,-0.15,-0.32,2.39,9.26,0.44,0.23,-1.06
1653401317039,0.1,-0.03,-0.16,-0.34,2.38,9.25,0.23,0.16,-0.92
1653401317043,0.08,-0.05,-0.17,-0.34,2.4,9.25,-0.16,0.16,-1.31
1653401317049,0.09,-0.03,-0.16,-0.35,2.4,9.28,-0.79,0.16,-1.41
1653401317053,0.07,-0.02,-0.14,-0.35,2.43,9.32,-1.45,-0.01,-1.66
1653401317058,0.08,0,-0.11,-0.36,2.46,9.33,-2.01,-0.08,-1.94
1653401317063,0.07,0.03,-0.09,-0.38,2.47,9.37,-2.4,-0.05,-2.01
1653401317067,0.06,0.04,-0.05,-0.39,2.44,9.41,-2.68,0.06,-1.97
1653401317072,0.04,0.03,-0.02,-0.4,2.47,9.44,-2.75,-0.15,-1.97
1653401317077,0.03,0.05,0.02,-0.43,2.44,9.5,-2.82,-0.26,-1.97
1653401317082,0,0.04,0.07,-0.44,2.45,9.53,-2.64,-0.33,-1.94
1653401317087,-0.02,0.03,0.1,-0.46,2.43,9.55,-2.36,-0.33,-1.76
1653401317091,-0.03,0.03,0.13,-0.45,2.43,9.61,-1.84,-0.4,-1.8
1653401317096,-0.02,0.02,0.18,-0.41,2.38,9.66,-0.93,-0.33,-1.62
1653401317101,0,-0.01,0.23,-0.41,2.37,9.68,-0.02,-0.01,-1.9
1653401317106,0.01,-0.03,0.26,-0.36,2.37,9.67,1,0.41,-1.73
1653401317111,0.05,-0.04,0.25,-0.34,2.35,9.66,1.77,0.58,-1.87
1653401317116,0.08,-0.05,0.24,-0.34,2.36,9.64,2.75,0.9,-2.18
1653401317121,0.08,-0.06,0.22,-0.39,2.4,9.6,3.41,1,-2.39
1653401317125,0.05,-0.02,0.19,-0.41,2.42,9.56,3.73,0.93,-2.39
1653401317130,0.04,-0.01,0.15,-0.47,2.43,9.52,3.69,0.76,-2.46
1653401317135,-0.02,0.01,0.11,-0.5,2.47,9.45,3.66,0.37,-2.32
1653401317140,-0.06,0.03,0.05,-0.52,2.47,9.42,3.41,0.23,-2.39
1653401317145,-0.09,0.05,0,-0.53,2.48,9.38,3.06,-0.19,-2.39
1653401317149,-0.1,0.06,-0.04,-0.53,2.46,9.34,2.68,-0.47,-2.01
1653401317154,-0.1,0.03,-0.07,-0.54,2.48,9.32,2.05,-0.71,-1.87
1653401317159,-0.11,0.04,-0.09,-0.54,2.45,9.3,1.7,-0.75,-1.55
1653401317163,-0.1,0.03,-0.11,-0.56,2.44,9.31,1.42,-0.64,-1.34
1653401317169,-0.12,0.02,-0.11,-0.57,2.47,9.33,1,-0.78,-1.24
1653401317173,-0.13,0.03,-0.11,-0.56,2.44,9.33,0.93,-0.75,-1.1
1653401317179,-0.13,0.01,-0.09,-0.52,2.45,9.33,0.96,-0.61,-0.99
1653401317183,-0.09,0,-0.09,-0.51,2.42,9.38,1.07,-0.57,-0.89
1653401317187,-0.07,-0.02,-0.04,-0.51,2.4,9.4,1.24,-0.4,-0.85
1653401317192,-0.07,-0.03,-0.03,-0.48,2.41,9.38,1.52,-0.22,-0.96
1653401317197,-0.05,-0.03,-0.03,-0.48,2.4,9.38,1.66,-0.19,-0.92
1653401317202,-0.04,-0.04,-0.04,-0.48,2.38,9.36,1.84,0.02,-0.75
1653401317207,-0.04,-0.05,-0.04,-0.52,2.39,9.32,1.8,0.02,-0.85
1653401317211,-0.07,-0.06,-0.08,-0.54,2.4,9.32,1.73,0.27,-0.71
1653401317217,-0.09,-0.04,-0.1,-0.52,2.41,9.27,1.38,0.44,-0.33
1653401317221,-0.09,-0.04,-0.13,-0.51,2.37,9.26,1.14,0.44,-0.26
1653401317226,-0.07,-0.06,-0.15,-0.46,2.4,9.25,0.68,0.83,-0.22
1653401317231,-0.04,-0.06,-0.16,-0.45,2.39,9.27,0.37,0.86,-0.12
1653401317236,0,-0.05,-0.13,-0.46,2.42,9.32,0.09,0.97,-0.26
1653401317241,-0.01,-0.04,-0.1,-0.49,2.43,9.34,-0.02,1.07,-0.43
1653401317246,-0.03,-0.01,-0.08,-0.5,2.46,9.37,0.16,0.93,-0.68
1653401317250,-0.06,0.01,-0.05,-0.53,2.47,9.38,0.26,0.72,-0.57
1653401317255,-0.08,0.02,-0.02,-0.52,2.45,9.4,0.44,0.55,-0.47
1653401317260,-0.07,0.01,-0.01,-0.5,2.46,9.42,0.68,0.06,-0.5
1653401317265,-0.06,0.02,0.01,-0.48,2.46,9.43,0.86,-0.57,-0.33
1653401317270,-0.03,0.01,0.01,-0.51,2.42,9.41,0.96,-0.99,-0.19
1653401317274,-0.05,-0.01,0,-0.5,2.45,9.38,1.1,-1.1,0.02
1653401317279,-0.05,-0.02,-0.01,-0.51,2.44,9.37,1.07,-1.1,0.09
1653401317284,-0.05,0,-0.03,-0.5,2.47,9.36,0.93,-1.03,0.13
1653401317288,-0.05,0.01,-0.04,-0.5,2.45,9.35,0.54,-0.78,0.16
1653401317294,-0.05,0.01,-0.05,-0.5,2.48,9.34,0.47,-0.57,0.51
1653401317298,-0.06,0.02,-0.06,-0.45,2.46,9.33,0.26,-0.26,0.58
1653401317303,-0.03,0.02,-0.06,-0.43,2.46,9.34,-0.05,-0.05,0.65
1653401317307,0.01,0.01,-0.06,-0.42,2.46,9.34,-0.3,0.34,0.44
1653401317313,0.02,0.01,-0.06,-0.42,2.44,9.34,-0.47,0.51,0.55
1653401317317,0.03,0,-0.06,-0.4,2.45,9.36,-0.75,0.76,0.3
1653401317322,0.04,-0.01,-0.04,-0.4,2.44,9.37,-0.89,0.69,0.13
1653401317327,0.04,0,-0.04,-0.41,2.45,9.39,-1.03,0.65,-0.08
1653401317332,0.04,0,-0.01,-0.44,2.45,9.43,-0.96,0.37,-0.15
1653401317336,0.02,0.01,0.03,-0.44,2.45,9.44,-0.89,0.2,-0.26
1653401317341,0.01,0,0.04,-0.43,2.44,9.46,-0.61,0.06,-0.29
1653401317346,0.02,-0.01,0.04,-0.43,2.44,9.47,-0.09,-0.15,-0.29
1653401317351,0.02,-0.01,0.06,-0.45,2.42,9.46,0.16,-0.29,-0.19
1653401317356,0.01,-0.02,0.07,-0.46,2.42,9.46,0.44,-0.4,-0.08
1653401317361,-0.01,-0.03,0.05,-0.46,2.42,9.43,0.61,-0.5,0.06
1653401317366,-0.01,-0.04,0.03,-0.48,2.41,9.42,0.65,-0.43,0.37
1653401317370,-0.02,-0.04,0.02,-0.51,2.41,9.4,0.75,-0.29,0.51
1653401317375,-0.04,-0.03,0,-0.5,2.42,9.4,0.72,-0.19,0.72
1653401317380,-0.06,-0.03,-0.01,-0.54,2.42,9.37,0.68,-0.12,1.14
1653401317385,-0.07,-0.02,-0.03,-0.53,2.46,9.33,0.54,-0.15,1.11
1653401317390,-0.09,-0.01,-0.06,-0.52,2.46,9.34,0.26,-0.43,1.21
1653401317395,-0.07,0.01,-0.06,-0.51,2.45,9.32,0.37,-0.5,1.39
1653401317399,-0.07,0,-0.08,-0.51,2.45,9.32,0.3,-0.61,1.39
1653401317404,-0.07,0.01,-0.08,-0.48,2.47,9.31,0.02,-0.61,1.21
1653401317409,-0.05,0.02,-0.09,-0.46,2.47,9.29,0.02,-0.78,1.21
1653401317413,-0.02,0.02,-0.11,-0.45,2.46,9.3,-0.3,-0.99,0.86
1653401317418,-0.01,0.01,-0.1,-0.46,2.42,9.3,-0.58,-1.13,0.48
1653401317423,-0.01,-0.02,-0.1,-0.46,2.41,9.31,-0.79,-1.48,0.37
1653401317428,-0.01,-0.03,-0.1,-0.46,2.42,9.33,-1.21,-1.52,0.13
1653401317433,-0.02,-0.02,-0.07,-0.47,2.43,9.34,-1.59,-1.8,0.2
1653401317438,-0.02,-0.02,-0.06,-0.48,2.44,9.38,-1.8,-1.87,0.3
1653401317442,-0.03,0,-0.03,-0.49,2.44,9.38,-1.73,-1.8,0.44
1653401317447,-0.07,0,-0.02,-0.48,2.45,9.39,-1.84,-1.94,0.79
1653401317452,-0.05,0.01,-0.02,-0.48,2.43,9.4,-1.8,-1.87,1.07
1653401317457,-0.04,0,0,-0.44,2.43,9.39,-1.38,-1.34,1.28
1653401317462,-0.02,-0.01,0,-0.37,2.4,9.4,-1.1,-0.71,1.35
1653401317466,0.05,-0.03,-0.01,-0.35,2.4,9.39,-0.86,-0.26,1.42
1653401317471,0.08,-0.04,0,-0.33,2.37,9.38,-0.65,0.3,1.14
1653401317476,0.1,-0.05,-0.02,-0.36,2.4,9.37,-0.51,0.9,0.93
1653401317481,0.08,-0.04,-0.02,-0.41,2.43,9.36,-0.68,1.11,0.65
1653401317486,0.04,-0.02,-0.04,-0.42,2.44,9.36,-1,1.25,0.34
1653401317491,0,0.02,-0.04,-0.42,2.45,9.37,-1.07,1.07,0.41
1653401317496,0.01,0.02,-0.03,-0.44,2.45,9.38,-1.42,0.58,0.3
1653401317500,0,0.02,-0.02,-0.42,2.44,9.39,-1.63,0.58,0.23
1653401317504,-0.01,0.02,-0.01,-0.43,2.43,9.41,-1.52,0.3,0.13
1653401317510,0.01,0,0.01,-0.42,2.41,9.44,-1.56,0.41,0.06
1653401317514,0,-0.02,0.03,-0.4,2.4,9.46,-1.31,0.3,0.16
1653401317520,0.02,-0.01,0.06,-0.37,2.39,9.49,-1.14,0.58,0.27
1653401317524,0.05,-0.04,0.07,-0.34,2.4,9.51,-0.79,0.83,0.2
1653401317528,0.09,-0.02,0.1,-0.32,2.41,9.55,-0.44,0.93,0.2
1653401317534,0.11,-0.03,0.13,-0.37,2.44,9.55,-0.02,1.07,0.02
1653401317539,0.09,0,0.15,-0.4,2.46,9.54,0.16,1.18,-0.05
1653401317543,0.04,0.03,0.14,-0.43,2.48,9.53,0.47,1.32,-0.01
1653401317548,0.02,0.05,0.13,-0.44,2.47,9.55,0.54,1.28,0.02
1653401317553,0,0.04,0.13,-0.45,2.48,9.51,0.72,1.25,0.09
1653401317558,-0.01,0.06,0.1,-0.43,2.47,9.49,0.79,1.39,0.34
1653401317562,0.01,0.03,0.09,-0.44,2.45,9.48,0.58,1.18,0.41
1653401317567,-0.01,0.03,0.07,-0.44,2.46,9.47,0.44,1,0.48
1653401317572,0,0.02,0.06,-0.5,2.47,9.46,0.47,0.72,0.69
1653401317577,-0.05,0.04,0.06,-0.5,2.45,9.45,0.61,0.72,0.72
1653401317582,-0.05,0.02,0.04,-0.5,2.47,9.45,0.79,0.41,0.97
1653401317587,-0.06,0.03,0.05,-0.51,2.48,9.44,1.17,0.27,1.14
1653401317591,-0.07,0.04,0.03,-0.47,2.49,9.41,1.45,0.09,1.39
1653401317596,-0.04,0.06,0.01,-0.45,2.47,9.37,1.84,0.02,1.46
1653401317601,-0.02,0.04,-0.02,-0.44,2.46,9.34,1.91,0.09,1.53
1653401317606,0,0.03,-0.06,-0.45,2.4,9.29,1.7,-0.01,1.49
1653401317610,-0.01,-0.02,-0.1,-0.44,2.42,9.22,1.49,0.02,1.56
1653401317616,0,-0.03,-0.15,-0.45,2.42,9.2,1.07,-0.01,1.39
1653401317621,-0.01,-0.02,-0.2,-0.43,2.45,9.2,0.19,0.13,1.21
1653401317625,0.01,0.01,-0.2,-0.43,2.49,9.21,-0.47,-0.12,1.14
1653401317629,0.03,0.04,-0.2,-0.43,2.48,9.24,-1.52,-0.33,1.04
1653401317635,0.01,0.04,-0.17,-0.44,2.49,9.28,-1.91,-0.43,1
1653401317639,0.01,0.04,-0.14,-0.42,2.48,9.33,-2.43,-0.36,0.83
1653401317645,0.01,0.05,-0.08,-0.4,2.49,9.36,-2.54,-0.08,0.55
1653401317649,0.03,0.05,-0.04,-0.4,2.49,9.45,-2.36,0.23,0.41
1653401317654,0.04,0.04,0.02,-0.4,2.49,9.51,-2.29,0.34,0.44
1653401317658,0.04,0.06,0.1,-0.38,2.5,9.57,-1.73,0.37,0.2
1653401317663,0.05,0.06,0.15,-0.4,2.48,9.6,-1.31,0.13,0.23
1653401317668,0.05,0.06,0.18,-0.39,2.48,9.62,-0.65,0.09,0.51
1653401317673,0.04,0.05,0.21,-0.37,2.48,9.61,-0.05,0.09,0.58
1653401317678,0.06,0.05,0.21,-0.37,2.46,9.6,0.37,0.3,0.65
1653401317683,0.06,0.04,0.19,-0.38,2.48,9.56,0.82,0.3,0.69
1653401317688,0.06,0.05,0.16,-0.39,2.46,9.54,0.93,0.27,0.69
1653401317693,0.06,0.03,0.13,-0.36,2.45,9.5,1.1,0.34,0.69
1653401317697,0.06,0.02,0.11,-0.36,2.44,9.48,0.96,0.3,0.44
1653401317702,0.08,0,0.07,-0.37,2.44,9.43,0.82,0.09,0.3
1653401317706,0.07,0.01,0.04,-0.41,2.45,9.42,0.51,-0.05,0.2
1653401317712,0.03,0,0.01,-0.42,2.45,9.38,0.16,-0.05,-0.15
1653401317717,0.03,0.02,-0.01,-0.43,2.44,9.4,-0.02,-0.19,-0.26
1653401317721,0.01,0.01,-0.01,-0.46,2.43,9.41,-0.19,-0.29,-0.29
1653401317726,-0.02,0,0,-0.49,2.42,9.42,-0.12,-0.54,-0.29
1653401317731,-0.04,0,0.01,-0.51,2.41,9.42,-0.02,-0.92,-0.26
1653401317735,-0.07,-0.03,0.01,-0.53,2.38,9.4,0.37,-1.17,-0.12
1653401317740,-0.08,-0.06,-0.01,-0.53,2.37,9.38,0.61,-1.38,-0.08
1653401317745,-0.1,-0.07,-0.03,-0.52,2.36,9.35,1.07,-1.62,0.09
1653401317750,-0.1,-0.07,-0.05,-0.53,2.34,9.33,1.49,-1.48,0.37
1653401317754,-0.09,-0.09,-0.07,-0.49,2.34,9.31,1.63,-1.38,0.34
1653401317759,-0.07,-0.1,-0.09,-0.47,2.34,9.31,1.52,-1.27,0.48
1653401317764,-0.05,-0.09,-0.1,-0.45,2.33,9.3,1.59,-0.99,0.51
1653401317769,-0.02,-0.11,-0.1,-0.43,2.35,9.31,1.49,-0.43,0.27
1653401317774,0,-0.09,-0.1,-0.41,2.34,9.32,1.28,0.3,0.13
1653401317779,0.03,-0.1,-0.08,-0.44,2.36,9.32,1.17,0.72,-0.01
1653401317783,0.01,-0.1,-0.09,-0.45,2.42,9.34,0.86,0.97,-0.01
1653401317788,-0.02,-0.05,-0.07,-0.47,2.41,9.31,0.37,1.14,-0.12
1653401317793,-0.03,-0.02,-0.08,-0.48,2.43,9.33,-0.19,1.49,0.2
1653401317798,-0.04,-0.01,-0.08,-0.48,2.42,9.33,-0.65,1.6,0.37
1653401317803,-0.04,-0.01,-0.07,-0.46,2.45,9.34,-1.1,1.95,0.58
1653401317808,-0.04,0.01,-0.07,-0.45,2.44,9.36,-1.35,1.84,0.93
1653401317813,-0.01,0.02,-0.04,-0.44,2.46,9.38,-1.45,1.88,1.07
1653401317817,0,0.02,-0.03,-0.42,2.47,9.4,-1.7,1.49,1.32
1653401317821,0.01,0.03,0,-0.42,2.48,9.43,-1.42,1.14,1.21
1653401317827,0.02,0.05,0.03,-0.4,2.47,9.44,-1.28,0.93,1.07
1653401317832,0.04,0.04,0.04,-0.39,2.48,9.46,-1.03,0.48,1
1653401317837,0.05,0.04,0.05,-0.36,2.48,9.46,-0.93,0.37,0.69
1653401317842,0.08,0.05,0.06,-0.35,2.47,9.44,-0.68,0.13,0.44
1653401317846,0.08,0.05,0.04,-0.35,2.48,9.43,-0.65,0.27,0.27
1653401317851,0.1,0.03,0.03,-0.36,2.45,9.42,-0.47,0.23,0.09
1653401317855,0.09,0.03,0.03,-0.37,2.46,9.42,-0.54,0.34,-0.01
1653401317861,0.07,0.02,0.02,-0.42,2.46,9.39,-0.51,0.3,-0.19
1653401317865,0.04,0.04,-0.01,-0.42,2.43,9.39,-0.86,0.2,0.13
1653401317870,0.03,0.01,-0.01,-0.43,2.44,9.39,-0.75,0.09,0.27
1653401317875,0.02,0.01,-0.03,-0.42,2.46,9.37,-1.03,-0.01,0.44
1653401317879,0.01,0.02,-0.03,-0.43,2.43,9.34,-1.28,-0.15,0.44
1653401317884,0.01,0,-0.06,-0.45,2.43,9.33,-1.35,0.02,0.69
1653401317889,-0.01,0,-0.08,-0.46,2.44,9.35,-1.56,0.13,0.58
1653401317894,-0.02,0.01,-0.06,-0.44,2.42,9.34,-1.7,0.16,0.58
1653401317899,-0.01,0,-0.06,-0.43,2.42,9.34,-1.66,0.41,0.55
1653401317904,0.01,-0.01,-0.07,-0.44,2.43,9.33,-1.59,0.48,0.51
1653401317908,0.01,0.01,-0.07,-0.41,2.43,9.33,-1.73,0.76,0.3
1653401317913,0.02,0.01,-0.08,-0.4,2.41,9.33,-1.91,0.86,0.09
1653401317918,0.04,-0.01,-0.07,-0.42,2.4,9.36,-1.91,1.04,0.02
1653401317923,0.02,-0.02,-0.05,-0.43,2.38,9.39,-2.08,0.76,0.09
1653401317928,0.01,-0.02,-0.02,-0.48,2.39,9.44,-2.26,0.65,-0.05
1653401317932,-0.03,-0.02,0.02,-0.5,2.39,9.44,-2.5,0.16,0.16
1653401317937,-0.05,-0.02,0.04,-0.52,2.39,9.46,-2.43,-0.12,0.48
1653401317942,-0.08,-0.01,0.05,-0.58,2.4,9.51,-2.36,-0.43,1.11
1653401317947,-0.11,0,0.08,-0.58,2.39,9.52,-2.29,-0.71,1.49
1653401317951,-0.14,-0.01,0.1,-0.58,2.4,9.54,-1.98,-1.06,2.02
1653401317957,-0.14,0,0.12,-0.56,2.39,9.53,-1.87,-1.38,2.61
1653401317961,-0.12,-0.01,0.13,-0.59,2.35,9.54,-1.73,-1.62,2.93
1653401317966,-0.14,-0.05,0.12,-0.57,2.38,9.5,-1.7,-1.73,3.35
1653401317971,-0.14,-0.03,0.1,-0.49,2.39,9.47,-1.66,-1.48,3.8
1653401317975,-0.09,-0.02,0.06,-0.49,2.4,9.45,-1.63,-1.31,3.91
1653401317980,-0.05,0,0.04,-0.49,2.44,9.45,-1.66,-1.48,3.73
1653401317985,-0.05,0.03,0.03,-0.47,2.44,9.44,-1.73,-2.08,3.77
1653401317990,-0.05,0.04,0.03,-0.47,2.43,9.38,-1.84,-2.39,3.59
1653401317995,-0.05,0.04,-0.02,-0.43,2.45,9.32,-2.12,-2.5,3.42
1653401318000,-0.02,0.05,-0.08,-0.42,2.43,9.31,-2.26,-2.67,3.17
1653401318005,0,0.05,-0.11,-0.38,2.43,9.32,-2.54,-2.67,3
1653401318009,0.04,0.04,-0.09,-0.37,2.46,9.34,-2.54,-2.39,2.72
1653401318014,0.05,0.07,-0.08,-0.37,2.45,9.36,-2.47,-1.87,2.3
1653401318019,0.04,0.06,-0.06,-0.34,2.44,9.4,-2.33,-1.27,2.02
1653401318024,0.07,0.07,-0.03,-0.32,2.43,9.43,-2.05,-0.68,1.46
1653401318029,0.09,0.05,0,-0.31,2.43,9.47,-1.49,0.16,1.11
1653401318034,0.1,0.04,0.04,-0.31,2.43,9.49,-1.17,0.69,0.79
1653401318039,0.11,0.04,0.06,-0.32,2.44,9.51,-0.58,1.6,0.37
1653401318043,0.1,0.05,0.09,-0.33,2.42,9.52,-0.37,2.02,0.23
1653401318048,0.09,0.04,0.1,-0.37,2.43,9.52,-0.09,2.26,-0.01
1653401318053,0.07,0.04,0.1,-0.37,2.43,9.49,0.05,2.3,0.09
1653401318058,0.04,0.05,0.08,-0.39,2.46,9.49,0.19,2.16,0.16
1653401318062,0.04,0.07,0.07,-0.41,2.45,9.47,0.3,1.77,0.51
1653401318067,0.01,0.07,0.05,-0.44,2.44,9.44,0.26,1.39,0.86
1653401318072,0,0.06,0.02,-0.44,2.44,9.43,0.26,0.93,0.93
1653401318076,-0.02,0.05,0.01,-0.42,2.43,9.41,-0.02,0.37,1.18
1653401318081,-0.01,0.05,-0.01,-0.42,2.46,9.41,-0.05,-0.12,1.18
1653401318086,-0.01,0.06,-0.01,-0.42,2.44,9.4,-0.26,-0.26,1.25
1653401318091,0,0.05,-0.02,-0.4,2.46,9.4,-0.12,-0.5,1.18
1653401318096,0.01,0.06,-0.02,-0.41,2.43,9.42,-0.26,-0.82,0.97
1653401318101,0.01,0.04,-0.02,-0.41,2.42,9.41,-0.47,-0.89,1
1653401318105,0.01,0.04,0,-0.38,2.41,9.43,-0.44,-0.89,0.79
1653401318110,0.03,0.02,-0.02,-0.37,2.37,9.42,-0.4,-0.4,0.58
1653401318115,0.04,-0.01,0,-0.37,2.37,9.44,-0.4,0.23,0.37
1653401318120,0.05,-0.03,0.01,-0.36,2.36,9.44,-0.05,0.9,0.27
1653401318124,0.06,-0.03,0.01,-0.36,2.33,9.47,0.19,1.42,0.3
1653401318129,0.04,-0.05,0.03,-0.41,2.33,9.46,0.51,1.6,0.16
1653401318135,0.03,-0.06,0.05,-0.45,2.33,9.43,0.54,1.88,0.16
1653401318139,-0.01,-0.06,0.03,-0.45,2.36,9.41,0.65,2.02,0.48
1653401318144,-0.02,-0.04,-0.01,-0.47,2.36,9.39,0.65,1.91,0.62
1653401318149,-0.03,-0.04,-0.02,-0.49,2.36,9.35,0.44,1.46,0.93
1653401318154,-0.05,-0.03,-0.06,-0.48,2.38,9.33,0.44,1.28,1.49
1653401318158,-0.06,-0.02,-0.08,-0.48,2.37,9.33,-0.02,0.79,1.56
1653401318163,-0.05,-0.02,-0.09,-0.48,2.35,9.31,-0.37,0.48,1.77
1653401318168,-0.06,-0.03,-0.11,-0.43,2.34,9.33,-0.82,0.02,1.91
1653401318173,-0.01,-0.04,-0.09,-0.42,2.33,9.33,-1.28,-0.01,2.02
1653401318178,0,-0.06,-0.09,-0.4,2.35,9.38,-1.63,-0.12,1.98
1653401318183,0.01,-0.03,-0.05,-0.38,2.36,9.38,-1.87,-0.01,1.95
1653401318187,0.04,-0.02,-0.04,-0.38,2.38,9.4,-2.01,0.16,1.77
1653401318192,0.05,0,-0.02,-0.4,2.39,9.44,-2.08,0.37,1.6
1653401318197,0.04,0.01,0.01,-0.38,2.39,9.46,-1.98,0.44,1.42
1653401318201,0.03,0,0.03,-0.38,2.39,9.48,-1.7,0.65,1.35
1653401318206,0.06,0.02,0.05,-0.36,2.38,9.52,-1.31,1.04,1
1653401318211,0.05,0.01,0.09,-0.36,2.36,9.55,-0.79,1.25,0.72
1653401318216,0.06,-0.01,0.12,-0.39,2.37,9.55,-0.23,1.04,0.62
1653401318220,0.04,-0.01,0.13,-0.4,2.35,9.57,0.44,0.72,0.37
1653401318225,0.03,-0.03,0.14,-0.43,2.38,9.55,0.79,0.51,0.62
1653401318231,0,0,0.13,-0.45,2.4,9.49,1,0.23,0.9
1653401318235,-0.02,0.01,0.09,-0.47,2.39,9.46,1.03,0.27,1.25
1653401318240,-0.04,0.01,0.05,-0.46,2.4,9.45,1.07,0.06,1.67
1653401318245,-0.04,0.02,0.04,-0.43,2.42,9.45,1.1,-0.19,1.91
1653401318250,-0.02,0.03,0.02,-0.4,2.42,9.44,0.82,-0.36,2.44
1653401318254,0.01,0.04,0.02,-0.34,2.43,9.42,0.89,-0.19,2.68
1653401318259,0.07,0.04,0,-0.34,2.42,9.41,0.79,0.09,2.58
1653401318264,0.09,0.03,-0.01,-0.32,2.44,9.41,0.68,0.51,2.16
1653401318269,0.1,0.05,-0.02,-0.32,2.46,9.4,0.58,0.79,1.81
1653401318274,0.09,0.07,-0.03,-0.33,2.47,9.37,0.54,0.9,1.46
1653401318279,0.1,0.08,-0.04,-0.33,2.45,9.38,0.51,0.72,0.97
1653401318284,0.09,0.07,-0.04,-0.32,2.44,9.36,0.3,0.58,0.51
1653401318288,0.09,0.06,-0.07,-0.39,2.43,9.34,0.02,0.16,0.2
1653401318293,0.05,0.04,-0.08,-0.36,2.41,9.32,-0.19,0.02,0.02
1653401318298,0.05,0.03,-0.1,-0.37,2.39,9.32,-0.54,-0.12,-0.08
