time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined]
1653402810788,-1.48,-0.08,0.21,0.04,4.07,8.93,30.61,35.41,84.83
1653402810792,-1.49,-0.01,0.14,0.06,4.15,8.96,23.92,31.03,85.77
1653402810797,-1.48,0.05,0.14,0.04,4.21,9.04,18.88,27.18,86.09
1653402810802,-1.5,0.14,0.22,0.11,4.27,9.25,11.32,20.25,86.05
1653402810806,-1.48,0.2,0.37,0.21,4.3,9.41,6.21,14.34,85.6
1653402810811,-1.4,0.26,0.57,0.38,4.29,9.66,2.36,8.81,84.65
1653402810816,-1.29,0.28,0.78,0.51,4.18,9.8,-0.47,4.01,83.04
1653402810821,-1.17,0.21,0.95,0.68,4.06,9.94,-2.26,0.48,81.33
1653402810825,-1.04,0.11,1.08,0.75,3.97,10.03,-2.99,-2.29,79.09
1653402810830,-0.95,-0.01,1.2,0.89,3.84,10.14,-2.89,-3.86,76.6
1653402810835,-0.87,-0.11,1.3,1.02,3.68,10.15,-1.77,-3.86,73.94
1653402810840,-0.76,-0.22,1.33,1.19,3.54,10.11,0.02,-2.08,71.46
1653402810845,-0.63,-0.37,1.32,1.34,3.36,10.01,3.38,2.44,68.17
1653402810850,-0.49,-0.51,1.23,1.44,3.16,9.85,5.69,6.36,66.07
1653402810855,-0.38,-0.72,1.1,1.53,2.96,9.61,9.22,12.94,63.65
1653402810860,-0.3,-0.91,0.89,1.56,2.75,9.31,12.51,20.81,61.38
1653402810865,-0.26,-1.11,0.61,1.55,2.62,9.1,15.98,29.28,59.52
1653402810869,-0.24,-1.31,0.32,1.47,2.53,8.77,19.48,38.21,58.12
1653402810874,-0.3,-1.42,-0.01,1.3,2.46,8.34,23.08,46.85,57.11
1653402810879,-0.4,-1.49,-0.35,1.15,2.45,8,26.13,54.62,56.48
1653402810884,-0.52,-1.52,-0.68,1.04,2.44,7.78,28.26,59.7,56.51
1653402810888,-0.65,-1.54,-1,0.87,2.41,7.37,31.31,66.8,56.76
1653402810893,-0.75,-1.57,-1.32,0.76,2.4,6.98,32.92,71.17,57.18
1653402810898,-0.83,-1.61,-1.68,0.67,2.37,6.62,33.97,74.74,57.91
1653402810903,-0.9,-1.65,-2.05,0.63,2.39,6.35,34.49,77.23,58.09
1653402810908,-0.93,-1.66,-2.4,0.55,2.38,5.94,34.46,78.7,58.58
1653402810912,-0.94,-1.68,-2.73,0.54,2.4,5.76,34.18,79.12,58.86
1653402810917,-0.94,-1.68,-3,0.51,2.41,5.43,33.44,78.66,58.96
1653402810922,-0.93,-1.69,-3.26,0.48,2.43,5.25,32.36,77.26,59.07
1653402810926,-0.92,-1.67,-3.49,0.4,2.49,5,31.03,75.06,58.89
1653402810932,-0.95,-1.65,-3.69,0.32,2.55,4.88,29.49,72.26,58.75
1653402810937,-0.99,-1.61,-3.85,0.22,2.62,4.75,27.81,68.48,58.75
1653402810941,-1.05,-1.55,-3.96,0.11,2.71,4.68,26.27,64.03,58.75
1653402810946,-1.13,-1.48,-4.05,0.04,2.82,4.65,24.73,58.58,58.75
1653402810951,-1.19,-1.38,-4.08,-0.04,2.88,4.68,22.94,52.66,58.82
1653402810955,-1.27,-1.3,-4.06,-0.17,2.97,4.74,21.37,46.01,58.75
1653402810960,-1.39,-1.24,-4.01,-0.17,3.08,4.8,19.97,38.8,58.96
1653402810965,-1.39,-1.15,-3.94,-0.21,3.2,4.88,18.74,31.24,59.35
1653402810970,-1.42,-1.04,-3.86,-0.27,3.27,4.97,18.5,29.28,59.35
1653402810975,-1.48,-0.95,-3.75,-0.22,3.28,5.09,17.34,16.68,59.94
1653402810980,-1.49,-0.92,-3.65,-0.2,3.29,5.2,16.64,9.93,60.01
1653402810984,-1.46,-0.91,-3.53,-0.14,3.24,5.29,16.15,3.31,60.15
1653402810989,-1.44,-0.95,-3.41,-0.12,3.19,5.4,15.45,-2.6,60.15
1653402810994,-1.43,-0.99,-3.3,-0.1,3.18,5.49,14.68,-8.13,60.47
1653402810999,-1.43,-1.04,-3.18,-0.13,3.18,5.65,14.02,-12.19,60.78
1653402811004,-1.48,-1.04,-3.05,-0.14,3.24,5.82,12.9,-17.37,61.52
1653402811009,-1.54,-1,-2.88,-0.15,3.28,6.03,11.64,-22.87,62.6
1653402811014,-1.58,-0.95,-2.68,-0.11,3.33,6.17,9.61,-29.07,63.69
1653402811018,-1.6,-0.89,-2.47,-0.03,3.38,6.45,7.51,-33.9,64.74
1653402811023,-1.59,-0.83,-2.24,0.03,3.41,6.62,5.97,-37.64,65.44
1653402811028,-1.57,-0.8,-2,0.09,3.41,6.95,3.62,-42.47,66.03
1653402811033,-1.56,-0.77,-1.74,0.22,3.38,7.22,0.16,-48.04,66.73
1653402811037,-1.53,-0.79,-1.46,0.37,3.34,7.45,-2.57,-52.03,67.12
1653402811042,-1.4,-0.82,-1.15,0.67,3.33,7.78,-4.64,-54.62,67.05
1653402811047,-1.23,-0.81,-0.87,0.88,3.31,8.04,-7.37,-56.65,66.56
1653402811051,-1.08,-0.82,-0.61,1.03,3.33,8.29,-10.24,-57.35,65.44
1653402811056,-0.97,-0.79,-0.35,1.21,3.4,8.62,-12.48,-56.86,64.14
1653402811061,-0.86,-0.72,-0.05,1.4,3.44,8.96,-13.74,-55.91,62.71
1653402811066,-0.72,-0.64,0.29,1.55,3.46,9.34,-15.18,-53.92,60.5
1653402811071,-0.62,-0.6,0.66,1.67,3.49,9.6,-15.84,-50.59,57.7
1653402811075,-0.51,-0.55,1.02,1.91,3.52,10,-15.81,-44.64,53.15
1653402811080,-0.37,-0.49,1.35,2.08,3.49,10.29,-14.97,-38.8,49.16
1653402811085,-0.24,-0.49,1.64,2.16,3.46,10.52,-13.78,-32.71,44.65
1653402811090,-0.14,-0.5,1.95,2.27,3.37,10.84,-12.13,-26.65,40.03
1653402811095,-0.08,-0.55,2.23,2.28,3.31,11,-10.56,-20.38,35.34
1653402811100,-0.06,-0.6,2.4,2.23,3.27,11.11,-8.81,-14.26,30.89
1653402811105,-0.1,-0.64,2.54,2.15,3.27,11.14,-7.68,-8.52,27.18
1653402811109,-0.18,-0.65,2.58,2.07,3.28,11.15,-6.98,-2.95,23.96
1653402811114,-0.29,-0.62,2.59,1.91,3.33,11.23,-7.33,3.7,20.81
1653402811119,-0.38,-0.6,2.63,1.86,3.34,11.22,-7.96,5.48,20.18
1653402811124,-0.5,-0.54,2.65,1.7,3.39,11.16,-9.47,8.74,19.24
1653402811129,-0.63,-0.49,2.6,1.59,3.45,11.12,-11.43,11.33,19.2
1653402811133,-0.74,-0.44,2.54,1.5,3.53,11.13,-13.88,13.04,19.83
1653402811138,-0.84,-0.35,2.52,1.48,3.61,11.2,-16.54,13.64,20.95
1653402811143,-0.89,-0.23,2.55,1.49,3.66,11.27,-19.06,13.32,22.35
1653402811148,-0.88,-0.15,2.63,1.47,3.75,11.43,-21.27,12.31,23.86
1653402811153,-0.89,-0.04,2.74,1.49,3.77,11.59,-23.02,10.42,25.47
1653402811157,-0.87,0,2.88,1.58,3.82,11.72,-24.17,8.7,27.18
1653402811162,-0.82,0.06,3.01,1.68,3.84,11.85,-24.38,6.92,28.79
1653402811167,-0.72,0.12,3.12,1.73,3.84,11.89,-23.72,6.01,30.05
1653402811172,-0.63,0.16,3.22,1.83,3.89,12.04,-22.18,5.41,31.17
1653402811176,-0.57,0.2,3.3,1.92,3.88,12.14,-20.08,4.68,32.12
1653402811181,-0.5,0.23,3.39,2.05,3.88,12.23,-17.7,3.42,32.71
1653402811186,-0.4,0.25,3.48,2.14,3.83,12.31,-15.74,1.21,33.06
1653402811191,-0.29,0.24,3.56,2.21,3.79,12.39,-14.62,-2.04,33.24
1653402811196,-0.22,0.2,3.64,2.31,3.74,12.42,-14.51,-6.35,33.03
1653402811201,-0.15,0.17,3.67,2.39,3.69,12.42,-15.53,-11.28,32.64
1653402811206,-0.09,0.15,3.67,2.53,3.64,12.42,-17.8,-16.43,31.91
1653402811210,0,0.12,3.66,2.65,3.58,12.38,-20.57,-20.84,30.96
1653402811215,0.1,0.09,3.63,2.75,3.53,12.34,-23.93,-23.99,29.6
1653402811220,0.18,0.06,3.58,2.85,3.48,12.3,-26.62,-25.35,28.51
1653402811225,0.28,0.02,3.53,2.95,3.38,12.22,-29.39,-25,26.52
1653402811230,0.37,-0.04,3.44,3,3.21,12.11,-31.35,-20.45,23.51
1653402811234,0.39,-0.14,3.35,3.02,3.09,12,-31.28,-13.35,20.85
1653402811239,0.42,-0.27,3.22,3.03,2.89,11.86,-30.05,-6.1,18.75
1653402811244,0.43,-0.44,3.06,3,2.72,11.66,-26.17,8.81,15.49
1653402811249,0.4,-0.59,2.85,2.84,2.5,11.41,-21.55,22.35,13.18
1653402811253,0.31,-0.75,2.65,2.66,2.39,11.17,-16.02,36.18,11.78
1653402811258,0.17,-0.88,2.39,2.43,2.33,10.92,-11.61,46.15,11.29
1653402811264,0.01,-0.94,2.14,2.18,2.3,10.67,-4.08,61.06,11.22
1653402811268,-0.19,-0.99,1.87,1.92,2.29,10.34,0.23,69.07,11.68
1653402811272,-0.39,-1,1.55,1.63,2.28,10,7.4,80.69,14.27
1653402811278,-0.62,-1.01,1.2,1.43,2.31,9.76,9.54,84.37,16.33
1653402811283,-0.83,-0.99,0.86,1.11,2.39,9.38,11.29,86.54,18.54
1653402811288,-1.04,-0.94,0.54,0.95,2.48,9.17,12.02,86.71,23.61
1653402811292,-1.2,-0.84,0.23,0.77,2.58,8.95,11.32,83.67,28.48
1653402811297,-1.32,-0.74,0,0.72,2.74,8.8,9.08,78.1,33.87
1653402811302,-1.34,-0.61,-0.16,0.73,2.84,8.77,6.21,69.67,39.75
1653402811306,-1.31,-0.48,-0.22,0.77,3.05,8.83,2.33,58.79,45.66
1653402811311,-1.26,-0.3,-0.2,0.9,3.13,8.93,-2.08,45.8,51.3
1653402811316,-1.12,-0.17,-0.11,1.17,3.32,9.15,-6.77,31.31,56.06
1653402811321,-0.92,0,0.05,1.36,3.5,9.35,-10.8,16.82,60.33
1653402811325,-0.71,0.19,0.24,1.54,3.6,9.54,-14.2,2.65,63.48
1653402811330,-0.51,0.37,0.47,1.95,3.71,9.9,-16.65,-11.11,65.4
1653402811335,-0.23,0.49,0.76,2.28,3.71,10.15,-17.87,-23.46,66.24
1653402811340,0.07,0.54,1.02,2.58,3.63,10.41,-17.98,-33.97,66
1653402811345,0.32,0.51,1.27,2.84,3.56,10.57,-17.31,-40.58,65.26
1653402811350,0.59,0.45,1.51,3.19,3.38,10.77,-14.65,-48.67,62.53
1653402811355,0.89,0.3,1.72,3.51,3.23,10.86,-10.49,-52.31,58.51
1653402811359,1.16,0.16,1.83,3.77,3.04,10.81,-7.4,-52.27,55.5
1653402811364,1.38,-0.01,1.81,4.03,2.82,10.68,-2.89,-49.68,51.05
1653402811369,1.54,-0.18,1.72,4.09,2.7,10.41,1.59,-44.22,46.5
1653402811374,1.62,-0.32,1.51,4.07,2.64,10.17,5.72,-36.14,41.99
1653402811379,1.59,-0.41,1.22,4.02,2.55,9.78,9.36,-25.67,37.61
1653402811384,1.52,-0.49,0.85,3.79,2.49,9.24,12.09,-13.77,33.8
1653402811388,1.34,-0.55,0.42,3.55,2.48,8.77,14.02,-0.92,30.65
1653402811393,1.11,-0.57,-0.03,3.23,2.51,8.34,14.54,11.64,28.27
1653402811397,0.82,-0.57,-0.48,2.87,2.54,7.92,13.98,23.16,26.45
1653402811402,0.49,-0.55,-0.91,2.52,2.61,7.51,12.51,33.69,24.94
1653402811407,0.16,-0.48,-1.33,2.23,2.65,7.13,10.1,42.83,23.75
1653402811412,-0.13,-0.43,-1.73,1.94,2.68,6.74,6.98,50.7,22.77
1653402811417,-0.38,-0.4,-2.12,1.75,2.73,6.46,4.36,55.88,22.39
1653402811421,-0.6,-0.34,-2.5,1.49,2.76,6.09,-0.89,62.6,22.18
1653402811426,-0.76,-0.31,-2.83,1.32,2.86,5.9,-5.41,65.71,22.42
1653402811432,-0.91,-0.22,-3.07,1.15,2.98,5.76,-10,67.43,23.09
1653402811436,-1.04,-0.1,-3.24,1.02,3.05,5.68,-14.58,67.11,24
1653402811441,-1.16,0.03,-3.36,0.81,3.21,5.65,-19.1,65.64,25.26
1653402811446,-1.28,0.16,-3.42,0.67,3.36,5.74,-22.95,62.78,26.52
1653402811451,-1.4,0.34,-3.38,0.58,3.48,5.89,-26.1,58.51,27.74
1653402811455,-1.47,0.49,-3.26,0.52,3.54,6.06,-28.55,52.7,29.18
1653402811460,-1.51,0.62,-3.07,0.47,3.69,6.45,-29.91,45.7,30.54
1653402811465,-1.54,0.75,-2.79,0.48,3.75,6.77,-29.91,35.79,32.15
1653402811470,-1.53,0.87,-2.48,0.58,3.74,7.07,-29.56,31.7,32.78
1653402811474,-1.45,0.9,-2.17,0.7,3.73,7.31,-27.18,21.83,34.29
1653402811479,-1.34,0.93,-1.92,0.79,3.74,7.53,-24.8,16.68,35.02
1653402811484,-1.22,0.94,-1.7,0.85,3.7,7.76,-20.11,8.39,36.35
1653402811489,-1.16,0.94,-1.47,0.98,3.66,8.06,-14.48,1.11,37.58
1653402811494,-1.08,0.93,-1.27,1.03,3.65,8.15,-10.91,-2.85,38.31
1653402811498,-1.01,0.91,-1.07,1.07,3.65,8.29,-6.18,-7.19,39.54
1653402811503,-0.96,0.91,-0.91,1.13,3.63,8.36,-1.45,-10.83,40.55
1653402811509,-0.93,0.9,-0.81,1.13,3.63,8.37,2.5,-13.49,42.23
1653402811513,-0.93,0.92,-0.75,1.17,3.7,8.48,5.48,-15.38,43.74
1653402811518,-0.92,0.95,-0.69,1.15,3.79,8.65,7.82,-16.85,45.42
1653402811523,-0.95,1.03,-0.55,1.13,3.85,8.82,9.36,-17.9,47.34
1653402811528,-0.99,1.1,-0.37,1.21,3.91,9.01,10.31,-18.53,49.34
1653402811533,-0.98,1.16,-0.18,1.28,3.92,9.15,11.15,-18.42,51.23
1653402811537,-0.91,1.19,0.01,1.44,3.91,9.42,12.06,-17.65,52.73
1653402811542,-0.82,1.18,0.23,1.59,3.91,9.62,12.86,-16.04,54.03
1653402811546,-0.7,1.17,0.44,1.69,3.86,9.79,14.05,-13.8,54.69
1653402811551,-0.57,1.13,0.67,1.9,3.81,10.11,15.56,-11,54.97
1653402811556,-0.42,1.08,0.92,2.04,3.78,10.36,17.62,-8.1,54.76
1653402811561,-0.3,1.04,1.18,2.09,3.75,10.51,19.79,-4.88,54.27
1653402811566,-0.21,1,1.4,2.14,3.78,10.73,21.86,-1.27,53.54
1653402811570,-0.17,1.01,1.59,2.11,3.78,10.91,23.61,2.44,52.56
1653402811575,-0.19,1,1.76,2.07,3.81,11.08,24.9,5.87,52.03
1653402811580,-0.24,1.02,1.98,2.04,3.89,11.35,25.46,8.14,51.44
1653402811585,-0.27,1.08,2.24,2.04,3.9,11.61,26.09,11.5,51.02
1653402811590,-0.29,1.1,2.46,2.06,3.9,11.75,26.51,14.23,50.98
1653402811595,-0.27,1.08,2.63,2.05,3.86,11.85,26.9,17.14,50.98
1653402811600,-0.27,1.05,2.76,2.11,3.81,12.06,27.32,20.15,51.09
1653402811604,-0.23,0.98,2.92,2.17,3.71,12.27,27.6,22.98,51.19
1653402811609,-0.17,0.89,3.12,2.24,3.64,12.48,27.63,25.57,51.26
1653402811614,-0.1,0.8,3.32,2.28,3.59,12.63,27.81,27.43,51.26
1653402811619,-0.02,0.72,3.52,2.38,3.53,12.91,27.95,29.63,51.23
1653402811624,0.06,0.65,3.74,2.47,3.51,13.08,28.02,32.15,51.51
1653402811628,0.16,0.62,3.93,2.5,3.49,13.21,28.09,34.22,51.65
1653402811633,0.23,0.58,4.07,2.54,3.5,13.27,28.26,36.77,51.82
1653402811637,0.3,0.57,4.15,2.6,3.53,13.32,28.33,39.54,51.93
1653402811642,0.36,0.58,4.19,2.61,3.54,13.31,28.4,42.44,51.61
1653402811647,0.42,0.59,4.2,2.62,3.59,13.27,28.61,45.73,51.23
1653402811652,0.44,0.61,4.17,2.59,3.61,13.21,28.58,49.06,50.35
1653402811657,0.45,0.62,4.09,2.59,3.59,13.11,28.75,51.96,49.13
1653402811662,0.48,0.61,4.01,2.59,3.56,13.01,28.68,54.55,47.9
1653402811666,0.5,0.56,3.91,2.56,3.55,12.94,28.19,56.62,46.36
1653402811671,0.51,0.53,3.8,2.48,3.55,12.74,27.53,58.23,44.61
1653402811677,0.49,0.51,3.65,2.4,3.56,12.59,26.2,58.96,42.97
1653402811681,0.45,0.5,3.48,2.32,3.6,12.48,24.1,59.1,41.25
1653402811685,0.38,0.53,3.32,2.2,3.64,12.36,21.09,57.7,40.06
1653402811691,0.31,0.56,3.2,2.12,3.71,12.3,18.43,55.71,39.33
1653402811695,0.25,0.61,3.12,1.97,3.78,12.29,13.21,50.91,38.42
1653402811700,0.17,0.67,3.09,1.86,3.85,12.35,8.84,45.98,37.72
1653402811706,0.05,0.75,3.11,1.78,3.9,12.45,4.6,40.34,37.33
1653402811710,-0.02,0.81,3.19,1.77,3.88,12.54,1.17,34.57,36.49
1653402811714,-0.03,0.82,3.27,1.76,3.81,12.59,-1.24,29.81,35.72
1653402811720,-0.03,0.76,3.35,1.76,3.69,12.64,-2.47,25.47,34.71
1653402811725,-0.03,0.65,3.39,1.75,3.52,12.72,-2.4,22.07,33.83
1653402811729,-0.04,0.53,3.44,1.75,3.38,12.82,-1.31,19.62,32.89
1653402811734,-0.03,0.39,3.52,1.72,3.28,12.84,1,16.54,31.49
1653402811739,-0.04,0.25,3.57,1.73,3.12,12.82,5.48,13.99,29.91
1653402811743,-0.04,0.09,3.55,1.71,2.95,12.79,9.82,12.17,28.44
1653402811748,-0.06,-0.05,3.53,1.74,2.83,12.72,13.32,11.05,27.64
1653402811753,-0.03,-0.21,3.46,1.7,2.68,12.58,19.72,10.1,26.52
1653402811758,-0.03,-0.34,3.36,1.68,2.59,12.41,24.52,10.07,25.5
1653402811763,-0.07,-0.48,3.19,1.65,2.48,12.24,28.26,10.21,25.05
1653402811768,-0.09,-0.6,3.03,1.64,2.39,12.07,33.97,10.91,24.21
1653402811772,-0.11,-0.7,2.87,1.57,2.35,11.87,38.27,11.22,23.79
1653402811777,-0.16,-0.81,2.68,1.55,2.32,11.7,42.05,11.47,23.26
1653402811782,-0.21,-0.87,2.47,1.5,2.26,11.37,45.24,11.64,22.74
1653402811787,-0.25,-0.95,2.23,1.48,2.23,11.15,47.13,11.61,22.35
1653402811792,-0.26,-1.03,1.96,1.49,2.17,10.8,49.4,11.47,21.2
1653402811797,-0.26,-1.12,1.68,1.54,2.13,10.53,50.14,10.56,20.01
1653402811802,-0.22,-1.19,1.42,1.6,2.1,10.27,49.58,9.23,18.64
1653402811806,-0.16,-1.25,1.16,1.62,2.13,9.99,47.97,7.58,17.03
1653402811811,-0.12,-1.27,0.9,1.63,2.15,9.71,45.45,6.04,15.25
1653402811816,-0.11,-1.28,0.63,1.63,2.19,9.46,42.19,4.61,12.97
1653402811821,-0.11,-1.28,0.38,1.62,2.2,9.29,38.45,3.14,10.77
1653402811825,-0.12,-1.27,0.16,1.56,2.22,9.09,34.46,1.63,8.11
1653402811830,-0.16,-1.28,-0.01,1.51,2.21,8.95,31.45,0.65,6.15
1653402811834,-0.21,-1.3,-0.14,1.46,2.19,8.84,26.9,-0.92,2.93
1653402811839,-0.26,-1.34,-0.26,1.42,2.17,8.76,24.52,-1.62,1.11
1653402811844,-0.32,-1.38,-0.35,1.38,2.14,8.71,22.03,-2.22,-1.52
1653402811849,-0.36,-1.43,-0.4,1.34,2.05,8.65,19.86,-2.46,-4.25
1653402811854,-0.39,-1.5,-0.43,1.31,1.97,8.58,19.09,-2.25,-6.38
1653402811859,-0.42,-1.6,-0.49,1.32,1.86,8.54,18.92,-1.73,-8.66
1653402811863,-0.42,-1.7,-0.56,1.34,1.77,8.49,19.34,-0.71,-10.69
1653402811868,-0.4,-1.82,-0.58,1.39,1.68,8.43,20.49,0.65,-12.72
1653402811874,-0.36,-1.93,-0.64,1.43,1.59,8.36,21.79,2.19,-14.4
1653402811878,-0.3,-2.04,-0.68,1.43,1.55,8.19,24.66,5.48,-16.74
1653402811883,-0.27,-2.11,-0.82,1.38,1.49,7.9,27.32,9.44,-18.53
1653402811888,-0.29,-2.19,-1.06,1.2,1.47,7.56,30.26,14.3,-19.89
1653402811893,-0.39,-2.25,-1.36,1.03,1.44,7.25,32.29,17.66,-20.63
1653402811897,-0.56,-2.3,-1.67,0.88,1.45,6.89,34.53,21.86,-21.43
1653402811902,-0.69,-2.33,-2,0.72,1.46,6.46,36.14,25.68,-21.57
1653402811907,-0.82,-2.35,-2.4,0.53,1.49,6.02,36.56,28.41,-21.05
1653402811912,-0.96,-2.35,-2.83,0.37,1.49,5.71,35.86,30.3,-19.72
1653402811917,-1.13,-2.36,-3.24,0.16,1.53,5.19,34.42,31.84,-18.18
1653402811921,-1.29,-2.36,-3.64,0.03,1.61,4.79,32.22,33.45,-16.32
1653402811926,-1.39,-2.32,-4.04,-0.06,1.63,4.51,29.42,35.02,-14.01
1653402811931,-1.48,-2.3,-4.41,-0.23,1.67,4.09,26.09,36.63,-11.18
1653402811936,-1.58,-2.28,-4.75,-0.34,1.68,3.89,22.42,38.28,-8.2
1653402811941,-1.68,-2.27,-5.03,-0.5,1.74,3.64,18.46,39.5,-5.37
1653402811946,-1.78,-2.25,-5.23,-0.61,1.82,3.62,14.72,40.45,-2.01
1653402811951,-1.89,-2.17,-5.31,-0.82,1.94,3.68,11.71,40.69,0.16
1653402811955,-2.04,-2.07,-5.29,-0.87,2.03,3.89,6.91,39.33,4.29
1653402811960,-2.1,-1.98,-5.12,-0.82,2.13,4.24,3.13,35.86,7.44
1653402811965,-2.06,-1.87,-4.82,-0.68,2.18,4.63,-0.3,30.61,10.91
1653402811970,-1.93,-1.8,-4.44,-0.56,2.21,4.88,-3.41,24.14,14.79
1653402811974,-1.77,-1.75,-4.08,-0.44,2.21,5.26,-6.6,17.49,18.71
1653402811979,-1.67,-1.74,-3.78,-0.35,2.19,5.52,-9.65,10.52,22.46
1653402811984,-1.56,-1.74,-3.44,-0.22,2.18,5.9,-12.59,3.35,26.17
1653402811988,-1.43,-1.74,-3.07,-0.04,2.19,6.45,-15.21,-4.04,30.05
1653402811993,-1.3,-1.72,-2.64,0.1,2.27,6.99,-16.68,-9.22,32.64
1653402811998,-1.18,-1.64,-2.14,0.29,2.36,7.62,-17.77,-17.34,36.88
1653402812003,-1.05,-1.54,-1.54,0.78,2.47,8.71,-17.38,-21.78,38.91
1653402812008,-0.84,-1.43,-0.9,0.92,2.48,8.96,-16.86,-22.97,39.47
1653402812012,-0.59,-1.36,-0.29,1.15,2.48,9.32,-9.19,-29.45,42.65
1653402812017,-0.32,-1.33,0.22,1.43,2.46,9.79,-2.82,-30.26,43.07
1653402812023,-0.08,-1.35,0.68,1.63,2.39,10.21,2.61,-30.15,43
1653402812027,0.12,-1.39,1.14,1.78,2.34,10.58,12.44,-29.59,42.23
1653402812032,0.26,-1.47,1.54,1.85,2.26,10.88,18.22,-29.24,41.46
1653402812037,0.32,-1.53,1.87,1.88,2.26,11.1,27.07,-28.54,39.85
1653402812042,0.34,-1.59,2.13,1.89,2.27,11.21,32.46,-28.16,38.73
1653402812047,0.31,-1.59,2.29,1.87,2.31,11.26,36.28,-27.56,37.65
1653402812051,0.28,-1.6,2.38,1.86,2.35,11.26,37.85,-26.89,37.09
1653402812056,0.22,-1.57,2.41,1.91,2.39,11.25,38.2,-25.74,36.18
1653402812061,0.22,-1.55,2.42,1.99,2.4,11.25,36.21,-24.48,35.86
1653402812066,0.29,-1.55,2.41,2.25,2.4,11.17,32.71,-22.76,35.34
1653402812070,0.44,-1.56,2.37,2.5,2.34,11.15,27.95,-20.63,34.67
1653402812075,0.66,-1.62,2.35,2.75,2.27,11.12,22,-18.39,33.52
1653402812080,0.87,-1.68,2.32,2.99,2.19,11.14,15.45,-15.9,32.12
1653402812085,1.11,-1.76,2.33,3.23,2.13,11.18,8.49,-13.24,29.84
1653402812089,1.32,-1.82,2.36,3.46,2.09,11.23,1.42,-10.34,27.04
1653402812094,1.55,-1.86,2.4,3.63,2.06,11.27,-5.16,-7.26,23.47
1653402812100,1.75,-1.89,2.46,3.87,1.98,11.3,-11.47,-3.62,19.52
1653402812104,1.95,-1.94,2.48,4.01,1.92,11.3,-15.81,-0.64,16.37
1653402812109,2.11,-1.96,2.47,4.16,1.87,11.26,-20.92,3.98,11.75
1653402812114,2.25,-2.01,2.44,4.26,1.78,11.25,-26.1,10.1,6.01
1653402812118,2.37,-2.06,2.4,4.3,1.68,11.23,-29.88,14.44,1.28
1653402812123,2.45,-2.14,2.36,4.3,1.57,11.2,-33.2,18.57,-3.06
1653402812128,2.47,-2.21,2.32,4.26,1.53,11.17,-36.07,22.39,-6.7
1653402812133,2.47,-2.26,2.27,4.2,1.48,11.09,-38.35,25.82,-9.99
1653402812138,2.44,-2.28,2.19,4.14,1.47,11.08,-39.92,28.02,-11.77
1653402812142,2.39,-2.26,2.13,3.99,1.52,11.01,-41.81,30.37,-14.68
1653402812147,2.3,-2.21,2.05,3.85,1.59,11,-43.11,31.21,-16.43
1653402812152,2.19,-2.1,2.02,3.67,1.66,11,-43.95,30.61,-18.28
1653402812157,2.05,-1.99,2,3.5,1.73,10.92,-44.72,29.14,-19.96
1653402812162,1.9,-1.89,1.92,3.3,1.77,10.87,-45.56,26.83,-21.96
1653402812167,1.73,-1.81,1.84,3.13,1.8,10.78,-46.22,24,-24.13
1653402812172,1.57,-1.73,1.75,3.02,1.82,10.76,-47.38,20.18,-26.02
1653402812176,1.44,-1.67,1.68,2.86,1.85,10.74,-48.46,15.21,-27.73
1653402812181,1.32,-1.61,1.64,2.76,1.83,10.73,-49.51,10.66,-28.99
1653402812186,1.21,-1.58,1.62,2.63,1.9,10.72,-51.16,2.72,-30.85
1653402812191,1.09,-1.51,1.59,2.57,1.86,10.7,-52.66,-4.35,-32.04
1653402812196,1.03,-1.47,1.54,2.54,1.88,10.7,-54.1,-11.28,-33.23
1653402812200,0.98,-1.43,1.53,2.55,1.84,10.72,-55.6,-18.18,-34.17
1653402812205,0.97,-1.4,1.53,2.57,1.81,10.77,-56.9,-24.86,-34.98
1653402812210,0.98,-1.4,1.55,2.61,1.81,10.83,-58.23,-30.96,-35.75
1653402812215,0.99,-1.36,1.59,2.62,1.77,10.89,-58.93,-36.28,-36.52
1653402812220,1,-1.36,1.65,2.62,1.75,10.95,-59.42,-40.79,-37.25
1653402812224,0.96,-1.34,1.69,2.57,1.74,11.06,-59.21,-45.38,-38.41
1653402812229,0.92,-1.31,1.76,2.53,1.73,11.09,-59.31,-46.78,-39.21
1653402812234,0.84,-1.28,1.83,2.57,1.68,11.12,-58.12,-48.95,-40.86
1653402812239,0.82,-1.27,1.86,2.57,1.62,11.06,-56.72,-49.02,-42.19
1653402812244,0.8,-1.29,1.81,2.56,1.58,11.02,-55.39,-47.83,-43.41
1653402812248,0.77,-1.31,1.75,2.53,1.53,10.9,-53.26,-45.48,-44.46
1653402812253,0.73,-1.31,1.65,2.44,1.5,10.76,-50.11,-41.21,-45.65
1653402812258,0.64,-1.32,1.52,2.36,1.49,10.6,-47.27,-36.84,-46.04
1653402812262,0.55,-1.31,1.36,2.26,1.49,10.38,-44.47,-31.83,-45.93
1653402812267,0.43,-1.28,1.14,2.16,1.5,10.1,-41.5,-26.58,-45.44
1653402812272,0.34,-1.23,0.92,2.1,1.5,9.96,-38.66,-21.47,-44.39
1653402812277,0.24,-1.22,0.67,1.97,1.54,9.65,-36.6,-16.39,-43.27
