time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397214741,105.14,25.75,-0.75,x
1653397214746,105.14,25.74,-0.75,x
1653397214750,105.14,25.73,-0.75,x
1653397214757,105.14,25.72,-0.75,x
1653397214760,105.14,25.71,-0.75,x
1653397214765,105.15,25.7,-0.76,x
1653397214769,105.15,25.69,-0.76,x
1653397214773,105.14,25.69,-0.76,x
1653397214779,105.14,25.68,-0.76,x
1653397214784,105.13,25.68,-0.75,x
1653397214789,105.13,25.68,-0.75,x
1653397214793,105.12,25.68,-0.74,x
1653397214798,105.11,25.68,-0.73,x
1653397214804,105.11,25.68,-0.73,x
1653397214808,105.1,25.68,-0.72,x
1653397214813,105.09,25.68,-0.71,x
1653397214832,105.08,25.68,-0.7,x
1653397214833,105.08,25.67,-0.69,x
1653397214833,105.07,25.67,-0.68,x
1653397214835,105.06,25.66,-0.67,x
1653397214843,105.05,25.64,-0.65,x
1653397214843,105.06,25.65,-0.66,x
1653397214854,105.04,25.62,-0.65,x
1653397214856,105.03,25.61,-0.64,x
1653397214859,105.03,25.59,-0.62,x
1653397214862,105.02,25.58,-0.61,x
1653397214870,105.02,25.56,-0.6,x
1653397214871,105.01,25.55,-0.59,x
1653397214876,105.01,25.53,-0.58,x
1653397214879,105.01,25.52,-0.57,x
1653397214887,105,25.51,-0.56,x
1653397214889,105,25.5,-0.55,x
1653397214894,105,25.49,-0.54,x
1653397214898,105,25.48,-0.53,x
1653397214903,104.99,25.48,-0.52,x
1653397214908,104.99,25.48,-0.51,x
1653397214913,104.99,25.47,-0.5,x
1653397214920,104.99,25.47,-0.49,x
1653397214925,104.99,25.46,-0.49,x
1653397214933,104.99,25.46,-0.49,x
1653397214934,104.99,25.45,-0.48,x
1653397214939,104.99,25.45,-0.48,x
1653397214946,104.99,25.44,-0.48,x
1653397214947,105,25.44,-0.48,x
1653397214952,105,25.43,-0.49,x
1653397214957,105,25.43,-0.49,x
1653397214961,105,25.42,-0.49,x
1653397214966,105.01,25.42,-0.49,x
1653397214971,105.01,25.41,-0.49,x
1653397214977,105.01,25.41,-0.49,x
1653397214982,105,25.4,-0.49,x
1653397214989,105,25.4,-0.49,x
1653397214990,105,25.4,-0.49,x
1653397214995,105,25.39,-0.49,x
1653397215000,104.99,25.39,-0.48,x
1653397215005,104.99,25.39,-0.48,x
1653397215009,104.99,25.39,-0.47,x
1653397215015,104.99,25.39,-0.47,x
1653397215019,104.99,25.39,-0.47,x
1653397215024,104.99,25.4,-0.47,x
1653397215029,104.99,25.4,-0.47,x
1653397215033,104.99,25.4,-0.47,x
1653397215038,104.99,25.4,-0.47,x
1653397215044,104.99,25.4,-0.48,x
1653397215048,104.99,25.4,-0.48,x
1653397215054,104.99,25.4,-0.48,x
1653397215057,104.98,25.4,-0.48,x
1653397215067,104.98,25.4,-0.48,x
1653397215068,104.98,25.4,-0.49,x
1653397215073,104.98,25.4,-0.49,x
1653397215083,104.98,25.4,-0.49,x
1653397215084,104.98,25.4,-0.49,x
1653397215096,104.97,25.4,-0.48,x
1653397215096,104.97,25.4,-0.49,x
1653397215098,104.97,25.4,-0.48,x
1653397215105,104.97,25.4,-0.48,x
1653397215107,104.97,25.41,-0.48,x
1653397215113,104.97,25.41,-0.47,x
1653397215117,104.97,25.41,-0.47,x
1653397215126,104.97,25.41,-0.47,x
1653397215126,104.97,25.41,-0.47,x
1653397215134,104.97,25.41,-0.47,x
1653397215135,104.97,25.41,-0.47,x
1653397215138,104.97,25.41,-0.47,x
1653397215144,104.97,25.41,-0.47,x
1653397215148,104.97,25.41,-0.47,x
1653397215153,104.97,25.4,-0.47,x
1653397215159,104.97,25.4,-0.47,x
1653397215164,104.97,25.4,-0.47,x
1653397215168,104.97,25.4,-0.48,x
1653397215173,104.97,25.39,-0.48,x
1653397215177,104.97,25.39,-0.48,x
1653397215185,104.97,25.38,-0.48,x
1653397215189,104.97,25.38,-0.49,x
1653397215194,104.98,25.37,-0.49,x
1653397215198,104.98,25.37,-0.49,x
1653397215203,104.98,25.37,-0.5,x
1653397215205,104.99,25.36,-0.51,x
1653397215211,104.99,25.36,-0.51,x
1653397215218,105,25.36,-0.52,x
1653397215221,105.01,25.36,-0.53,x
1653397215228,105.02,25.35,-0.54,x
1653397215230,105.02,25.35,-0.55,x
1653397215242,105.03,25.35,-0.56,x
1653397215244,105.04,25.35,-0.57,x
1653397215247,105.04,25.34,-0.58,x
1653397215250,105.04,25.34,-0.59,x
1653397215256,105.05,25.33,-0.59,x
1653397215260,105.05,25.33,-0.6,x
1653397215265,105.05,25.32,-0.6,x
1653397215268,105.05,25.31,-0.61,x
1653397215274,105.05,25.31,-0.61,x
1653397215279,105.05,25.3,-0.62,x
1653397215284,105.05,25.29,-0.62,x
1653397215288,105.05,25.29,-0.62,x
1653397215295,105.05,25.28,-0.62,x
1653397215299,105.05,25.28,-0.62,x
1653397215303,105.05,25.28,-0.63,x
1653397215309,105.06,25.27,-0.63,x
1653397215313,105.06,25.27,-0.63,x
1653397215317,105.06,25.26,-0.63,x
1653397215322,105.07,25.26,-0.63,x
1653397215327,105.07,25.25,-0.63,x
1653397215331,105.08,25.25,-0.63,x
1653397215336,105.09,25.25,-0.63,x
1653397215341,105.09,25.24,-0.64,x
1653397215347,105.1,25.25,-0.64,x
1653397215351,105.1,25.25,-0.64,x
1653397215365,105.11,25.25,-0.64,x
1653397215366,105.12,25.25,-0.64,x
1653397215369,105.12,25.26,-0.64,x
1653397215375,105.13,25.26,-0.64,x
1653397215376,105.13,25.27,-0.64,x
1653397215381,105.14,25.28,-0.65,x
1653397215392,105.14,25.3,-0.65,x
1653397215396,105.15,25.31,-0.65,x
1653397215397,105.16,25.33,-0.66,x
1653397215405,105.17,25.35,-0.66,x
1653397215407,105.17,25.37,-0.67,x
1653397215409,105.17,25.39,-0.67,x
1653397215413,105.18,25.41,-0.68,x
1653397215420,105.18,25.43,-0.68,x
1653397215427,105.18,25.45,-0.68,x
1653397215429,105.18,25.47,-0.69,x
1653397215433,105.18,25.48,-0.69,x
1653397215440,105.18,25.49,-0.7,x
1653397215442,105.19,25.5,-0.7,x
1653397215446,105.19,25.5,-0.71,x
1653397215451,105.19,25.5,-0.71,x
1653397215457,105.2,25.49,-0.72,x
1653397215462,105.2,25.49,-0.72,x
1653397215467,105.2,25.48,-0.72,x
1653397215471,105.2,25.47,-0.71,x
1653397215477,105.2,25.47,-0.7,x
1653397215481,105.19,25.46,-0.69,x
1653397215485,105.19,25.46,-0.68,x
1653397215491,105.18,25.46,-0.67,x
1653397215495,105.18,25.46,-0.65,x
1653397215500,105.19,25.46,-0.64,x
1653397215506,105.19,25.45,-0.63,x
1653397215510,105.2,25.45,-0.61,x
1653397215515,105.2,25.45,-0.6,x
1653397215518,105.21,25.45,-0.6,x
1653397215524,105.22,25.44,-0.59,x
1653397215528,105.23,25.45,-0.58,x
1653397215535,105.24,25.45,-0.57,x
1653397215539,105.25,25.46,-0.56,x
1653397215543,105.26,25.47,-0.55,x
1653397215547,105.27,25.48,-0.54,x
1653397215555,105.28,25.49,-0.54,x
1653397215559,105.29,25.5,-0.53,x
1653397215564,105.3,25.52,-0.52,x
1653397215568,105.32,25.53,-0.51,x
1653397215573,105.34,25.55,-0.51,x
1653397215578,105.35,25.56,-0.51,x
1653397215581,105.37,25.57,-0.51,x
1653397215586,105.39,25.58,-0.51,x
1653397215591,105.41,25.59,-0.52,x
1653397215596,105.43,25.59,-0.53,x
1653397215601,105.45,25.6,-0.54,x
1653397215605,105.47,25.6,-0.55,x
1653397215610,105.5,25.6,-0.56,x
1653397215617,105.52,25.6,-0.57,x
1653397215630,105.54,25.6,-0.59,x
1653397215631,105.56,25.6,-0.6,x
1653397215632,105.58,25.59,-0.62,x
1653397215638,105.6,25.59,-0.63,x
1653397215644,105.62,25.58,-0.65,x
1653397215647,105.64,25.58,-0.67,x
1653397215655,105.66,25.57,-0.69,x
1653397215658,105.67,25.57,-0.7,x
1653397215660,105.69,25.56,-0.72,x
1653397215666,105.71,25.56,-0.74,x
1653397215672,105.72,25.56,-0.75,x
1653397215675,105.73,25.56,-0.77,x
1653397215677,105.74,25.56,-0.78,x
1653397215683,105.75,25.56,-0.79,x
1653397215686,105.75,25.56,-0.8,x
1653397215693,105.75,25.56,-0.81,x
1653397215699,105.75,25.56,-0.82,x
1653397215703,105.75,25.56,-0.82,x
1653397215707,105.75,25.56,-0.83,x
1653397215710,105.74,25.56,-0.83,x
1653397215716,105.73,25.55,-0.84,x
1653397215722,105.73,25.55,-0.84,x
1653397215728,105.71,25.55,-0.83,x
1653397215731,105.7,25.54,-0.83,x
1653397215737,105.69,25.54,-0.82,x
1653397215741,105.67,25.54,-0.81,x
1653397215746,105.65,25.53,-0.8,x
1653397215756,105.64,25.53,-0.79,x
1653397215759,105.62,25.53,-0.78,x
1653397215760,105.61,25.53,-0.76,x
1653397215764,105.59,25.53,-0.75,x
1653397215769,105.58,25.53,-0.74,x
1653397215774,105.57,25.53,-0.72,x
1653397215778,105.56,25.52,-0.71,x
1653397215783,105.55,25.53,-0.7,x
1653397215787,105.55,25.53,-0.69,x
1653397215793,105.54,25.53,-0.68,x
1653397215799,105.54,25.53,-0.68,x
1653397215805,105.54,25.53,-0.67,x
1653397215809,105.53,25.53,-0.66,x
1653397215814,105.53,25.53,-0.65,x
1653397215818,105.53,25.54,-0.65,x
1653397215822,105.52,25.54,-0.64,x
1653397215827,105.52,25.54,-0.63,x
1653397215831,105.52,25.54,-0.63,x
1653397215837,105.52,25.54,-0.62,x
1653397215841,105.53,25.55,-0.61,x
1653397215845,105.53,25.55,-0.61,x
1653397215850,105.53,25.56,-0.6,x
1653397215856,105.53,25.56,-0.59,x
1653397215861,105.53,25.57,-0.59,x
1653397215865,105.53,25.58,-0.58,x
1653397215870,105.53,25.59,-0.57,x
1653397215875,105.53,25.6,-0.56,x
1653397215879,105.54,25.6,-0.56,x
1653397215884,105.54,25.61,-0.55,x
1653397215897,105.54,25.62,-0.54,x
1653397215898,105.54,25.62,-0.54,x
1653397215901,105.54,25.62,-0.53,x
1653397215911,105.55,25.63,-0.53,x
1653397215915,105.55,25.63,-0.52,x
1653397215919,105.56,25.64,-0.52,x
1653397215919,105.56,25.63,-0.52,x
1653397215927,105.57,25.64,-0.52,x
1653397215929,105.57,25.64,-0.52,x
1653397215934,105.58,25.64,-0.51,x
1653397215937,105.59,25.64,-0.52,x
1653397215943,105.59,25.64,-0.52,x
1653397215946,105.6,25.64,-0.52,x
1653397215951,105.61,25.64,-0.52,x
1653397215956,105.61,25.64,-0.53,x
1653397215961,105.62,25.64,-0.53,x
1653397215965,105.63,25.64,-0.53,x
1653397215970,105.63,25.64,-0.53,x
1653397215975,105.64,25.64,-0.54,x
1653397215981,105.65,25.64,-0.54,x
1653397215989,105.65,25.64,-0.54,x
1653397215990,105.65,25.64,-0.55,x
1653397215994,105.65,25.63,-0.55,x
1653397215999,105.66,25.63,-0.56,x
1653397216005,105.66,25.63,-0.56,x
1653397216008,105.66,25.63,-0.56,x
1653397216013,105.66,25.63,-0.56,x
1653397216019,105.66,25.63,-0.57,x
1653397216023,105.67,25.63,-0.57,x
1653397216028,105.67,25.62,-0.57,x
1653397216036,105.68,25.62,-0.58,x
1653397216041,105.68,25.62,-0.58,x
1653397216044,105.69,25.62,-0.59,x
1653397216047,105.69,25.61,-0.59,x
1653397216054,105.69,25.61,-0.6,x
1653397216057,105.7,25.61,-0.6,x
1653397216062,105.7,25.61,-0.61,x
1653397216067,105.71,25.6,-0.61,x
1653397216072,105.71,25.6,-0.62,x
1653397216077,105.71,25.6,-0.63,x
1653397216081,105.71,25.6,-0.63,x
1653397216087,105.72,25.6,-0.63,x
1653397216093,105.72,25.59,-0.63,x
1653397216096,105.72,25.59,-0.64,x
1653397216100,105.71,25.58,-0.63,x
1653397216106,105.71,25.58,-0.63,x
1653397216110,105.71,25.57,-0.63,x
1653397216114,105.71,25.56,-0.63,x
1653397216119,105.71,25.55,-0.63,x
1653397216125,105.71,25.54,-0.63,x
1653397216129,105.71,25.53,-0.63,x
1653397216134,105.71,25.52,-0.63,x
1653397216143,105.72,25.52,-0.63,x
1653397216148,105.72,25.51,-0.63,x
1653397216150,105.72,25.5,-0.63,x
1653397216154,105.72,25.49,-0.63,x
1653397216167,105.72,25.48,-0.63,x
1653397216168,105.72,25.47,-0.63,x
1653397216170,105.72,25.46,-0.63,x
1653397216175,105.72,25.46,-0.63,x
1653397216181,105.72,25.46,-0.63,x
1653397216184,105.72,25.45,-0.63,x
1653397216196,105.72,25.45,-0.63,x
1653397216197,105.72,25.45,-0.63,x
1653397216198,105.72,25.45,-0.63,x
1653397216202,105.72,25.45,-0.63,x
1653397216209,105.72,25.46,-0.63,x
1653397216216,105.72,25.46,-0.63,x
1653397216218,105.72,25.46,-0.64,x
1653397216224,105.72,25.46,-0.64,x
1653397216226,105.73,25.46,-0.64,x
1653397216230,105.73,25.46,-0.64,x
1653397216236,105.73,25.46,-0.64,x
1653397216240,105.73,25.46,-0.65,x
1653397216244,105.72,25.46,-0.65,x
1653397216249,105.72,25.46,-0.65,x
1653397216253,105.71,25.46,-0.65,x
1653397216258,105.71,25.46,-0.65,x
1653397216264,105.7,25.47,-0.65,x
1653397216268,105.69,25.47,-0.65,x
1653397216273,105.68,25.47,-0.64,x
1653397216278,105.68,25.47,-0.64,x
1653397216283,105.68,25.47,-0.64,x
1653397216288,105.67,25.46,-0.63,x
1653397216292,105.67,25.45,-0.63,x
1653397216297,105.67,25.44,-0.62,x
1653397216306,105.66,25.43,-0.61,x
1653397216308,105.66,25.43,-0.6,x
1653397216314,105.65,25.42,-0.59,x
1653397216318,105.64,25.41,-0.58,x
1653397216321,105.64,25.4,-0.56,x
1653397216326,105.63,25.4,-0.55,x
1653397216331,105.62,25.4,-0.53,x
1653397216336,105.62,25.4,-0.52,x
1653397216340,105.63,25.39,-0.52,x
1653397216345,105.63,25.39,-0.51,x
1653397216352,105.64,25.39,-0.51,x
1653397216355,105.65,25.39,-0.51,x
1653397216359,105.66,25.4,-0.52,x
1653397216364,105.67,25.4,-0.53,x
1653397216369,105.69,25.4,-0.54,x
1653397216375,105.7,25.41,-0.55,x
1653397216379,105.71,25.42,-0.56,x
1653397216384,105.72,25.43,-0.57,x
1653397216389,105.73,25.44,-0.59,x
1653397216393,105.74,25.45,-0.6,x
1653397216400,105.75,25.46,-0.61,x
1653397216403,105.75,25.47,-0.62,x
1653397216408,105.76,25.48,-0.64,x
1653397216416,105.77,25.49,-0.65,x
1653397216420,105.77,25.49,-0.67,x
1653397216434,105.78,25.5,-0.69,x
1653397216435,105.78,25.51,-0.71,x
1653397216437,105.79,25.51,-0.73,x
1653397216440,105.79,25.51,-0.75,x
1653397216445,105.79,25.52,-0.77,x
1653397216449,105.79,25.52,-0.79,x
1653397216452,105.79,25.52,-0.8,x
1653397216456,105.79,25.53,-0.82,x
1653397216463,105.78,25.53,-0.83,x
1653397216468,105.78,25.54,-0.84,x
1653397216470,105.77,25.54,-0.85,x
1653397216474,105.75,25.55,-0.86,x
1653397216479,105.74,25.55,-0.86,x
1653397216485,105.72,25.56,-0.85,x
1653397216490,105.7,25.57,-0.85,x
1653397216494,105.68,25.58,-0.84,x
1653397216499,105.66,25.59,-0.83,x
1653397216504,105.64,25.6,-0.82,x
1653397216509,105.62,25.61,-0.81,x
1653397216515,105.6,25.62,-0.79,x
1653397216518,105.58,25.62,-0.78,x
1653397216524,105.55,25.63,-0.76,x
1653397216528,105.53,25.63,-0.74,x
1653397216533,105.51,25.64,-0.72,x
1653397216538,105.49,25.64,-0.7,x
1653397216543,105.47,25.63,-0.68,x
1653397216548,105.45,25.63,-0.66,x
1653397216553,105.44,25.63,-0.65,x
1653397216558,105.42,25.62,-0.63,x
1653397216562,105.41,25.62,-0.61,x
1653397216567,105.4,25.61,-0.59,x
1653397216571,105.39,25.61,-0.58,x
1653397216577,105.39,25.61,-0.56,x
1653397216580,105.38,25.61,-0.54,x
1653397216586,105.37,25.61,-0.52,x
1653397216590,105.37,25.62,-0.5,x
1653397216595,105.37,25.62,-0.48,x
1653397216600,105.37,25.63,-0.46,x
1653397216605,105.38,25.64,-0.45,x
1653397216609,105.38,25.65,-0.43,x
1653397216615,105.39,25.66,-0.42,x
1653397216621,105.4,25.67,-0.41,x
1653397216625,105.41,25.68,-0.4,x
1653397216628,105.43,25.69,-0.39,x
1653397216634,105.45,25.7,-0.39,x
1653397216639,105.46,25.7,-0.39,x
1653397216644,105.48,25.71,-0.39,x
1653397216648,105.5,25.71,-0.39,x
1653397216653,105.52,25.72,-0.39,x
1653397216657,105.53,25.72,-0.39,x
1653397216664,105.54,25.72,-0.39,x
1653397216667,105.56,25.72,-0.39,x
1653397216674,105.57,25.72,-0.39,x
1653397216677,105.58,25.72,-0.39,x
1653397216682,105.59,25.72,-0.39,x
1653397216687,105.59,25.72,-0.39,x
1653397216699,105.6,25.72,-0.38,x
1653397216701,105.61,25.72,-0.38,x
1653397216703,105.62,25.72,-0.38,x
1653397216708,105.63,25.71,-0.37,x
1653397216715,105.63,25.71,-0.37,x
1653397216718,105.64,25.71,-0.38,x
1653397216723,105.65,25.71,-0.38,x
1653397216730,105.67,25.71,-0.39,x
1653397216733,105.67,25.71,-0.4,x
1653397216740,105.68,25.7,-0.41,x
1653397216743,105.69,25.7,-0.41,x
1653397216744,105.7,25.69,-0.42,x
1653397216750,105.7,25.68,-0.43,x
1653397216754,105.71,25.68,-0.44,x
1653397216759,105.72,25.67,-0.45,x
1653397216763,105.72,25.66,-0.46,x
1653397216767,105.73,25.65,-0.47,x
1653397216773,105.73,25.65,-0.48,x
1653397216778,105.74,25.64,-0.48,x
1653397216786,105.74,25.63,-0.49,x
1653397216789,105.74,25.63,-0.5,x
1653397216794,105.75,25.62,-0.51,x
1653397216797,105.75,25.62,-0.52,x
1653397216803,105.75,25.62,-0.53,x
1653397216810,105.75,25.61,-0.54,x
1653397216812,105.75,25.6,-0.55,x
1653397216817,105.75,25.59,-0.55,x
1653397216821,105.75,25.59,-0.56,x
1653397216830,105.75,25.58,-0.57,x
1653397216833,105.74,25.57,-0.57,x
1653397216837,105.74,25.56,-0.57,x
1653397216841,105.73,25.55,-0.57,x
1653397216846,105.73,25.54,-0.57,x
1653397216850,105.72,25.53,-0.57,x
1653397216855,105.71,25.52,-0.57,x
1653397216860,105.7,25.52,-0.56,x
1653397216864,105.7,25.51,-0.56,x
1653397216869,105.69,25.51,-0.55,x
1653397216874,105.68,25.51,-0.54,x
1653397216879,105.68,25.5,-0.54,x
1653397216883,105.68,25.5,-0.54,x
1653397216888,105.68,25.5,-0.53,x
1653397216894,105.68,25.5,-0.53,x
1653397216898,105.68,25.51,-0.53,x
1653397216903,105.68,25.5,-0.53,x
1653397216908,105.68,25.5,-0.53,x
1653397216914,105.68,25.5,-0.53,x
1653397216917,105.68,25.5,-0.54,x
1653397216924,105.68,25.49,-0.54,x
1653397216928,105.68,25.49,-0.54,x
1653397216933,105.68,25.49,-0.55,x
1653397216937,105.68,25.48,-0.55,x
1653397216941,105.68,25.48,-0.55,x
1653397216946,105.67,25.48,-0.55,x
1653397216950,105.67,25.48,-0.55,x
1653397216957,105.67,25.48,-0.55,x
1653397216970,105.67,25.48,-0.54,x
1653397216971,105.67,25.47,-0.54,x
1653397216974,105.67,25.48,-0.54,x
1653397216977,105.67,25.48,-0.54,x
1653397216983,105.67,25.48,-0.53,x
1653397216988,105.67,25.48,-0.53,x
1653397216990,105.67,25.48,-0.53,x
1653397216997,105.66,25.48,-0.53,x
1653397217005,105.66,25.49,-0.52,x
1653397217006,105.66,25.49,-0.52,x
1653397217009,105.66,25.49,-0.52,x
1653397217013,105.66,25.5,-0.52,x
1653397217017,105.66,25.5,-0.51,x
1653397217026,105.65,25.5,-0.51,x
1653397217031,105.65,25.5,-0.5,x
1653397217035,105.65,25.5,-0.49,x
1653397217038,105.65,25.51,-0.48,x
1653397217045,105.64,25.51,-0.48,x
1653397217049,105.64,25.51,-0.47,x
1653397217053,105.64,25.51,-0.47,x
1653397217056,105.64,25.51,-0.46,x
1653397217060,105.64,25.51,-0.46,x
1653397217068,105.65,25.51,-0.46,x
1653397217072,105.65,25.51,-0.46,x
1653397217077,105.65,25.52,-0.46,x
1653397217080,105.66,25.52,-0.46,x
1653397217085,105.66,25.53,-0.46,x
1653397217091,105.66,25.53,-0.47,x
1653397217095,105.66,25.54,-0.47,x
1653397217101,105.66,25.55,-0.47,x
1653397217107,105.66,25.56,-0.47,x
1653397217110,105.66,25.57,-0.47,x
1653397217115,105.66,25.57,-0.47,x
1653397217118,105.66,25.57,-0.47,x
1653397217124,105.67,25.57,-0.47,x
1653397217129,105.67,25.57,-0.47,x
1653397217135,105.67,25.57,-0.47,x
1653397217138,105.68,25.57,-0.46,x
1653397217143,105.68,25.57,-0.46,x
1653397217147,105.68,25.58,-0.45,x
1653397217154,105.67,25.58,-0.44,x
1653397217157,105.67,25.59,-0.44,x
1653397217165,105.67,25.59,-0.43,x
1653397217168,105.67,25.6,-0.42,x
1653397217174,105.68,25.6,-0.42,x
1653397217178,105.68,25.61,-0.42,x
1653397217181,105.69,25.61,-0.42,x
1653397217187,105.69,25.6,-0.42,x
1653397217192,105.7,25.6,-0.42,x
1653397217197,105.71,25.6,-0.43,x
1653397217202,105.72,25.6,-0.43,x
1653397217207,105.73,25.6,-0.44,x
1653397217210,105.74,25.61,-0.45,x
1653397217216,105.75,25.61,-0.46,x
1653397217221,105.76,25.62,-0.46,x
1653397217234,105.76,25.63,-0.47,x
1653397217235,105.77,25.64,-0.47,x
1653397217241,105.77,25.65,-0.48,x
1653397217243,105.78,25.66,-0.48,x
1653397217246,105.78,25.67,-0.49,x
1653397217252,105.79,25.67,-0.49,x
1653397217259,105.8,25.68,-0.5,x
1653397217262,105.8,25.68,-0.51,x
1653397217263,105.81,25.69,-0.52,x
1653397217268,105.82,25.69,-0.52,x
1653397217273,105.82,25.69,-0.53,x
1653397217277,105.83,25.69,-0.54,x
1653397217283,105.83,25.68,-0.55,x
1653397217287,105.83,25.68,-0.55,x
1653397217294,105.83,25.68,-0.56,x
1653397217298,105.83,25.67,-0.56,x
1653397217305,105.83,25.67,-0.56,x
1653397217307,105.83,25.66,-0.56,x
1653397217311,105.83,25.66,-0.56,x
1653397217318,105.83,25.66,-0.55,x
1653397217320,105.82,25.66,-0.55,x
1653397217326,105.82,25.65,-0.54,x
1653397217330,105.82,25.65,-0.54,x
1653397217335,105.81,25.65,-0.54,x
1653397217341,105.81,25.65,-0.53,x
1653397217346,105.81,25.64,-0.53,x
1653397217349,105.81,25.64,-0.53,x
1653397217356,105.81,25.64,-0.52,x
1653397217360,105.81,25.63,-0.52,x
1653397217364,105.81,25.63,-0.51,x
1653397217373,105.8,25.62,-0.51,x
1653397217375,105.8,25.62,-0.51,x
1653397217378,105.8,25.61,-0.5,x
1653397217385,105.8,25.61,-0.5,x
1653397217388,105.8,25.6,-0.5,x
1653397217397,105.81,25.6,-0.5,x
1653397217398,105.8,25.6,-0.5,x
1653397217404,105.8,25.59,-0.49,x
1653397217407,105.8,25.59,-0.49,x
1653397217415,105.8,25.6,-0.49,x
1653397217418,105.8,25.6,-0.49,x
1653397217422,105.8,25.6,-0.48,x
1653397217427,105.8,25.6,-0.48,x
1653397217432,105.8,25.61,-0.47,x
1653397217437,105.79,25.61,-0.47,x
1653397217441,105.79,25.61,-0.47,x
1653397217445,105.79,25.61,-0.47,x
1653397217450,105.79,25.61,-0.47,x
1653397217455,105.79,25.61,-0.47,x
1653397217460,105.79,25.61,-0.47,x
1653397217464,105.8,25.6,-0.47,x
1653397217469,105.8,25.6,-0.47,x
1653397217474,105.8,25.6,-0.47,x
1653397217478,105.8,25.6,-0.48,x
1653397217483,105.8,25.59,-0.48,x
1653397217490,105.81,25.59,-0.48,x
1653397217507,105.81,25.59,-0.49,x
1653397217508,105.81,25.59,-0.49,x
1653397217509,105.81,25.59,-0.49,x
1653397217510,105.8,25.58,-0.49,x
1653397217515,105.8,25.58,-0.48,x
1653397217520,105.8,25.58,-0.48,x
1653397217532,105.8,25.58,-0.48,x
1653397217533,105.8,25.58,-0.48,x
1653397217534,105.8,25.58,-0.47,x
1653397217537,105.79,25.58,-0.47,x
1653397217542,105.79,25.58,-0.47,x
1653397217546,105.79,25.58,-0.47,x
1653397217551,105.79,25.58,-0.46,x
1653397217559,105.79,25.59,-0.46,x
1653397217563,105.79,25.59,-0.46,x
1653397217567,105.79,25.59,-0.46,x
1653397217570,105.79,25.59,-0.46,x
1653397217577,105.79,25.59,-0.46,x
1653397217582,105.79,25.59,-0.46,x
1653397217586,105.79,25.59,-0.46,x
1653397217590,105.79,25.6,-0.46,x
1653397217595,105.79,25.6,-0.46,x
1653397217600,105.79,25.6,-0.45,x
1653397217604,105.79,25.6,-0.45,x
1653397217610,105.79,25.6,-0.45,x
1653397217614,105.78,25.6,-0.45,x
1653397217619,105.78,25.6,-0.45,x
1653397217624,105.79,25.6,-0.45,x
1653397217629,105.79,25.6,-0.45,x
1653397217633,105.79,25.6,-0.45,x
1653397217640,105.8,25.59,-0.45,x
1653397217644,105.8,25.59,-0.46,x
1653397217649,105.81,25.59,-0.46,x
1653397217655,105.81,25.58,-0.46,x
1653397217658,105.81,25.57,-0.46,x
1653397217663,105.81,25.57,-0.47,x
1653397217667,105.81,25.56,-0.47,x
1653397217675,105.82,25.55,-0.47,x
1653397217684,105.82,25.55,-0.47,x
1653397217685,105.82,25.54,-0.48,x
1653397217687,105.82,25.53,-0.48,x
1653397217691,105.82,25.52,-0.48,x
1653397217696,105.82,25.52,-0.48,x
1653397217700,105.83,25.51,-0.48,x
1653397217706,105.83,25.51,-0.48,x
1653397217712,105.83,25.51,-0.48,x
1653397217717,105.83,25.51,-0.48,x
1653397217722,105.82,25.51,-0.48,x
1653397217725,105.82,25.51,-0.48,x
1653397217729,105.82,25.51,-0.48,x
1653397217734,105.82,25.51,-0.48,x
1653397217739,105.82,25.51,-0.48,x
1653397217744,105.82,25.51,-0.48,x
1653397217748,105.82,25.5,-0.47,x
1653397217753,105.82,25.5,-0.47,x
1653397217758,105.82,25.5,-0.47,x
1653397217772,105.82,25.5,-0.47,x
1653397217773,105.82,25.5,-0.47,x
1653397217776,105.82,25.5,-0.48,x
1653397217783,105.82,25.5,-0.48,x
1653397217787,105.82,25.5,-0.48,x
1653397217790,105.82,25.49,-0.48,x
1653397217802,105.83,25.49,-0.48,x
1653397217804,105.83,25.49,-0.48,x
1653397217805,105.83,25.49,-0.48,x
1653397217811,105.83,25.5,-0.48,x
1653397217812,105.82,25.5,-0.48,x
1653397217817,105.82,25.5,-0.48,x
1653397217822,105.82,25.5,-0.47,x
1653397217831,105.82,25.5,-0.47,x
1653397217832,105.82,25.5,-0.47,x
1653397217837,105.82,25.5,-0.47,x
1653397217842,105.82,25.51,-0.47,x
1653397217845,105.82,25.51,-0.47,x
1653397217855,105.82,25.51,-0.46,x
1653397217858,105.82,25.51,-0.46,x
1653397217859,105.82,25.51,-0.46,x
1653397217863,105.82,25.51,-0.46,x
1653397217868,105.82,25.51,-0.46,x
1653397217873,105.81,25.51,-0.46,x
1653397217879,105.81,25.51,-0.45,x
1653397217883,105.81,25.51,-0.45,x
1653397217889,105.81,25.51,-0.45,x
1653397217893,105.81,25.51,-0.45,x
1653397217898,105.81,25.51,-0.45,x
1653397217907,105.81,25.52,-0.45,x
1653397217909,105.81,25.52,-0.44,x
1653397217912,105.81,25.52,-0.44,x
1653397217917,105.81,25.52,-0.44,x
1653397217928,105.81,25.52,-0.44,x
1653397217929,105.81,25.52,-0.45,x
1653397217931,105.82,25.52,-0.45,x
