time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1652785787357.9,176.7,32.3,-1.7,x
1652785787374.6,177.2,32.1,-2.6,x
1652785787391.9,177.4,32,-2.9,x
1652785787408.6,177.6,32,-2.9,x
1652785787424.8,177.8,32.1,-2.5,x
1652785787441.2,177.9,32.4,-2.4,x
1652785787458.6,177.9,32.5,-2.5,x
1652785787474.9,178,32.7,-2.9,x
1652785787491,178,32.8,-3.3,x
1652785787508,177.9,32.8,-3.5,x
1652785787525.2,177.5,32.7,-3.6,x
1652785787542.1,176.8,32.5,-3.1,x
1652785787557.8,176.2,32.5,-2.6,x
1652785787575.5,175.9,32.5,-2.5,x
1652785787591.4,175.6,32.5,-2.6,x
1652785787607.8,175.4,32.7,-3.3,x
1652785787625,174.8,32.9,-3.9,x
1652785787641.9,174.4,33,-4,x
1652785787658.1,173.3,33.1,-4,x
1652785787676,172.7,33.1,-3.9,x
1652785787692,171.7,32.9,-4,x
1652785787708.5,170.6,32.7,-4,x
1652785787724.5,169.4,32.2,-3.7,x
1652785787742.5,168.8,31.9,-3.5,x
1652785787758.5,167.7,31.2,-3.3,x
1652785787775.5,167.2,30.9,-3.2,x
1652785787792.6,166,30.1,-3,x
1652785787808.1,165.5,30,-3,x
1652785787824.8,164.6,29.9,-3,x
1652785787841.9,163.6,30.1,-2.9,x
1652785787859,163.1,30.2,-2.9,x
1652785787875.2,162.2,30.4,-2.8,x
1652785787891.2,161.5,30.5,-2.9,x
1652785787909.4,160.8,30.5,-3,x
1652785787925.7,160.4,30.5,-2.9,x
1652785787941.9,159.5,30.3,-2.7,x
1652785787957.9,158.6,30.2,-2.2,x
1652785787975.9,158.1,30.1,-1.9,x
1652785787991.8,157.2,30.1,-1.4,x
1652785788007.8,156.5,30.3,-1,x
1652785788025.5,155.9,30.4,-0.8,x
1652785788041.9,155.6,30.5,-0.7,x
1652785788058.6,155.1,30.5,-0.7,x
1652785788075.6,154.7,30.3,-0.6,x
1652785788092.8,154.3,30.2,-0.3,x
1652785788108.5,154.1,30.2,-0.1,x
1652785788124.5,153.7,30.2,0.1,x
1652785788141.7,153.4,30.4,0.3,x
1652785788157.8,153.2,30.5,0.3,x
1652785788174.8,152.8,30.7,0.4,x
1652785788191.1,152.5,30.8,0.2,x
1652785788207.9,152.2,31,0,x
1652785788225.1,152,31.1,-0.2,x
1652785788241.8,151.5,31.2,-0.3,x
1652785788258.3,151.2,31.3,-0.3,x
1652785788275.5,150.7,31.3,-0.4,x
1652785788291.6,150.2,31.1,-0.6,x
1652785788307.8,149.7,30.7,-1,x
1652785788324.9,149.1,30.4,-1.2,x
1652785788341.9,148.7,30.2,-1.1,x
1652785788358.1,147.9,30.2,-0.5,x
1652785788374.4,147.2,30.4,0,x
1652785788391.3,146.8,30.7,0.2,x
1652785788408.1,146.1,31.3,0.2,x
1652785788424.4,145.3,32,-0.2,x
1652785788441.4,144.5,32.4,-0.7,x
1652785788467,143.8,32.4,-1.1,x
1652785788474.8,143.4,32.3,-1.1,x
1652785788491.1,142.7,32.1,-1.1,x
1652785788508.7,142.3,32,-1,x
1652785788524.8,141.4,31.8,-0.9,x
1652785788541,140.4,31.8,-1,x
1652785788558.4,139.3,31.8,-1.2,x
1652785788574.5,138.7,31.8,-1.3,x
1652785788591.5,137.6,31.7,-1.6,x
1652785788607.8,136.6,31.6,-1.7,x
1652785788625.2,135.4,31.5,-1.7,x
1652785788641,134.8,31.4,-1.7,x
1652785788658,133.7,31.2,-1.6,x
